delta_encoder,mag_orient
241.39352247346045,-3.1268833054819796
240.8968279827743,-3.137841617314309
240.8968279827743,3.1281634773303284
240.89682798277428,-3.0991184337540605
240.40013349208814,-3.135724784717266
239.903439001402,3.1292623896719878
239.65509175605897,-3.1207862256685166
239.40674451071592,3.133593149029877
239.40674451071592,3.1189765739444586
239.655091756059,3.130919405581564
239.65509175605902,3.1314303847076523
239.65509175605902,3.12594957966785
239.40674451071598,3.126782161381122
239.15839726537294,3.125198859433605
239.406744510716,3.106101332214336
239.406744510716,3.1242799474671665
239.15839726537297,-3.1196686123936597
239.40674451071607,-3.1251721379955657
239.65509175605916,3.11691887618072
239.65509175605914,-3.139231691090532
239.40674451071607,-3.137904365080284
239.158397265373,3.13006748738037
238.91005002002996,3.1345469224021825
238.41335552934382,-3.130153997532398
238.41335552934382,-3.1072072599346185
238.41335552934382,-3.1277679193619363
238.41335552934382,-3.1276726680426474
238.41335552934382,3.1335328107267686
238.41335552934382,-3.091519581378729
238.41335552934382,-3.0927359500318357
238.41335552934382,-3.1077801553331508
238.41335552934382,-3.0986794967393574
238.41335552934382,-3.0986911161262665
238.41335552934382,-3.113956377588504
238.41335552934382,-3.112874379578352
238.41335552934382,3.136344574966698
238.41335552934382,3.137190337439433
238.41335552934382,-3.1398635079999253
238.41335552934382,-3.1403680889941366
238.41335552934382,3.1383227196026007
238.16500828400075,-3.138098138933632
238.4133555293438,3.1372576379497503
238.41335552934376,3.128884011013491
238.41335552934376,3.1330432568979387
238.91005002002987,-3.1289513275997307
238.6617027746868,3.121131271956656
239.15839726537297,3.132293460254694
239.15839726537294,3.128127860491778
239.40674451071604,-3.129345073164227
239.40674451071604,-3.126322748062216
239.6550917560591,3.1313666844397066
239.90343900140215,3.123380153446101
240.15178624674522,-3.12356824940755
240.4001334920883,-3.0989447821904013
240.4001334920883,-3.087986856131852
240.89682798277443,-3.101131778945692
241.14517522811747,-3.113040087041582
241.3935224734605,-3.1194683269230006
241.64186971880358,-3.102693321444453
241.64186971880358,-3.123310251775209
241.64186971880358,-3.1268611831982764
242.1385642094897,-3.119772695594247
242.8836059455189,-3.1236025494126025
242.63525870017583,-3.1089466834637483
242.63525870017585,-3.112802883862413
242.63525870017583,-3.123854003608958
242.13856420948972,-3.1340025487850776
242.13856420948972,3.135496140472163
242.13856420948974,-3.1245412541048436
242.3869114548328,3.130426719543226
242.63525870017588,-3.1367048281453185
242.88360594551892,-3.068179474836818
242.88360594551892,-3.1283216823154185
242.88360594551892,-3.077630335669858
243.13195319086196,-3.08139310595179
243.13195319086196,-3.1199033120981805
243.87699492689114,-3.094296079223013
244.37368941757728,-3.089043873088416
244.87038390826342,-3.118934048388296
245.6154256442926,-3.1096443608940985
245.86377288963564,-3.1054097512031773
245.36707839894953,-3.1112338194982088
245.6154256442926,-3.1050280938499246
245.6154256442926,-3.1221424748250026
245.36707839894956,3.1111347595266716
244.8703839082634,3.106517712508877
244.87038390826342,-3.120974191297907
244.62203666292035,-3.1076581362785896
244.62203666292032,-3.1128487889542424
244.62203666292032,-3.1101031942371002
244.62203666292032,-3.1145424410954146
244.62203666292032,-3.133490893996368
244.87038390826336,-3.096076292942146
244.87038390826336,-3.0893362600950307
244.87038390826336,-3.1100800017334578
244.87038390826336,-3.1053417748262877
244.87038390826336,-3.09234054762758
244.87038390826336,-3.1079388972256976
244.87038390826336,-3.1086434063006863
245.1187311536064,-3.108033977941578
245.36707839894945,-3.117265432687212
245.36707839894945,-3.115440817680432
245.6154256442925,-3.1050883818155572
246.11212013497862,-3.1128779097066213
246.60881462566476,-3.1119676230947912
246.8571618710078,-3.1021201942597822
247.10550911635085,-3.081698176975034
247.85055085238002,-3.0894850053869902
248.0988980977231,-3.0807814739872845
247.85055085238002,-3.080578920172019
248.09889809772307,-3.0990272535219967
248.0988980977231,-3.080108730560432
247.85055085238002,-3.076598706449963
247.35385636169386,-3.0644772945743695
247.10550911635076,-3.059516544557037
246.1121201349785,-3.0631209249965474
245.61542564429237,-3.071390132465107
245.3670783989493,-3.1153615227002285
244.6220366629201,-3.0987550921623477
244.37368941757705,-3.0966750149730777
244.6220366629201,-3.1138690864036587
244.6220366629201,-3.1077804472330484
244.6220366629201,-3.079441406023952
244.6220366629201,-3.0865459340938197
244.6220366629201,-3.0911601261563666
244.6220366629201,-3.082024801033411
244.6220366629201,-3.0951545499669315
244.6220366629201,-3.122319643420746
244.6220366629201,-3.1229767001425155
244.6220366629201,-3.127274000803528
244.6220366629201,-3.106227203959946
244.6220366629201,-3.119752919156829
244.6220366629201,-3.1282544051086023
244.87038390826314,-3.110948498220846
244.87038390826314,-3.0925371937356796
244.87038390826314,-3.099560356013322
244.87038390826314,-3.0850012816404173
245.11873115360623,-3.0880460564137375
245.11873115360623,-3.102832967093067
245.36707839894927,-3.0955992875043217
245.8637728896354,-3.117908942755588
245.8637728896354,-3.137871521739127
246.8571618710077,-3.129611130373534
247.35385636169383,-3.120594194905851
248.34724534306605,-3.136265297028271
248.8439398337522,-3.0942735996333575
250.08567606046756,-3.097090205456153
251.0790650418398,-3.1188183794730984
251.82410677786902,-3.0748274943575082
252.81749575924124,-3.049631926808012
253.31419024992738,-3.101560007965645
253.81088474061352,-3.102444986182155
254.0592319859566,-3.0895980055281225
254.30757923129966,-3.1045359399195456
254.8042737219858,-3.1200828939184646
254.5559264766427,-3.0460600384661274
254.0592319859566,-3.069324234671831
253.81088474061352,-3.1005250548352477
253.56253749527048,-3.070222377482861
253.56253749527048,-3.0554893184410377
253.56253749527048,-3.104157402104083
253.56253749527048,-3.1086251197479955
253.56253749527048,-3.0696258382118784
253.31419024992744,-3.0938555441931186
253.31419024992744,-3.1005237834734154
253.31419024992744,-3.115187614089162
253.31419024992744,-3.1110493430897193
253.31419024992744,-3.087262169797834
253.31419024992744,-3.104450782725268
253.31419024992744,-3.123118237141538
253.06584300458437,-3.111727079736331
253.06584300458437,-3.134089278869361
253.06584300458434,-3.1127213709790333
252.81749575924124,-3.114713124250524
252.81749575924127,-3.132386435334028
252.3208012685551,-3.1206418445059874
252.07245402321203,-3.084469884372231
251.07906504183975,3.130865680439783
250.58237055115364,-3.136334073473106
249.58898156978137,-3.135313013037033
249.09228707909523,3.125943331225542
248.84393983375213,3.1035343309601267
248.09889809772292,3.1382878698983365
247.85055085237985,-3.083942997395002
247.6022036070368,-3.090199244713822
247.35385636169374,-3.0333526689427033
247.6022036070368,-3.0829709164644785
247.35385636169377,3.102930603433371
247.10550911635073,-3.1302703931308127
247.60220360703684,-3.1246801470701784
247.8505508523799,-3.0947333494871025
248.34724534306605,-3.090284820297459
248.8439398337522,-3.0809189963811328
249.83732881512447,-3.0613630144594888
250.33402330581058,-3.0647368412602685
250.8307177964967,-3.1066579976516437
251.57575953252592,-3.0986641602495633
252.0724540232121,-3.062547870740225
252.56914851389826,-3.053888245238417
252.56914851389826,-3.083412944182232
252.8174957592413,-3.05100317884478
252.81749575924127,-3.062156851074128
252.5691485138982,-3.0380531030212503
252.5691485138982,-3.088902175164668
252.07245402321206,-3.1392824031035573
252.3208012685551,-3.1000988595082855
252.3208012685551,-3.0848419884464944
252.3208012685551,-3.0964944329962374
252.3208012685551,-3.063842302166609
252.3208012685551,-3.098892638555963
252.3208012685551,-3.122256925072188
252.3208012685551,-3.0725624161300638
252.3208012685551,-3.1003348564534434
252.3208012685551,-3.115892853452248
252.3208012685551,-3.090700274610436
252.3208012685551,-3.072509574531328
252.3208012685551,-3.1028104119203226
252.3208012685551,-3.112965816212269
252.3208012685551,-3.0812257054578147
252.3208012685551,-3.0863850213629385
252.3208012685551,-3.102953775474133
252.5691485138982,-3.069377799800821
252.81749575924124,-3.080698959198655
252.81749575924124,-3.126022139144314
253.31419024992738,-3.0837534449559274
254.30757923129966,-3.1052559990960042
254.8042737219858,-3.115179392624029
256.0460099487011,-3.1295914499439594
257.0393989300734,-3.125239696561049
257.78444066610257,-3.089346732663442
258.77782964747485,-3.1108211035652507
259.0261768928179,-3.1228988267811366
260.2679131195332,-3.1193829748172384
260.76460761021934,-3.0905293004262786
261.2613021009055,-3.0978444788944346
261.2613021009055,-3.097449641018444
261.01295485556244,-3.0656405320746103
261.01295485556244,-3.0661363676616924
260.7646076102194,-3.064418490704545
260.5162603648763,-3.0317477135181563
259.522871383504,-3.055347139894824
259.274524138161,-3.0133909164557764
258.77782964747485,-3.032734280266207
258.77782964747485,-3.106942759185089
258.03278791144567,-3.105158813795881
257.5360934207596,-3.0373907570674987
257.5360934207596,-3.083437982303598
257.5360934207596,3.130237519724154
257.03939893007345,3.113750197031536
257.2877461754165,-3.1132779055597535
257.0393989300734,-3.1325216006567485
257.5360934207595,-3.1075817053762953
257.5360934207595,-3.1158271695170985
257.78444066610257,-3.1075481944799273
257.78444066610257,-3.0911493082715333
258.03278791144567,-3.123079452861493
258.5294824021318,-3.0400830300475596
258.5294824021318,-3.0587952471453583
258.28113515678876,-3.0865575394670706
258.28113515678876,-3.0603702210418238
258.28113515678876,-3.075848766128281
258.28113515678876,-3.089707627055625
258.28113515678876,-3.0603527708719267
258.28113515678876,-3.048656503735623
258.28113515678876,-3.0962514773448584
258.28113515678876,-3.0886414873475156
258.28113515678876,-3.0482294788411166
258.28113515678876,-3.0533356721934597
258.28113515678876,-3.086889559909416
258.28113515678876,-3.0478170049425044
258.28113515678876,-3.0539333900454846
258.5294824021318,-3.077097068732062
258.28113515678876,-3.0571058306813237
258.5294824021318,-3.061469337862582
258.77782964747485,-3.070124158606271
258.77782964747485,-3.07610288041426
259.0261768928179,-3.057535777830149
258.7778296474748,-3.0944016998570363
258.7778296474748,-3.0722906578844587
258.28113515678865,-3.0781771382046097
258.0327879114456,-3.0023589838258937
258.0327879114456,-2.957985164094633
257.53609342075947,-3.0075644508899977
257.2877461754164,-3.0409307592212285
257.0393989300733,-3.0742931316900264
257.03939893007333,-3.0736317308788803
257.0393989300733,-3.0792052613771457
257.2877461754164,-3.033222750606357
257.53609342075947,-2.9872958082400616
257.7844406661025,-3.084840555548078
258.03278791144555,-3.1349716442463547
258.5294824021317,-3.0473097674930356
258.52948240213175,-3.029344008951317
258.5294824021317,-3.0791217637264197
258.5294824021317,-3.0520230421887855
258.77782964747473,-3.0444138470880326
259.2745241381609,-3.0468705328436996
259.5228713835039,-3.0851561603227116
259.52287138350397,-3.0642488857385746
259.27452413816087,-3.0545098340206605
259.27452413816087,-3.0854401284606006
259.2745241381609,-3.054978777967026
259.77121862884707,-3.029859052261929
260.0195658741901,-3.0739700848838183
260.2679131195332,-3.0701339423702527
260.76460761021934,-3.0627602341981266
260.7646076102193,-3.072404538634279
260.7646076102193,-3.052249052360868
260.7646076102193,-3.0891475369306636
260.7646076102193,-3.089438601762669
261.0129548555624,-3.0664898562698872
261.0129548555624,-3.060890990593517
261.0129548555624,-3.0715595328736613
261.0129548555624,-3.0648193820908456
261.0129548555624,-3.062965702888685
261.0129548555624,-3.0714999067002595
261.0129548555624,-3.062065577585554
261.0129548555624,-3.0874341065947153
261.0129548555624,-3.090902133737009
261.0129548555624,-3.074498581747776
261.0129548555624,-3.084339435593599
261.0129548555624,-3.078897742166759
261.0129548555624,-3.0803311833904568
261.0129548555624,-3.0900405443041485
261.0129548555624,-3.055738772568878
261.0129548555624,-3.0488059525565796
261.2613021009054,-3.0583943862387013
261.2613021009054,-3.0643885213613733
261.2613021009054,-3.0435681784929143
261.5096493462485,-3.0677259605891747
261.5096493462485,-3.039998153754605
262.00634383693466,-3.0529471722587607
262.50303832762086,-3.0706216137105704
262.7513855729639,-3.1161173843607464
264.2414690450223,-3.089916613379348
265.23485802639453,-3.1232378511257606
265.9798997624237,-3.100839156412262
266.72494149845295,-3.1078346975940643
267.46998323448213,-3.064039104835582
267.7183304798252,-2.987809096708657
268.21502497051137,-2.9820492044297016
268.21502497051137,-3.0366159724018673
268.4633722158544,-3.073613621017124
268.4633722158544,-3.0594993889096602
268.2150249705113,-3.031948286510643
267.71833047982517,-3.098365591628771
267.46998323448213,-3.063789325436503
267.2216359891391,-2.9741246585994716
266.97328874379605,-3.030837456716291
266.97328874379605,-3.068082768726747
267.22163598913914,-3.020443808576739
266.9732887437961,-3.011115012650247
266.9732887437961,-3.038812462136495
266.724941498453,-3.0381587141734814
266.2282470077669,-3.0059811114878676
266.47659425310997,-3.0480273742389574
266.47659425310997,-3.00326889833234
266.2282470077669,-3.021989429324151
266.47659425311,-3.0794629803475324
266.47659425311,-3.0855097133777427
266.47659425311,-3.043584949870829
266.7249414984531,-3.0777260837929634
266.4765942531101,-3.0817709692712802
266.7249414984532,-2.998267878510872
266.9732887437962,-3.068474617173543
266.9732887437962,-3.051396191682105
266.9732887437962,-3.044952028176372
266.9732887437962,-3.0156235044125688
266.9732887437962,-3.025196510760101
266.9732887437962,-3.0315923393378172
266.9732887437962,-3.0274367041055514
266.9732887437962,-3.0202432540891224
266.9732887437962,-3.0196733775573055
266.9732887437962,-3.0669973115959874
267.22163598913926,-3.060764163260329
266.9732887437962,-3.052312325950218
267.22163598913926,-3.070374261874547
267.22163598913926,-3.066606814166961
267.22163598913926,-3.088578409931152
266.97328874379616,-3.066510557784371
266.97328874379616,-3.045796935071439
266.4765942531101,-3.017058547344803
266.228247007767,-3.0003891771675755
265.9798997624239,-2.9971853552704784
265.2348580263947,-3.0437003268047054
265.23485802639476,-3.0104586487533607
265.2348580263948,-3.0099945361097724
264.9865107810517,-3.0740654138857533
264.9865107810517,-3.0639205278907076
264.9865107810517,-3.0466047487785097
265.2348580263948,-3.108296764369784
265.7315525170809,-3.0109202734092024
265.7315525170809,-3.06519549865957
265.979899762424,-3.033551856663391
266.228247007767,-3.037997090693233
266.228247007767,-3.035965210062059
266.4765942531101,-3.0431706628905273
266.4765942531101,-3.0604357459075193
266.4765942531101,-3.040028928241008
266.72494149845306,-3.0365219479970484
267.46998323448224,-3.0466675548011057
268.2150249705115,-3.0679111075826784
268.4633722158545,-3.0003547218768487
268.7117194611976,-3.014035230428239
268.7117194611976,-3.033588596800776
269.7051084425699,-3.0462721192543576
269.7051084425699,-3.0741443029899482
269.953455687913,-3.060526072078187
269.95345568791294,-3.044374743176437
270.201802933256,-3.06710514609776
270.201802933256,-2.998300472493186
269.9534556879129,-3.0077381098754894
269.70510844256984,-3.0078596887183786
269.70510844256984,-3.066280771460092
269.70510844256984,-3.038255918106255
269.70510844256984,-3.0250758836406932
269.70510844256984,-3.0459037607518287
269.70510844256984,-3.0329651763428735
269.70510844256984,-3.0235842562225166
269.70510844256984,-3.038133925258046
269.70510844256984,-3.0317053060490258
269.70510844256984,-3.0326527315782634
269.70510844256984,-3.040306403082794
269.70510844256984,-3.0250333750789085
269.70510844256984,-3.0294665180360565
269.70510844256984,-3.036419960711664
269.70510844256984,-3.0271924417037366
269.70510844256984,-3.0336558555328597
269.70510844256984,-3.0342984623692253
269.9534556879129,-3.022221459725536
269.9534556879129,-3.0089540043763128
270.201802933256,-3.0117407429345184
269.95345568791294,-2.9856351968128862
270.4501501785991,-3.0155359767822816
270.6984974239421,-3.028108475170287
270.6984974239422,-2.9885849597198253
271.44353915997135,-3.0346083482930677
271.94023365065743,-3.0357756194057894
272.43692814134357,-2.973906004099996
272.6852753866866,-2.9984762871687303
273.4303171227158,-3.0296153406858415
273.92701161340193,-2.992488287576492
274.42370610408807,-3.017074776621154
274.42370610408807,-3.0464212191265485
274.92040059477415,-3.014602620661433
275.16874784011725,-2.9889397777747155
274.6720533494311,-3.0622127512545445
275.16874784011725,-3.09636942908048
275.1687478401172,-2.9786976926352184
274.92040059477415,-2.9512560208725445
275.1687478401172,-2.9653381268164636
275.1687478401172,-2.97647148525856
275.1687478401172,-2.967310330005119
274.92040059477415,-2.99456214040965
274.6720533494311,-2.9749026418982254
274.17535885874497,-2.97498593276613
273.92701161340193,-3.0043730649069276
273.67866436805883,-3.001264763671186
273.4303171227158,-3.001649349452666
273.4303171227158,-3.019314985681354
273.6786643680589,-3.0235167234642146
273.4303171227158,-3.0010245749071456
273.18196987737275,-3.031369833738335
273.18196987737275,-3.0393743191005465
273.43031712271585,-3.026413394674327
273.43031712271585,-3.0287064225129257
273.43031712271585,-2.98166213593695
273.43031712271585,-2.9796671714940537
273.43031712271585,-3.0402068674709786
273.43031712271585,-2.9948370008640817
273.43031712271585,-2.989132293870711
273.43031712271585,-3.0259842721610744
273.4303171227158,-3.0381609081272885
273.67866436805883,-2.971143266864933
274.17535885874497,-3.078797762985157
274.17535885874497,-3.056581107630103
274.67205334943105,-3.019547223971661
274.92040059477415,-3.0327932271797575
274.92040059477415,-3.021824687397632
274.67205334943105,-3.019493713671272
273.9270116134019,-3.05898585909216
273.43031712271573,-3.089270541363459
272.9336226320296,-2.994064693561748
272.9336226320296,-2.890536094014094
272.1885808960004,-3.1216967138308522
271.6918864053143,-3.071734253591575
271.9402336506573,-3.001571316327279
271.9402336506573,-3.023014396939551
271.9402336506573,-3.0231509401260217
272.1885808960004,-3.0523830828396235
272.6852753866865,-3.021456025933625
273.6786643680588,-3.0334772975760096
274.17535885874497,-3.0241719666620424
275.16874784011725,-2.9780151690058223
276.1621368214895,-2.999996650006156
276.6588313121756,-2.9745137699606405
276.9071785575187,-2.973030216340255
276.6588313121756,-3.002114373643063
277.15552580286175,-2.993983766975209
277.15552580286175,-2.9534485579251264
276.90717855751865,-2.942196212323754
276.6588313121756,-2.962613686248347
276.4104840668325,-2.9525640513819558
276.4104840668325,-2.942304664555944
276.1621368214894,-3.008194718984463
275.91378957614637,-2.993158840322882
276.1621368214894,-2.991722992678061
276.1621368214894,-3.00613520070686
276.1621368214894,-2.973830805071746
276.1621368214894,-2.9764194055730866
276.1621368214894,-3.0131106028519987
276.1621368214894,-3.02123053319974
276.1621368214894,-3.000626814344638
276.1621368214894,-2.9677851615919817
276.1621368214894,-2.9766460523023115
276.1621368214894,-3.0382876464992457
276.1621368214894,-2.993469469187543
276.16213682148947,-2.976668274095098
276.4104840668325,-2.999219774824188
276.6588313121756,-3.025222377974326
277.40387304820484,-2.9780503640997
278.3972620295771,-2.9695073384780786
279.39065101094934,-2.9841652261166076
280.1356927469785,-2.985604551462944
281.1290817283508,-2.9608505589268996
281.87412346438,-2.952391901630491
282.86751244575225,-2.9788457376839665
283.1158596910953,-2.949321411792216
283.36420693643834,-2.928813317731978
283.61255418178143,-2.9142187374678103
283.61255418178143,-2.918813289416927
283.61255418178143,-2.999170737546727
283.36420693643834,-3.0128623633994227
282.86751244575225,-2.962615785800615
282.122470709723,-2.95528669077283
281.6257762190369,-2.994996283185704
280.8807344830077,-2.9682969036969507
280.63238723766466,-2.9886360200022164
279.6389982562924,-2.93442314200134
279.39065101094934,-2.9243958746678866
279.14230376560624,-2.9117059184879475
278.8939565202632,-2.8704753483157552
278.39726202957706,-2.9070005382567894
278.14891478423397,-2.9911811719561032
277.9005675388909,-3.0276971182844443
278.14891478423397,-3.0354751703198195
278.39726202957706,-3.01159436395569
278.8939565202632,-3.0261950603109975
279.8873455016355,-3.0054251543390134
280.63238723766466,-2.959929359829967
281.1290817283508,-2.9127728476112997
281.625776219037,-3.044387104411855
282.12247070972313,-3.0935931997509947
282.12247070972313,-2.9520028310954953
282.12247070972313,-3.0205833368984183
282.12247070972313,-3.058624675171673
282.12247070972313,-2.9947960462314716
282.12247070972313,-2.9465097844036734
282.12247070972313,-3.0239199216980936
282.12247070972313,-2.9836203156534014
282.12247070972313,-2.904955481026378
282.12247070972313,-3.0130653877799
282.12247070972313,-2.981620876205674
282.12247070972313,-2.9372946455214617
282.12247070972313,-2.9923611036738396
281.87412346438003,-2.960603984114714
282.1224707097231,-2.958264575444786
281.87412346438003,-2.9981786660369583
281.625776219037,-2.9143816074388464
281.625776219037,-3.008231680691332
281.37742897369395,-2.9534017622395097
281.12908172835085,-2.914476201873819
281.12908172835085,-2.8101335539977037
280.13569274697863,-3.0756712509633157
279.63899825629244,-3.0744642088229353
279.39065101094934,-2.904497520180597
278.89395652026326,-2.937706041394767
278.39726202957706,-3.096193436782475
278.3972620295771,-3.0121993318717992
278.3972620295771,-2.963428045524227
278.3972620295771,-3.0434201095261444
278.3972620295772,-3.032532547563691
278.6456092749203,-2.9803478951881557
279.14230376560636,-3.048239762681745
279.39065101094945,-3.008165681457309
280.13569274697863,-3.040412355344971
280.38403999232173,-3.03984362215967
280.6323872376648,-2.9643278474403045
281.1290817283509,-3.069832279079488
281.62577621903705,-3.065960908369886
282.37081795506623,-2.9869576609391246
282.6191652004093,-2.987771129858843
282.86751244575237,-2.966064858386057
283.61255418178155,-2.974434805341608
284.3575959178107,-2.9751907385432466
284.8542904084969,-2.984406355827794
285.10263765383996,-3.023198462209355
285.10263765383996,-2.9660755104989907
285.10263765383996,-2.952054841018365
285.1026376538399,-2.9867191346549355
285.10263765383996,-2.977096457326987
284.85429040849687,-2.9621771433611315
284.8542904084968,-2.963783657985636
285.1026376538399,-2.9483855778293
285.1026376538399,-2.960115129195926
285.3509848991829,-2.983988036051699
285.3509848991829,-2.984899980178307
285.3509848991829,-2.9814305663724956
285.10263765383985,-3.0021387214443958
285.1026376538398,-2.9899010002601996
285.1026376538398,-2.984231788792841
285.3509848991829,-3.0061056734595257
285.3509848991829,-3.006697402269165
285.3509848991829,-2.9733014957199524
285.3509848991829,-2.978140285753599
285.3509848991829,-2.9923805690431196
285.3509848991829,-2.9796951577676105
285.3509848991829,-2.9877556781477885
285.3509848991829,-2.994629570150468
285.3509848991829,-2.9778235600845693
285.3509848991829,-2.9807804286635617
285.3509848991829,-2.986610696314094
285.3509848991829,-2.988427555770992
285.3509848991829,-2.9794742807870085
285.3509848991829,-2.981884499729014
285.3509848991829,-2.985123614020209
285.3509848991829,-2.9839266419217076
285.3509848991829,-2.9605141460423616
285.3509848991829,-2.962503129731779
285.3509848991829,-2.9571343888004424
285.3509848991829,-2.963536798516892
285.3509848991829,-2.9566103175229292
285.1026376538398,-2.9611800656160936
284.85429040849675,-2.959434142414141
285.3509848991829,-3.015287630079683
285.8476793898691,-2.9979885407561877
286.34437388055517,-3.0038891241630474
287.08941561658435,-2.988860590991671
287.8344573526135,-3.002260118524036
289.0761935793289,-3.0063882356297205
290.0695825607012,-2.9496137406161234
290.5662770513873,-2.929988613617693
291.55966603275954,-2.932849172805267
292.05636052344573,-3.0061423560025458
292.3047077687887,-3.0404966450670488
292.3047077687887,-3.024471030246783
292.0563605234456,-3.0117689713719584
291.31131878741644,-3.017130723685098
290.8146242967303,-2.977588915635693
290.56627705138726,-2.800569087765884
289.821235315358,-2.8908789271181803
289.572888070015,-2.9128878405038363
289.07619357932884,-2.8220471813918238
288.8278463339858,-2.9229803830242727
288.57949908864276,-2.9350225081023646
288.0828045979566,-2.9321520376193395
288.0828045979566,-2.9322810606828797
287.8344573526136,-2.924207391711483
288.0828045979567,-2.9716454341254424
288.0828045979567,-2.926655118797495
288.0828045979567,-2.905687127015228
287.83445735261364,-2.9712644394622276
287.5861101072706,-2.9202767505859715
287.08941561658446,-2.892477966778097
286.5927211258983,-2.9318203090571844
286.84106837124136,-2.924553250354627
287.33776286192756,-2.8680314053148663
287.58611010727066,-2.8749776259026523
287.83445735261375,-2.9083362643314166
287.83445735261375,-2.9439834085711896
287.58611010727066,-2.922500259281193
287.58611010727066,-2.924402382825325
287.58611010727066,-2.9628496222462664
287.58611010727066,-2.930357554801778
287.58611010727066,-2.900875723613123
287.58611010727066,-2.950593738703633
287.58611010727066,-2.932084955425855
287.58611010727066,-2.8949030596545313
287.58611010727066,-2.9567233822276107
287.58611010727066,-2.9291544527691
287.83445735261375,-2.9054457637799804
287.83445735261375,-2.943858197173946
288.57949908864293,-2.9087784089480766
289.3245408246721,-2.924606598464377
290.06958256070135,-2.9624673310979657
290.5662770513875,-2.999281284266178
291.0629715420736,-2.9839494160224915
291.8080132781028,-2.9052313174623063
292.0563605234459,-2.9999676310940955
292.05636052344585,-3.052536518101669
291.5596660327597,-2.922705822271206
291.8080132781028,-2.909361613644372
291.5596660327597,-3.0031689200873806
291.31131878741667,-2.684092702843037
291.06297154207357,-2.9932960265105977
290.5662770513875,-2.9391287328466427
290.5662770513875,-2.9148915940365563
291.0629715420736,-2.957275080700333
291.31131878741667,-2.9570853421942798
291.55966603275976,-2.920820681421981
292.0563605234459,-2.9524868741857015
292.30470776878894,-2.9592912467709707
293.0497495048182,-2.958896834424229
293.5464439955043,-2.9510069308953715
293.0497495048182,-2.9622893524159353
293.2980967501612,-2.982650975029256
293.5464439955043,-2.9439531653696123
293.5464439955043,-2.9617483727368557
293.29809675016133,-2.9859293516549337
293.2980967501613,-2.9720399956826866
293.04974950481824,-2.9905054152277195
292.80140225947514,-2.9720321146143944
293.2980967501613,-2.8956352745688796
293.5464439955043,-3.025176877913614
294.04313848619046,-3.028371849799915
294.5398329768766,-2.9543405936658442
294.78818022221964,-2.970298787356092
295.2848747129058,-2.9752633337075816
295.7815692035919,-2.948751419114311
296.27826369427805,-2.9220684372440155
296.5266109396211,-2.9472870799802924
297.02330543030723,-2.9215607203012066
297.51999992099337,-2.9147642943996486
297.7683471663364,-2.934188952715587
298.01669441167945,-2.9224026581612472
298.01669441167945,-2.9109760741630875
298.01669441167945,-2.949877883433043
298.01669441167945,-2.9439296439449607
298.01669441167945,-2.932809542529051
298.01669441167945,-2.940722414830869
298.01669441167945,-2.941492425678206
298.01669441167945,-2.9223205822543203
298.01669441167945,-2.931016742343194
298.01669441167945,-2.8920560262635258
298.01669441167945,-2.8973607349409707
298.01669441167945,-2.8866718313383504
298.01669441167945,-2.884904205609613
298.01669441167945,-2.8887112901917322
298.01669441167945,-2.8733247091532683
298.0166944116795,-2.8672286055179406
298.0166944116795,-2.9515867487876513
298.0166944116795,-2.9300130875979393
298.01669441167957,-2.876528880104433
297.76834716633647,-2.9403676194577253
297.51999992099337,-2.9216441510796414
297.2716526756503,-2.9502976108239185
297.27165267565033,-2.909394702129542
297.27165267565033,-2.9655513818956982
297.02330543030723,-2.970380562774972
296.77495818496413,-2.9169234283208643
296.77495818496413,-2.96295340676752
297.02330543030723,-2.9930017729890555
297.02330543030723,-2.975538183845436
297.02330543030723,-2.9603303832871086
297.02330543030723,-2.9401406383878226
296.7749581849642,-2.921245334389958
296.27826369427805,-2.9315945355474193
296.27826369427805,-2.9072276198590803
296.029916448935,-2.900353136767075
295.7815692035919,-2.681450645635382
296.029916448935,-2.81185824620231
296.029916448935,-2.765916229654231
295.78156920359197,-2.8019425138444105
295.78156920359197,-2.869816128275297
295.53322195824893,-2.9523892635393603
295.78156920359197,-2.9506506990044694
295.78156920359197,-2.9876859619536047
296.02991644893496,-3.0048789414015586
296.27826369427805,-2.9304030073394434
296.029916448935,-2.882936516055068
295.7815692035919,-2.9028500726708044
295.7815692035919,-2.88658133150269
295.78156920359186,-3.0825788449746123
295.7815692035919,-2.934381671663996
296.02991644893496,-2.9853461831797694
296.02991644893496,-3.0148753835180937
296.02991644893496,-2.815676214642483
296.02991644893496,-2.852771220015062
296.02991644893496,-3.0090757112770024
296.02991644893496,-2.8274284670211864
296.02991644893496,-2.8378770049525675
296.02991644893496,-2.9895589600007098
296.02991644893496,-2.92876715326291
296.02991644893496,-2.9112712927783253
296.02991644893496,-2.9855000610170688
296.02991644893496,-2.9238214852187783
296.02991644893496,-2.9308030676421857
296.02991644893496,-2.9700469072548117
296.02991644893496,-2.9321161790314947
296.02991644893496,-2.901023589062704
296.02991644893496,-2.925346850878022
296.02991644893496,-2.896888872585312
296.02991644893496,-2.8982359157485877
296.02991644893496,-2.9257855137284223
296.278263694278,-2.9035115397749838
296.52661093962104,-2.8920347227185426
296.77495818496413,-2.9696535558471817
297.7683471663364,-2.9563554991006717
298.26504165702255,-2.956775434971239
298.7617361477087,-3.0022697844005055
299.01008339305173,-3.02408667240005
