active,angle,s0,s1,s2,s3,s4,line_position
True,8.432,644,708,1308,268,268,-0.6422413793103449
True,8.358,736,828,1364,220,252,-0.6852173913043478
True,8.268,728,888,1372,132,196,-0.6852409638554215
True,8.074,668,920,1344,132,196,-0.6661538461538462
True,7.992,648,956,1316,292,196,-0.6457990115321252
True,7.828,368,984,1200,492,240,-0.35892514395393477
True,7.689,480,1012,1228,576,192,-0.40031645569620256
True,7.566,388,860,1228,676,292,-0.18951612903225806
True,7.406,324,732,1248,700,324,-0.018735362997658076
True,7.359,360,672,1196,736,360,0.041994750656167985
True,7.332,292,708,1284,768,388,0.12727272727272726
True,7.375,264,672,1220,796,264,0.06540084388185652
True,7.309,252,668,1248,860,188,0.028119507908611598
True,7.166,352,608,1288,860,0,-0.1454311454311455
True,7.047,492,556,1324,808,0,-0.23018867924528302
True,6.868,552,584,1352,744,232,-0.2083333333333333
True,6.686,700,640,1404,668,380,-0.32346723044397463
True,6.504,952,800,1460,704,508,-0.5222929936305734
True,6.339,1364,1204,1636,924,764,-0.7142857142857142
True,6.207,1692,1540,1812,1280,1120,-0.7613882863340565
True,6.15,1852,1724,1912,1504,1376,-0.7876344086021507
True,6.093,1972,1940,2060,1816,1680,-0.6629213483146066
True,6.076,2044,2044,2136,2012,1948,-0.5045045045045046
True,6.146,2080,2080,2168,2048,2016,-0.5128205128205129
True,6.137,2116,2116,2204,2116,2084,-0.2962962962962964
True,6.118,2112,2112,2232,2112,2112,0.0
True,5.982,2112,2144,2232,2144,2112,0.0
True,5.807,2144,2144,2232,2144,2144,0.0
True,5.563,2148,2148,2236,2148,2148,0.0
True,5.399,2148,2148,2236,2148,2148,0.0
True,5.409,2140,2140,2228,2140,2168,0.4827586206896552
True,5.389,2140,2140,2228,2108,2168,0.0983606557377049
True,5.329,2112,2144,2236,2072,2176,0.14736842105263162
True,5.319,2116,2148,2208,2052,2176,0.054545454545454515
True,5.437,2068,2132,2192,1940,2160,-0.010101010101010065
True,5.564,2020,2080,2180,1824,2148,0.0
True,5.724,1832,2020,2120,1632,2120,0.12020460358056269
True,5.878,1452,1772,1928,1356,2048,0.4369369369369369
True,5.924,1160,1572,1788,1160,1908,0.6062639821029082
True,6.014,696,1144,1480,920,1632,0.6889632107023411
True,6.016,588,844,1288,812,1160,0.634703196347032
True,6.12,500,824,1308,824,852,0.3893805309734514
True,6.176,436,940,1372,756,692,0.16269841269841276
True,6.42,352,992,1360,780,676,0.1816666666666667
True,6.477,296,1064,1332,692,724,0.18417047184170476
True,6.709,180,1152,1344,692,660,0.15984654731457798
True,6.757,88,1192,1312,664,504,0.09156626506024096
True,6.809,0,1204,1296,644,644,0.19218585005279828
True,6.732,84,1068,1188,632,632,0.207286432160804
True,6.697,60,980,1168,668,636,0.261519302615193
True,6.655,164,864,1172,484,672,0.250788643533123
True,6.594,96,684,1164,528,716,0.4002954209748893
True,6.597,100,712,1208,556,712,0.3830703012912482
True,6.547,196,612,1196,612,704,0.4341880341880342
True,6.496,220,644,1256,644,672,0.38698630136986306
True,6.46,260,680,1232,620,588,0.2865384615384615
True,6.387,400,680,1256,588,464,0.025936599423631128
True,6.275,472,720,1228,536,472,-0.17228464419475656
True,6.232,528,684,1228,592,400,-0.2430167597765363
True,6.256,652,592,1200,624,496,-0.25830258302583026
True,6.24,660,596,1168,628,500,-0.2737642585551331
True,6.212,712,588,1168,684,516,-0.2720588235294118
True,6.1,724,568,1148,600,568,-0.3645833333333333
True,5.991,744,556,1140,652,620,-0.16309012875536483
True,5.847,744,580,1132,676,612,-0.1990521327014218
True,5.838,728,500,1148,664,696,0.08090614886731393
True,5.661,712,524,1116,620,776,0.19858156028368795
True,5.529,632,500,1116,600,788,0.3626760563380282
True,5.599,584,488,1044,584,776,0.4633204633204633
True,5.683,568,504,1000,600,752,0.5132743362831859
True,5.719,540,540,1024,632,784,0.7073170731707318
True,5.657,464,496,956,656,748,0.7280000000000001
True,5.663,444,508,972,632,760,0.6897810218978103
True,5.629,468,500,932,688,752,0.756
True,5.503,408,504,900,692,692,0.6539792387543253
True,5.425,348,516,944,732,672,0.5869565217391304
True,5.18,380,540,936,728,696,0.5942028985507247
True,5.036,380,540,936,728,664,0.5608308605341246
True,4.895,380,540,936,756,696,0.6022727272727273
True,4.793,376,536,936,756,696,0.6056338028169014
True,4.726,376,536,940,756,692,0.6000000000000001
True,4.675,376,536,964,756,692,0.5900277008310248
True,4.653,380,540,944,756,696,0.5988700564971752
True,4.658,412,540,972,764,696,0.5981873111782476
True,4.689,408,536,936,724,724,0.6366459627329193
True,4.684,412,508,912,696,764,0.7240259740259741
True,4.598,472,504,940,700,760,0.7598425196850392
True,4.397,472,536,968,660,812,0.7389705882352942
True,4.2,508,508,972,672,824,0.8432203389830509
True,4.202,536,504,996,632,816,0.7136929460580913
True,4.243,536,536,1032,660,820,0.7654867256637168
True,4.289,564,564,1052,660,844,0.7592592592592592
True,4.31,564,564,1052,660,812,0.7115384615384615
True,4.357,600,568,1032,636,820,0.6225490196078431
True,4.385,600,536,1024,632,784,0.5178571428571429
True,4.431,596,500,1024,660,752,0.4573643410852713
True,4.459,628,532,1060,628,812,0.4639999999999999
True,4.557,628,500,1052,596,812,0.4264705882352941
True,4.67,632,504,1088,568,784,0.3484848484848485
True,4.789,632,472,1112,568,784,0.33112582781456956
True,4.949,660,500,1088,596,784,0.30496453900709214
True,5.134,660,532,1116,596,780,0.296875
True,5.323,692,532,1112,596,784,0.2348484848484848
True,5.498,692,532,1120,596,752,0.17829457364341086
True,5.657,696,500,1144,596,756,0.1812080536912751
True,5.799,692,472,1148,600,724,0.15047021943573669
True,5.938,660,504,1116,600,700,0.1660377358490566
True,6.037,668,504,1116,572,700,0.1269230769230769
True,6.055,692,500,1116,596,660,0.030075187969924786
True,6.059,696,468,1116,636,636,0.03960396039603957
True,6.088,684,524,1112,684,620,0.03187250996015933
True,6.108,692,536,1116,600,568,-0.22115384615384617
True,5.999,684,524,1104,652,620,0.0
True,6.048,688,564,1136,596,564,-0.2967032967032967
True,6.129,636,540,1148,608,540,-0.16062176165803105
True,6.142,660,600,1172,692,472,-0.2297734627831715
True,6.191,616,648,1168,584,424,-0.33939393939393936
True,6.229,644,612,1192,644,452,-0.2741433021806854
True,6.199,568,660,1208,600,368,-0.2941176470588235
True,6.114,436,684,1200,560,468,-0.05136986301369863
True,6.04,336,620,1248,620,432,0.1218274111675127
True,6.025,360,684,1256,620,552,0.19138755980861247
True,6.051,268,652,1232,620,588,0.300990099009901
True,6.09,200,652,1232,620,684,0.3919597989949749
True,6.152,168,656,1236,688,688,0.41294298921417566
True,6.171,172,588,1228,556,712,0.4373956594323873
True,6.135,92,680,1196,556,740,0.41797432239657634
True,6.135,76,712,1168,556,744,0.41029207232267045
True,6.119,68,808,1140,460,712,0.3300561797752809
True,6.162,124,888,1164,516,704,0.2838616714697406
True,6.101,164,936,1204,644,676,0.261055634807418
True,6.158,100,1020,1208,652,652,0.23499361430395907
True,6.26,128,1044,1224,640,640,0.20421607378129114
True,6.316,24,1136,1228,700,600,0.20067264573991034
True,6.409,0,1200,1316,668,640,0.19560669456066945
True,6.478,24,1168,1316,700,568,0.16958424507658643
True,6.502,88,1172,1352,704,504,0.10769230769230766
True,6.542,152,1136,1344,668,576,0.12195121951219509
True,6.519,180,1096,1364,692,660,0.17981888745148772
True,6.53,180,1136,1372,696,696,0.1861635220125786
True,6.524,348,1072,1376,700,764,0.1825396825396825
True,6.53,276,1052,1384,764,764,0.24055944055944056
True,6.543,372,1016,1404,764,700,0.1686143572621035
True,6.584,312,948,1368,764,668,0.2112
True,6.687,408,924,1376,796,664,0.1804511278195489
True,6.855,428,844,1324,784,684,0.23492723492723483
True,6.97,448,828,1280,800,768,0.3248407643312102
True,7.097,512,804,1284,772,896,0.4309133489461358
True,7.182,592,916,1288,760,1132,0.5347222222222222
True,7.234,620,1028,1372,748,1404,0.6216216216216216
True,7.218,764,1188,1524,860,1584,0.6247619047619047
True,7.13,1072,1516,1732,976,1828,0.43315508021390364
True,7.047,1436,1752,1904,1208,1992,0.2522202486678508
True,6.95,1612,1864,2020,1388,2052,0.20240480961923848
True,6.871,1892,2020,2120,1600,2120,0.020547945205479444
True,6.889,2016,2080,2168,1760,2140,-0.05278592375366564
True,6.855,2048,2116,2208,1880,2148,-0.03600000000000004
True,6.838,2084,2148,2208,2020,2176,0.10447761194029852
True,6.831,2108,2140,2228,2076,2168,0.16470588235294117
True,6.83,2116,2144,2236,2116,2176,0.44230769230769224
True,6.746,2140,2140,2228,2140,2168,0.4827586206896552
True,6.699,2140,2140,2228,2140,2140,0.0
True,6.628,2132,2132,2228,2132,2132,0.0
True,6.53,2116,2116,2208,2116,2116,0.0
True,6.543,2104,2104,2196,2104,2040,-0.36781609195402304
True,6.562,2080,2080,2176,2048,2016,-0.5000000000000001
True,6.627,2028,2000,2120,1968,1896,-0.5563909774436089
True,6.735,1904,1872,2024,1780,1748,-0.6870748299319727
True,6.876,1780,1748,1936,1624,1592,-0.6944444444444443
True,6.972,1604,1540,1844,1416,1384,-0.6497695852534563
True,7.0,1328,1268,1696,1168,1072,-0.5221843003412969
True,6.956,1108,976,1556,948,884,-0.4524714828897338
True,6.812,756,664,1432,832,632,-0.06920415224913493
True,6.74,584,584,1376,860,584,0.2584269662921348
True,6.695,420,616,1316,860,356,0.06487695749440717
True,6.61,424,548,1280,860,232,-0.03296703296703297
True,6.61,304,560,1292,900,144,0.008064516129032244
True,6.582,232,616,1256,860,232,0.11984282907662082
True,6.637,232,648,1264,836,296,0.14933837429111532
True,6.638,224,760,1224,884,416,0.2127303182579564
True,6.566,280,688,1236,780,376,0.14489795918367346
True,6.546,336,684,1228,748,464,0.1797752808988764
True,6.425,460,708,1256,800,428,0.01851851851851851
True,6.338,428,680,1220,772,364,-0.021897810218978107
True,6.307,332,808,1236,712,364,-0.017857142857142884
True,6.196,396,892,1228,644,300,-0.22448979591836732
True,6.201,368,924,1228,556,272,-0.2816901408450704
True,6.117,404,964,1264,528,236,-0.34837545126353797
True,6.126,544,972,1308,448,188,-0.4904761904761904
True,6.153,604,940,1344,320,256,-0.6025641025641025
True,6.175,644,924,1380,260,260,-0.6605166051660516
True,6.255,680,928,1380,296,264,-0.6570915619389587
True,6.212,612,860,1432,364,332,-0.5443298969072166
True,6.162,704,836,1404,448,384,-0.5538793103448276
True,6.223,684,868,1352,464,400,-0.5497737556561086
True,6.19,636,792,1312,480,480,-0.48
True,6.166,588,680,1280,588,424,-0.2916666666666667
True,6.094,552,612,1244,676,424,-0.13832853025936603
True,6.063,536,536,1264,780,440,0.03834808259587019
True,6.096,548,576,1288,860,412,0.007389162561576354
True,6.088,576,576,1276,880,448,0.031662269129287615
True,6.112,544,604,1308,912,416,0.03051643192488266
True,6.147,516,612,1316,920,388,0.028697571743929343
True,6.152,524,652,1292,928,428,0.04988123515439433
True,6.166,516,704,1292,920,484,0.1016042780748663
True,6.194,552,644,1292,868,456,0.020887728459530016
True,6.147,488,648,1284,800,456,0.06303724928366763
True,6.13,544,640,1284,800,448,-0.02168021680216804
True,6.085,488,648,1284,832,488,0.14153846153846153
True,6.075,528,528,1256,772,400,-0.008086253369272205
True,6.077,524,588,1264,744,332,-0.12723214285714285
True,6.064,504,628,1236,752,344,-0.11238532110091742
True,6.055,516,640,1248,736,324,-0.15618221258134488
True,6.119,528,688,1200,688,336,-0.21818181818181823
True,6.173,432,684,1228,684,368,-0.08226221079691516
True,6.161,492,748,1204,648,324,-0.24276169265033407
True,6.219,424,712,1192,712,232,-0.18181818181818182
True,6.27,400,712,1208,752,200,-0.15845070422535204
True,6.354,440,728,1176,760,216,-0.18571428571428575
True,6.472,400,680,1224,772,136,-0.1721958925750395
True,6.601,364,676,1196,836,108,-0.13333333333333336
True,6.702,404,664,1176,816,52,-0.19354838709677413
True,6.879,364,708,1160,832,40,-0.18044077134986225
True,7.155,344,696,1176,848,56,-0.1492957746478873
True,7.212,372,692,1144,844,20,-0.18573351278600272
True,7.344,344,688,1168,840,16,-0.16935483870967738
True,7.346,312,696,1148,820,24,-0.15694444444444444
True,7.287,344,696,1148,848,24,-0.16598639455782316
True,7.148,344,692,1148,812,20,-0.18106995884773666
True,6.963,368,688,1140,840,16,-0.18573351278600272
True,6.74,408,688,1172,812,48,-0.2063711911357341
True,6.541,408,660,1176,844,88,-0.16666666666666669
True,6.462,436,656,1200,840,176,-0.13838550247116968
True,6.622,368,656,1200,748,144,-0.14858096828046746
True,6.733,408,688,1176,748,184,-0.169877408056042
True,6.622,408,688,1172,720,176,-0.1891418563922942
True,6.434,400,716,1196,748,176,-0.1765704584040747
True,6.278,376,660,1204,720,184,-0.14568345323741008
True,6.214,408,664,1204,724,216,-0.15168539325842698
True,6.158,396,748,1224,656,268,-0.17827868852459017
True,5.993,440,688,1204,628,280,-0.20652173913043478
True,5.818,440,728,1208,668,344,-0.15107913669064746
True,5.61,468,780,1228,688,396,-0.14936708860759493
True,5.436,468,716,1232,688,404,-0.10483870967741936
True,5.283,436,724,1232,692,372,-0.10025062656641605
True,5.196,468,720,1256,688,368,-0.13975903614457832
True,5.137,496,684,1236,684,400,-0.128
True,5.108,472,688,1228,688,368,-0.12967581047381543
True,5.042,468,688,1228,688,336,-0.1527777777777778
True,4.972,436,688,1232,688,340,-0.11401425178147266
True,4.898,440,688,1228,688,336,-0.12235294117647062
True,4.818,436,688,1228,688,340,-0.1142857142857143
True,4.748,440,692,1204,692,312,-0.14382022471910114
True,4.732,468,688,1228,688,272,-0.19758064516129034
True,4.829,492,712,1228,680,364,-0.17391304347826086
True,4.967,472,664,1204,696,344,-0.13493975903614458
True,5.219,432,652,1228,712,296,-0.11521739130434785
True,5.465,496,620,1236,748,304,-0.1358811040339703
True,5.843,488,556,1228,740,328,-0.08000000000000002
True,6.175,400,496,1232,740,432,0.23692307692307688
True,6.339,432,556,1256,740,432,0.1464968152866242
True,6.274,452,616,1248,768,420,0.06267806267806267
True,6.135,428,648,1288,864,428,0.1424802110817942
True,5.996,420,636,1280,884,420,0.16103896103896104
True,5.912,432,620,1292,928,400,0.14593301435406703
True,5.815,448,636,1308,880,448,0.16486486486486487
True,5.965,452,548,1284,860,388,0.1155778894472362
True,6.209,520,552,1236,764,328,-0.09772727272727272
True,6.429,584,616,1236,616,392,-0.25876010781671155
True,6.731,540,764,1308,448,416,-0.4040114613180516
True,6.853,696,820,1404,352,320,-0.6124497991967872
True,6.944,576,788,1396,288,288,-0.5675105485232067
True,6.812,636,888,1336,228,228,-0.6783088235294118
True,6.789,576,912,1284,200,232,-0.6352087114337568
True,6.754,452,948,1276,356,228,-0.49056603773584906
True,6.637,388,948,1256,512,196,-0.353448275862069
True,6.632,260,912,1220,636,228,-0.16068052930056717
True,6.585,388,796,1220,704,292,-0.14639175257731957
True,6.509,360,708,1248,740,360,0.019801980198019813
True,6.473,288,672,1220,736,384,0.13763440860215054
True,6.543,228,672,1220,792,420,0.2299270072992701
True,6.603,224,708,1248,768,288,0.0888468809073724
True,6.68,328,608,1324,832,232,0.014787430683918672
True,6.723,452,516,1312,820,28,-0.18206157965194109
True,6.708,612,548,1376,708,100,-0.3037974683544304
True,6.63,888,672,1400,672,248,-0.4848484848484848
True,6.553,1392,1140,1572,764,508,-0.7559943582510579
True,6.539,1752,1536,1784,1188,928,-0.7833594976452121
True,6.564,1928,1776,1928,1524,1232,-0.7378815080789944
True,6.529,2040,2008,2100,1852,1660,-0.6735294117647058
True,6.491,2088,2088,2180,2056,1928,-0.5028571428571429
True,6.46,2108,2108,2200,2108,2044,-0.36781609195402304
True,6.485,2140,2140,2232,2140,2108,-0.2909090909090909
True,6.397,2144,2144,2236,2144,2144,0.0
True,6.303,2144,2144,2236,2144,2144,0.0
True,6.257,2104,2144,2236,2144,2176,0.5070422535211268
True,6.125,2112,2144,2236,2112,2176,0.43636363636363634
True,6.101,2084,2148,2208,2084,2176,0.4285714285714286
True,6.133,2008,2100,2164,2008,2164,0.5445544554455445
True,6.156,1804,2028,2120,1868,2148,0.5569620253164557
True,6.267,1548,1928,2052,1740,2140,0.5971223021582734
True,6.364,1072,1652,1836,1492,2072,0.6657018813314038
True,6.404,712,1256,1608,1228,1916,0.7531645569620252
True,6.521,564,1012,1388,1012,1756,0.8186813186813187
True,6.537,464,848,1284,848,1440,0.7613104524180968
True,6.583,496,884,1316,792,1008,0.4623015873015874
True,6.613,448,896,1316,776,804,0.296
True,6.707,340,1032,1336,756,724,0.19774919614147912
True,6.83,312,1016,1316,764,732,0.22790697674418603
True,6.945,216,1044,1316,668,668,0.1864406779661017
True,7.038,116,1140,1264,632,664,0.18170580964153277
True,7.079,0,1132,1252,672,672,0.23712446351931332
True,7.125,0,1196,1256,636,668,0.20660276890308837
True,7.12,0,1124,1252,664,724,0.2624867162592986
True,7.147,0,1112,1232,668,740,0.27611940298507465
True,7.2,28,920,1192,668,640,0.2938331318016929
True,7.278,28,764,1156,612,612,0.3350923482849604
True,7.375,44,656,1172,524,596,0.35064935064935066
True,7.446,76,524,1168,624,592,0.43471582181259594
True,7.54,64,528,1192,680,588,0.43923865300146414
True,7.53,168,496,1204,748,588,0.46192893401015234
True,7.552,236,560,1228,744,560,0.3873370577281191
True,7.59,328,588,1220,712,496,0.26995305164319244
True,7.578,428,680,1228,680,492,0.09356725146198831
True,7.612,496,656,1208,656,400,-0.13559322033898308
True,7.76,560,652,1192,624,464,-0.1877133105802048
True,7.819,556,588,1088,616,588,0.1402439024390244
True,7.913,580,612,1108,612,704,0.3463687150837989
True,8.015,464,528,1112,620,804,0.6390728476821192
True,8.046,432,560,1052,620,872,0.6831395348837208
True,8.09,340,404,1060,668,880,0.8135593220338984
True,8.144,232,360,1020,644,888,0.8044354838709676
True,8.189,104,328,1052,672,896,0.7614533965244866
True,8.269,68,388,1044,716,776,0.6576168929110106
True,8.423,72,304,1080,776,776,0.7099697885196374
True,8.55,160,360,1160,736,736,0.6496598639455782
True,8.677,140,244,1140,780,688,0.7120418848167539
True,8.749,276,148,1172,744,684,0.6182136602451839
True,8.797,368,80,1228,804,680,0.48840579710144927
True,8.876,456,104,1192,712,584,0.3417721518987342
True,8.904,468,140,1168,744,468,0.263986013986014
True,9.006,428,172,1192,768,460,0.3055555555555556
True,9.171,376,344,1228,780,312,0.20810810810810812
True,9.322,396,364,1248,796,332,0.2059620596205962
True,9.478,368,400,1220,736,336,0.19710144927536233
True,9.581,368,432,1200,652,272,0.017902813299232753
True,9.662,340,464,1168,528,308,0.0
True,9.724,280,592,1200,500,376,0.06459948320413438
True,9.789,336,684,1176,400,400,-0.11854103343465046
True,9.847,280,720,1168,380,444,-0.007537688442211041
True,9.946,212,780,1200,412,380,-0.01663201663201662
True,10.09,244,808,1176,436,372,-0.06387665198237887
True,10.179,240,864,1164,404,372,-0.10629067245119307
True,10.136,276,836,1164,372,404,-0.12440191387559808
True,10.131,256,848,1176,352,352,-0.1784037558685446
True,10.007,256,840,1176,384,352,-0.1527777777777778
True,9.998,284,872,1176,380,380,-0.17942583732057418
True,10.049,252,848,1176,380,348,-0.15825688073394498
True,10.209,256,844,1176,384,352,-0.15473441108545033
True,10.384,224,844,1176,352,320,-0.1670378619153675
True,10.614,220,812,1140,344,284,-0.2
True,10.848,196,812,1120,324,292,-0.16780045351473924
True,11.042,196,780,1116,320,292,-0.1554524361948956
True,11.157,92,784,1112,324,324,0.0018382352941176145
True,11.227,128,780,1116,352,288,-0.053359683794466393
True,11.322,132,760,1116,324,260,-0.093167701863354
True,11.387,100,752,1116,352,260,-0.03846153846153845
True,11.489,68,728,1120,356,228,-0.024074074074074088
True,11.624,36,668,1116,356,260,0.06028368794326243
True,11.839,72,660,1116,292,232,-0.023856858846918492
True,12.125,40,668,1088,296,200,-0.02485659655831744
True,12.466,0,640,1060,268,140,-0.04364326375711575
True,12.8,0,572,1056,264,76,-0.0792682926829268
True,13.111,0,544,1032,208,84,-0.08993576017130622
True,13.425,0,516,1024,204,108,-0.05183585313174946
True,13.708,0,456,1004,88,28,-0.19796954314720813
True,14.023,0,424,964,112,0,-0.20799999999999996
True,14.313,0,368,968,148,0,-0.14824797843665768
True,14.581,0,304,1000,212,0,-0.06068601583113456
True,14.909,0,304,964,144,0,-0.11331444759206799
True,15.321,0,216,936,92,0,-0.09967845659163987
True,15.763,0,152,908,92,0,-0.052083333333333336
True,16.2,0,96,904,96,0,0.0
True,16.637,0,40,880,72,0,0.03225806451612903
True,17.049,0,4,848,4,0,0.0
True,17.416,0,0,820,0,0,0.0
True,17.734,0,0,796,0,0,0.0
True,18.042,0,0,792,0,0,0.0
True,18.321,0,0,760,0,0,0.0
True,18.525,0,0,728,0,0,0.0
True,18.727,0,0,760,0,0,0.0
True,18.718,0,0,752,0,0,0.0
True,18.702,0,0,736,12,0,0.016042780748663103
True,18.773,0,0,760,96,0,0.11214953271028039
True,18.767,0,0,760,88,0,0.10377358490566038
True,18.781,0,0,696,92,0,0.116751269035533
True,18.748,0,0,724,88,0,0.10837438423645321
True,18.761,0,0,728,152,0,0.17272727272727276
True,18.758,0,0,756,112,0,0.12903225806451613
True,18.653,0,0,724,120,0,0.14218009478672985
True,18.572,0,0,720,112,0,0.13461538461538464
True,18.43,0,0,684,112,0,0.1407035175879397
True,18.458,0,0,656,172,0,0.20772946859903382
True,18.431,0,0,632,120,0,0.15957446808510636
True,18.518,0,0,548,64,0,0.1045751633986928
True,18.544,0,0,568,0,0,0.0
True,18.581,0,0,540,0,0,0.0
True,18.554,0,0,512,0,4,0.015503875968992248
True,18.493,0,0,540,0,0,0.0
True,18.45,0,0,600,0,0,0.0
True,18.335,0,0,568,0,0,0.0
True,18.353,0,0,644,0,0,0.0
True,18.356,0,0,656,0,0,0.0
True,18.417,0,0,648,0,0,0.0
True,18.435,0,0,672,44,0,0.06145251396648045
True,18.4,0,0,708,28,0,0.03804347826086957
True,18.457,0,0,752,88,0,0.10476190476190475
True,18.399,0,0,724,88,0,0.10837438423645321
True,18.383,0,0,692,112,0,0.13930348258706468
True,18.312,0,0,688,0,0,0.0
True,18.167,0,0,604,0,0,0.0
True,18.071,0,0,588,0,0,0.0
True,17.968,0,52,724,0,0,-0.06701030927835051
True,17.889,0,168,744,0,0,-0.18421052631578946
True,17.818,0,236,776,0,0,-0.23320158102766797
True,17.833,0,392,784,0,0,-0.3333333333333333
True,17.786,0,452,812,0,0,-0.3575949367088608
True,17.798,0,416,760,0,0,-0.3537414965986395
True,17.791,0,444,808,0,0,-0.3546325878594249
True,17.805,0,388,804,0,0,-0.32550335570469796
True,17.813,0,356,832,0,0,-0.29966329966329963
True,17.797,0,384,840,0,0,-0.3137254901960784
True,17.803,0,300,872,16,0,-0.23905723905723902
True,17.766,0,244,848,80,120,0.05882352941176471
True,17.788,0,252,868,312,780,0.7323688969258589
True,17.732,0,448,956,704,1324,0.8461538461538463
True,17.702,0,788,1128,1004,1556,0.743521000893655
True,17.682,596,1276,1400,1400,1824,0.7337883959044369
True,17.761,1176,1592,1656,1688,1964,0.761384335154827
True,17.802,1480,1772,1804,1804,2016,0.7479674796747968
True,17.836,1764,1924,1956,1924,2044,0.7070707070707072
True,17.823,1932,1996,2060,1996,2088,0.7572815533980582
True,17.819,1996,2028,2088,2028,2088,0.7419354838709677
True,17.818,2024,2056,2148,2056,2088,0.5079365079365079
True,17.86,2024,2056,2148,2056,2088,0.5079365079365079
True,17.918,2060,2060,2148,2060,2060,0.0
True,18.001,2028,2056,2148,2028,1996,-0.33333333333333337
True,18.138,2016,2016,2116,2016,1916,-0.4
True,18.154,1964,1964,2056,1872,1712,-0.5912698412698413
True,18.279,1848,1784,1912,1652,1396,-0.6426799007444168
True,18.318,1684,1624,1804,1436,1044,-0.6188870151770658
True,18.417,1368,1276,1580,920,408,-0.6480637813211846
True,18.534,896,804,1324,452,0,-0.6168009205983891
True,18.638,496,524,1160,112,0,-0.612565445026178
True,18.812,0,200,988,0,0,-0.16835016835016836
True,18.955,0,0,852,0,0,0.0
True,19.126,0,0,836,0,0,0.0
True,19.383,0,0,752,0,0,0.0
True,19.665,0,0,752,0,0,0.0
True,19.896,0,0,716,0,0,0.0
True,20.13,0,0,660,0,0,0.0
True,20.351,0,0,632,0,0,0.0
True,20.602,0,0,548,0,0,0.0
True,20.799,0,0,504,0,0,0.0
True,21.011,0,0,548,0,0,0.0
True,21.312,0,0,540,0,0,0.0
True,21.727,0,0,512,0,0,0.0
True,22.172,0,0,520,0,0,0.0
True,22.653,0,0,460,0,0,0.0
True,23.091,0,0,372,0,0,0.0
True,23.593,0,0,288,0,0,0.0
True,24.067,0,0,308,0,0,0.0
True,24.519,0,0,284,0,0,0.0
True,24.928,0,0,284,0,0,0.0
True,25.353,0,0,288,0,0,0.0
True,25.671,0,0,220,0,0,0.0
True,26.02,0,0,160,0,0,0.0
True,26.365,0,0,160,0,0,0.0
True,26.717,0,0,76,0,0,0.0
True,27.088,0,0,24,0,0,0.0
True,27.49,0,0,8,0,0,0.0
True,27.831,0,0,0,0,0,0
True,28.196,0,0,0,0,0,0
True,28.624,0,0,0,0,0,0
True,29.01,0,0,0,0,0,0
True,29.544,0,0,0,0,0,0
True,30.03,0,0,0,0,0,0
True,30.422,0,0,0,0,0,0
True,30.762,0,0,0,0,0,0
True,31.028,0,0,0,0,0,0
True,31.215,0,0,0,0,0,0
True,31.363,0,0,0,0,0,0
True,31.583,0,0,0,0,0,0
True,31.804,0,0,0,0,0,0
True,31.955,0,0,0,0,0,0
True,32.128,0,0,0,0,0,0
True,32.238,0,0,0,0,0,0
True,32.341,0,0,0,0,0,0
True,32.433,0,0,0,0,0,0
True,32.576,0,0,0,0,0,0
True,32.822,0,0,0,0,0,0
True,33.194,0,0,0,0,0,0
True,33.512,0,0,0,0,0,0
True,33.847,0,0,0,0,0,0
True,34.107,0,0,0,0,0,0
True,34.33,0,0,0,0,0,0
True,34.475,0,0,0,0,0,0
True,34.512,0,0,0,0,0,0
True,34.447,0,0,0,0,0,0
True,34.328,0,0,0,0,0,0
True,34.167,0,0,0,0,0,0
True,34.048,0,0,0,0,0,0
True,33.99,0,0,0,0,0,0
True,34.026,0,0,0,0,0,0
True,34.117,0,0,0,0,0,0
True,34.22,0,0,0,0,0,0
True,34.336,0,0,0,0,0,0
True,34.399,0,0,0,0,0,0
True,34.427,0,0,0,0,0,0
True,34.464,0,0,0,0,0,0
True,34.467,0,0,0,0,0,0
True,34.439,0,0,0,0,0,0
True,34.46,0,0,0,0,0,0
True,34.493,0,0,0,0,0,0
True,34.484,0,0,0,0,0,0
True,34.505,0,0,0,0,0,0
True,34.504,0,0,0,0,0,0
True,34.497,0,0,152,0,0,0.0
True,34.532,0,0,420,0,0,0.0
True,34.583,476,412,812,36,0,-0.7649769585253454
True,34.555,916,852,1156,604,0,-0.5895691609977325
True,34.492,1164,1104,1344,908,452,-0.5973451327433627
True,34.409,1424,1392,1544,1236,916,-0.606625258799172
True,34.364,1572,1572,1692,1480,1288,-0.5670103092783506
True,34.272,1664,1664,1752,1568,1436,-0.6106194690265487
True,34.172,1744,1744,1840,1712,1616,-0.5
True,34.144,1756,1788,1908,1788,1756,0.0
True,34.081,1780,1812,1900,1812,1812,0.29629629629629634
True,34.029,1784,1816,1908,1816,1848,0.5079365079365079
True,34.052,1720,1788,1880,1816,1880,0.7190082644628099
True,34.06,1684,1756,1856,1788,1884,0.7883211678832117
True,34.092,1624,1696,1788,1756,1856,0.8733333333333334
True,34.066,1532,1660,1724,1692,1844,0.8282828282828284
True,34.033,1348,1508,1572,1600,1780,0.895131086142322
True,34.017,1052,1340,1340,1460,1700,0.8676470588235293
True,34.006,788,1180,1180,1332,1648,0.8555758683729433
True,33.961,132,748,812,1056,1480,0.8419282511210763
