active,angle,s0,s1,s2,s3,s4,line_position,x,y,theta
False,78.888,0,0,0,0,0,0,0.0,0.0,0.0
False,78.925,0,0,0,0,0,0,0.0,0.0,0.0
False,78.946,0,0,0,0,0,0,0.0,0.0,0.0
False,78.936,0,0,0,0,0,0,0.0,0.0,0.0
False,78.909,0,0,0,0,0,0,0.0,0.0,0.0
False,78.898,0,0,0,0,0,0,0.0,0.0,0.0
False,78.901,0,0,0,0,0,0,0.0,0.0,0.0
False,78.912,0,0,0,0,0,0,0.0,0.0,0.0
False,78.919,0,0,0,0,0,0,0.0,0.0,0.0
False,78.914,0,0,0,0,0,0,0.0,0.0,0.0
False,78.914,0,0,0,0,0,0,0.0,0.0,0.0
False,78.918,0,0,0,0,0,0,0.0,0.0,0.0
False,78.936,0,0,0,0,0,0,0.0,0.0,0.0
False,78.929,0,0,0,0,0,0,0.0,0.0,0.0
False,78.9,0,0,0,0,0,0,0.0,0.0,0.0
False,78.882,0,0,0,0,0,0,0.0,0.0,0.0
False,78.906,0,0,0,0,0,0,0.0,0.0,0.0
False,78.938,0,0,0,0,0,0,0.0,0.0,0.0
False,78.937,0,0,0,0,0,0,0.0,0.0,0.0
False,78.911,0,0,0,0,0,0,0.0,0.0,0.0
False,78.888,0,0,0,0,0,0,0.0,0.0,0.0
False,78.901,0,0,0,0,0,0,0.0,0.0,0.0
False,78.917,0,0,0,0,0,0,0.0,0.0,0.0
False,78.909,0,0,0,0,0,0,0.0,0.0,0.0
False,78.899,0,0,0,0,0,0,0.0,0.0,0.0
False,78.894,0,0,0,0,0,0,0.0,0.0,0.0
False,78.9,0,0,0,0,0,0,0.0,0.0,0.0
False,78.898,0,0,0,0,0,0,0.0,0.0,0.0
False,78.893,0,0,0,0,0,0,0.0,0.0,0.0
False,78.896,0,0,0,0,0,0,0.0,0.0,0.0
False,78.906,0,0,0,0,0,0,0.0,0.0,0.0
False,78.902,0,0,0,0,0,0,0.0,0.0,0.0
False,78.897,0,0,0,0,0,0,0.0,0.0,0.0
False,78.9,0,0,0,0,0,0,0.0,0.0,0.0
False,78.902,0,0,0,0,0,0,0.0,0.0,0.0
False,78.899,0,0,0,0,0,0,0.0,0.0,0.0
False,78.89,0,0,0,0,0,0,0.0,0.0,0.0
False,78.888,0,0,0,0,0,0,0.0,0.0,0.0
False,78.907,0,0,0,0,0,0,0.0,0.0,0.0
False,78.915,0,0,0,0,0,0,0.0,0.0,0.0
False,78.893,0,0,0,0,0,0,0.0,0.0,0.0
False,78.871,0,0,0,0,0,0,0.0,0.0,0.0
False,78.885,0,0,0,0,0,0,0.0,0.0,0.0
False,78.912,0,0,0,0,0,0,0.0,0.0,0.0
False,78.908,0,0,0,0,0,0,0.0,0.0,0.0
False,78.881,0,0,0,0,0,0,0.0,0.0,0.0
False,78.867,0,0,0,0,0,0,0.0,0.0,0.0
False,78.891,0,0,0,0,0,0,0.0,0.0,0.0
False,78.903,0,0,0,0,0,0,0.0,0.0,0.0
False,78.889,0,0,0,0,0,0,0.0,0.0,0.0
False,78.869,0,0,0,0,0,0,0.0,0.0,0.0
False,78.879,0,0,0,0,0,0,0.0,0.0,0.0
False,78.898,0,0,0,0,0,0,0.0,0.0,0.0
False,78.898,0,0,0,0,0,0,0.0,0.0,0.0
False,78.885,0,0,0,0,0,0,0.0,0.0,0.0
False,78.867,0,0,0,0,0,0,0.0,0.0,0.0
False,78.877,0,0,0,0,0,0,0.0,0.0,0.0
False,78.893,0,0,0,0,0,0,0.0,0.0,0.0
False,78.892,0,0,0,0,0,0,0.0,0.0,0.0
False,78.877,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.875,0,0,0,0,0,0,0.0,0.0,0.0
False,78.884,0,0,0,0,0,0,0.0,0.0,0.0
False,78.885,0,0,0,0,0,0,0.0,0.0,0.0
False,78.871,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.88,0,0,0,0,0,0,0.0,0.0,0.0
False,78.88,0,0,0,0,0,0,0.0,0.0,0.0
False,78.877,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.868,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.881,0,0,0,0,0,0,0.0,0.0,0.0
False,78.878,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.875,0,0,0,0,0,0,0.0,0.0,0.0
False,78.874,0,0,0,0,0,0,0.0,0.0,0.0
False,78.878,0,0,0,0,0,0,0.0,0.0,0.0
False,78.879,0,0,0,0,0,0,0.0,0.0,0.0
False,78.877,0,0,0,0,0,0,0.0,0.0,0.0
False,78.878,0,0,0,0,0,0,0.0,0.0,0.0
False,78.876,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.874,0,0,0,0,0,0,0.0,0.0,0.0
False,78.873,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.867,0,0,0,0,0,0,0.0,0.0,0.0
False,78.863,0,0,0,0,0,0,0.0,0.0,0.0
False,78.867,0,0,0,0,0,0,0.0,0.0,0.0
False,78.872,0,0,0,0,0,0,0.0,0.0,0.0
False,78.862,0,0,0,0,0,0,0.0,0.0,0.0
False,78.843,0,0,0,0,0,0,0.0,0.0,0.0
False,78.836,0,0,0,0,0,0,0.0,0.0,0.0
False,78.849,0,0,0,0,0,0,0.0,0.0,0.0
False,78.865,0,0,0,0,0,0,0.0,0.0,0.0
False,78.861,0,0,0,0,0,0,0.0,0.0,0.0
False,78.839,0,0,0,0,0,0,0.0,0.0,0.0
False,78.835,0,0,0,0,0,0,0.0,0.0,0.0
False,78.849,0,0,0,0,0,0,0.0,0.0,0.0
False,78.855,0,0,0,0,0,0,0.0,0.0,0.0
False,78.849,0,0,0,0,0,0,0.0,0.0,0.0
False,78.846,0,0,0,0,0,0,0.0,0.0,0.0
False,78.843,0,0,0,0,0,0,0.0,0.0,0.0
False,78.843,0,0,0,0,0,0,0.0,0.0,0.0
False,78.848,0,0,0,0,0,0,0.0,0.0,0.0
False,78.844,0,0,0,0,0,0,0.0,0.0,0.0
False,78.838,0,0,0,0,0,0,0.0,0.0,0.0
False,78.842,0,0,0,0,0,0,0.0,0.0,0.0
False,78.847,0,0,0,0,0,0,0.0,0.0,0.0
False,78.849,0,0,0,0,0,0,0.0,0.0,0.0
False,78.844,0,0,0,0,0,0,0.0,0.0,0.0
False,78.835,0,0,0,0,0,0,0.0,0.0,0.0
False,78.831,0,0,0,0,0,0,0.0,0.0,0.0
False,78.84,0,0,0,0,0,0,0.0,0.0,0.0
False,78.846,0,0,0,0,0,0,0.0,0.0,0.0
False,78.847,0,0,0,0,0,0,0.0,0.0,0.0
False,78.839,0,0,0,0,0,0,0.0,0.0,0.0
False,78.833,0,0,0,0,0,0,0.0,0.0,0.0
False,78.834,0,0,0,0,0,0,0.0,0.0,0.0
False,78.841,0,0,0,0,0,0,0.0,0.0,0.0
False,78.845,0,0,0,0,0,0,0.0,0.0,0.0
False,78.842,0,0,0,0,0,0,0.0,0.0,0.0
False,78.828,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.824,0,0,0,0,0,0,0.0,0.0,0.0
False,78.833,0,0,0,0,0,0,0.0,0.0,0.0
False,78.836,0,0,0,0,0,0,0.0,0.0,0.0
False,78.829,0,0,0,0,0,0,0.0,0.0,0.0
False,78.817,0,0,0,0,0,0,0.0,0.0,0.0
False,78.812,0,0,0,0,0,0,0.0,0.0,0.0
False,78.811,0,0,0,0,0,0,0.0,0.0,0.0
False,78.812,0,0,0,0,0,0,0.0,0.0,0.0
False,78.813,0,0,0,0,0,0,0.0,0.0,0.0
False,78.81,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.797,0,0,0,0,0,0,0.0,0.0,0.0
False,78.795,0,0,0,0,0,0,0.0,0.0,0.0
False,78.797,0,0,0,0,0,0,0.0,0.0,0.0
False,78.802,0,0,0,0,0,0,0.0,0.0,0.0
False,78.804,0,0,0,0,0,0,0.0,0.0,0.0
False,78.799,0,0,0,0,0,0,0.0,0.0,0.0
False,78.792,0,0,0,0,0,0,0.0,0.0,0.0
False,78.793,0,0,0,0,0,0,0.0,0.0,0.0
False,78.803,0,0,0,0,0,0,0.0,0.0,0.0
False,78.808,0,0,0,0,0,0,0.0,0.0,0.0
