phase,x,y,theta,alpha,ref_x,ref_y,ref_theta,ref_alpha
0,0.0,0.0,0.0,90.59208943149895,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59164839355157,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59115172862258,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59157519108908,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5925439923138,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59449574071833,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59431534126375,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59362450881311,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5914197617702,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59182483344111,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59108047624281,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59243194477759,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59424889899027,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59610180853325,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59486901357016,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59413768811027,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59445258181746,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59428800408993,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5941113233623,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59446283632329,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59444805948569,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59439660350266,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5922741273542,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5922700942178,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59220249482803,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59371732777552,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59407772374625,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59544645462766,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59622244433032,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59330367768507,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59392032311547,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59244827946453,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59105143685903,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59166107431537,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59329614421934,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59234138756413,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59356499167504,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59529975090064,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59646827719139,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5939815186047,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59314475935068,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59241144063539,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59210069737249,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59128622759988,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59255644213171,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59225876312706,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59349924174904,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59312156420638,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5922318755099,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59079754629445,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58895730926888,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58915983564206,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59099656473394,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59130178676597,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5905853295549,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58830571996188,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5892579438554,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59019080591668,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58962985729184,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59067567783191,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59054318230494,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59034549719179,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59214087534885,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59186298372246,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58849679834684,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59094700763006,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5928082519643,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59413216766828,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59382964236448,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59452908550584,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59578131511546,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59548674273734,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59578404745237,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59499122864017,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59518476794706,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59478960484319,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59438800713404,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59349128146408,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59318591651684,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59291415293599,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59105653568552,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59077121682061,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5899723692462,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59175359350346,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59194152815085,0,0,0.0,11.2
0,0.0,0.0,0.0,90.5916459296348,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59078811047539,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59310436456046,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59389985529998,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59358591095402,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59328041508326,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59455306577834,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59329712761752,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59422849658867,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59310782758631,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59298777162913,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59292779377219,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59441062940195,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59317189366637,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59310480688426,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59463630346715,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59358575456139,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59248081934545,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59338101782824,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59118311609637,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59259642604582,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58985848085642,0,0,0.0,11.2
0,0.0,0.0,0.0,90.58761208403101,0,0,0.0,11.2
0,0.0,0.0,0.0,90.60277306781657,0,0,0.0,11.2
0,0.0,0.0,0.0,90.60203179937096,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59637283915781,0,0,0.0,11.2
0,0.0,0.0,0.0,90.590854436019,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59288221747202,0,0,0.0,11.2
0,0.0,0.0,0.0,90.59000349006155,0,0,0.0,11.2
0,0.0,0.0,0.0,90.57738507729184,0,0,0.0,11.2
0,0.0,0.0,0.0,90.56140573528992,0,0,0.0,11.2
0,0.0,0.0,0.0,90.52245660520846,0,0,0.0,11.2
0,0.0,0.0,0.0,90.47642369506082,0,0,0.0,11.2
0,0.0,0.0,0.0,90.3813933347672,0,0,0.0,11.2
0,0.0,0.0,0.0,90.11575287395695,0,0,0.0,11.2
0,0.0,0.0,0.0,89.4617036948196,0,0,0.0,11.2
0,0.0,0.0,0.0,88.57431370250973,0,0,0.0,11.2
0,0.0,0.0,0.0,87.38883092469318,0,0,0.0,11.2
0,0.0,0.0,0.0,85.79579102553201,0,0,0.0,11.2
0,0.0,0.0,0.0,83.97019278106744,0,0,0.0,11.2
0,0.0,0.0,0.0,82.00837947966153,0,0,0.0,11.2
0,0.0,0.0,0.0,79.84998019048054,0,0,0.0,11.2
0,0.0,0.0,0.0,77.49996489480507,0,0,0.0,11.2
0,0.0,0.0,0.0,75.01417335883424,0,0,0.0,11.2
0,0.0,0.0,0.0,72.38509473292139,0,0,0.0,11.2
0,0.0,0.0,0.0,69.56788733212596,0,0,0.0,11.2
0,0.0,0.0,0.0,66.57209100150104,0,0,0.0,11.2
0,0.0,0.0,0.0,63.43096293275904,0,0,0.0,11.2
0,0.0,0.0,0.0,60.1665930164285,0,0,0.0,11.2
0,0.0,0.0,0.0,56.838316599446536,0,0,0.0,11.2
0,0.0,0.0,0.0,53.511893620034165,0,0,0.0,11.2
0,0.0,0.0,0.0,50.275204320281865,0,0,0.0,11.2
0,0.0,0.0,0.0,47.241990318353906,0,0,0.0,11.2
0,0.0,0.0,0.0,44.4117288809408,0,0,0.0,11.2
0,0.0,0.0,0.0,41.4216379517724,0,0,0.0,11.2
0,0.0,0.0,0.0,38.43209325593585,0,0,0.0,11.2
0,0.0,0.0,0.0,35.46766392753651,0,0,0.0,11.2
0,0.0,0.0,0.0,32.698767861042384,0,0,0.0,11.2
0,0.0,0.0,0.0,30.127301141243187,0,0,0.0,11.2
1,0.0,0.0,0.0,27.762584162565606,0,0,0.0,11.2
1,0.0,0.0,0.0,25.327836967383618,0,0,0.0,11.2
1,0.0,0.0,0.0,22.93959003611678,0,0,0.0,11.2
1,0.0,0.0,0.0,20.680110716446794,0,0,0.0,11.2
1,-0.24834724534306665,0.0,0.0,18.569931962269642,0,0,0.0,11.2
1,-1.3659087872695184,-0.0013343435688573102,0.13681970203709334,16.798216495151728,0,0,0.0,11.2
1,-3.8493505573828024,-0.013195124566511842,0.41045910611128,15.362588926270991,0,0,0.0,11.2
1,-6.084371678813341,-0.03454428688021949,0.6840985101854667,15.01488051986206,0,0,0.0,11.2
1,-9.560872944164533,-0.08435805207946681,0.9577379142596537,15.359273913670348,0,0,0.0,11.2
1,-13.782186299394844,-0.15492674794837022,0.9577379142596537,16.736601516620382,0,0,0.0,11.2
1,-20.36201857270778,-0.28849997074699113,1.3681970203709344,18.787483824250334,0,0,0.0,11.2
1,-25.69980475585423,-0.4223651131835135,1.5050167224080273,21.110569329643422,0,0,0.0,11.2
1,-31.03759093900068,-0.5562302556200338,1.3681970203709324,23.79113743615359,0,0,0.0,11.2
1,-35.879114996765914,-0.6660818127534684,1.2313773183338375,26.546615863726984,0,0,0.0,11.2
1,-41.466019932271,-0.7661520640890861,0.8209182122225571,28.446956640167457,0,0,0.0,11.2
1,-44.694300930853345,-0.8046988329977387,0.5472788081483715,29.881285631358132,0,0,0.0,11.2
1,-46.80522643549769,-0.8122600557323456,-0.1368197020370947,30.243640206797842,0,0,0.0,11.2
1,-47.550246221253104,-0.8069227448637462,-0.6840985101854661,29.552099911683687,0,0,0.0,11.2
1,-47.301924702299445,-0.8104808709494067,-0.9577379142596518,28.502421474429024,0,0,0.0,11.2
1,-47.053623008580985,-0.815224912816541,-1.2313773183338375,27.79662753392698,0,0,0.0,11.2
1,-46.929481366074185,-0.818041619409706,-1.3681970203709324,27.214986733016907,0,0,0.0,11.2
1,-46.68120492520984,-0.8239714744858913,-1.3681970203709324,26.924594195501157,0,0,0.0,11.2
1,-46.30880123801358,-0.8333109030279744,-1.5050167224080233,26.712583214700466,0,0,0.0,11.2
1,-45.93642091470755,-0.8435395870761995,-1.6418364244451142,26.50520542090052,0,0,0.0,11.2
1,-44.819356406758715,-0.8768932307575195,-1.778656126482205,26.160683479312233,0,0,0.0,11.2
1,-43.57821845827147,-0.9154347611124946,-1.778656126482205,25.644039888923654,0,0,0.0,11.2
1,-41.71658233140983,-0.9754698361537054,-1.9154758285193,24.818997192598168,0,0,0.0,11.2
1,-39.482706057350214,-1.0501791931457827,-1.9154758285193,23.77537323002644,0,0,0.0,11.2
1,-35.759578933917524,-1.1746947881325778,-1.9154758285193,22.469744534801315,0,0,0.0,11.2
