phase,x,y,theta,alpha,ref_x,ref_y,ref_theta,ref_alpha
0,0.0,0.0,0.0,90.97097399102842,0,0,0.0,11.2
0,0.0,0.0,0.0,90.97151321802444,0,0,0.0,11.2
0,0.0,0.0,0.0,90.97129082945483,0,0,0.0,11.2
0,0.0,0.0,0.0,90.97100368176832,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96952231335246,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96906296702063,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96708924211552,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96665337755218,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96571380331864,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96417196239238,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96469563103325,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96211394546397,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96112309878434,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96118025094115,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96129391607695,0,0,0.0,11.2
0,0.0,0.0,0.0,90.96047731330431,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95861970394486,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95788010590695,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95768664497683,0,0,0.0,11.2
0,0.0,0.0,0.0,90.9565665795058,0,0,0.0,11.2
0,0.0,0.0,0.0,90.9549402091927,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95482876466447,0,0,0.0,11.2
0,0.0,0.0,0.0,90.9542125744386,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95410814765879,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95396327565976,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95266328385071,0,0,0.0,11.2
0,0.0,0.0,0.0,90.9528535748544,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95247195550193,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95102535853707,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95209983934431,0,0,0.0,11.2
0,0.0,0.0,0.0,90.9510376900852,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95160057503313,0,0,0.0,11.2
0,0.0,0.0,0.0,90.95060224725354,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94913084401155,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94770116960292,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94784788661667,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94649741493285,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94674895642086,0,0,0.0,11.2
0,0.0,0.0,0.0,90.94802977105493,0,0,0.0,11.2
