phase,x,y,theta,alpha,ref_x,ref_y,ref_theta,ref_alpha
0,0.0,0.0,0.0,89.53775828705007,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53486585746806,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5360443946142,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5361843554202,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53628638544271,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53532225200955,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53383672803433,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53383742444784,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53075153768647,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53078385930651,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53024249554642,0,0,0.0,11.2
0,0.0,0.0,0.0,89.53065185301361,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52901583150687,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52840142413585,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52780600640898,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52876118985256,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5265826974809,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52654391060356,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52390786557498,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52392851638851,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5234929333609,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52416514005633,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52322842289949,0,0,0.0,11.2
0,0.0,0.0,0.0,89.522803280751,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52289263454024,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5230348462521,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52320930108421,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52395164178284,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5256988999934,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52424504596465,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52317873129994,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52260852009523,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52206728717722,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52210148732719,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52213815867151,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52311401551891,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52199231340572,0,0,0.0,11.2
0,0.0,0.0,0.0,89.520275895412,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51907910883575,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51738392841636,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51735124097938,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51738281755672,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51800011838826,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51547469136251,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5150796371107,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51579444384552,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51598577433045,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51625522146426,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51702520172319,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51935036086216,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51959995277116,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52032589757053,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51992216379243,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52163703541605,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52126364104964,0,0,0.0,11.2
0,0.0,0.0,0.0,89.52035002232402,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51994763559027,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51698787199426,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51675836764842,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51711085444249,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51592520364181,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5152317510954,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51409572806901,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51239998576357,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51224606837673,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51265692835955,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51405939846889,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51592794851292,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5151130173495,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51428635071521,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51446358018723,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51517484895304,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51739164341207,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5159502475999,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51655087656283,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51703901225395,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51696681619644,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51786030629225,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5181956536186,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51793467259033,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51715318418402,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51432741152604,0,0,0.0,11.2
0,0.0,0.0,0.0,89.5141504418419,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51235633878163,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51317862070566,0,0,0.0,11.2
0,0.0,0.0,0.0,89.51197469215806,0,0,0.0,11.2
