phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
3,-2883,938,2079,16240,-570,1849,146.77322199775233,-175.81162227339487,80.86044390392233
3,-2883,938,2079,15770,-833,2891,146.52487475240926,-178.16810784783627,80.72362420188523
3,-2883,938,2079,16615,-698,883,147.02156924309537,-176.17023728228878,80.99726360595939
3,-2883,938,2079,15652,-812,2151,147.0215692430954,-177.90834989165654,80.99726360595939
3,-2883,938,2079,16289,-135,1816,147.26991648843847,-172.60052139084752,81.1340833079965
3,-2870,923,2102,16878,-25,1371,147.51826373378154,-171.9835299502257,81.2709030100336
3,-2870,923,2102,15992,272,3903,147.7666109791246,-172.18219614854667,81.4077227120707
3,-2870,923,2102,16472,1267,2598,147.7666109791246,-164.86371277618494,81.4077227120707
3,-2870,923,2102,15683,110,2909,148.01495822446768,-172.49921927930086,81.5445424141078
3,-2870,923,2102,16494,-1390,1328,148.01495822446768,177.66648641810767,81.5445424141078
3,-2870,923,2102,15724,-521,3000,148.01495822446768,-176.65893676039107,81.5445424141078
3,-2870,923,2102,16186,392,2423,148.01495822446768,-170.18845288174234,81.5445424141078
3,-2856,956,2070,16170,-383,1716,148.01495822446768,-173.52155782520438,81.5445424141078
3,-2856,956,2070,16116,-542,2320,148.01495822446768,-175.6983470748191,81.5445424141078
3,-2856,956,2070,16451,759,2978,148.01495822446768,-167.1131694662732,81.5445424141078
3,-2856,956,2070,16340,637,2627,148.01495822446768,-167.4291680245994,81.5445424141078
3,-2856,956,2070,16177,-364,2783,148.01495822446768,-174.1312579779677,81.5445424141078
3,-2856,956,2070,16466,468,2072,148.01495822446768,-167.81325304664205,81.5445424141078
3,-2856,956,2070,16214,424,1912,148.01495822446768,-167.8906711817527,81.5445424141078
3,-2806,996,2180,16160,-619,1708,148.26330546981075,-173.87345985528867,81.6813621161449
3,-2806,996,2180,16488,32,1120,148.01495822446768,-168.64777721584292,81.5445424141078
3,-2806,996,2180,16358,448,1318,148.26330546981075,-166.0589039783511,81.6813621161449
3,-2806,996,2180,16460,-182,1325,148.26330546981075,-170.41220924975397,81.6813621161449
3,-2806,996,2180,17354,72,268,148.26330546981075,-167.01927976724556,81.6813621161449
3,-2806,996,2180,16284,131,787,148.75999996049688,-167.13743842050548,81.9550015202191
3,-2806,996,2180,16888,-367,1717,149.00834720583993,-166.51384071210654,82.0918212222562
3,-2806,996,2180,17321,-309,54,149.256694451183,-162.3187583833238,82.2286409242933
3,-2696,954,2475,15431,-320,1892,149.75338894186913,-166.10919858412612,82.50228032836748
3,-2696,954,2475,16466,-964,-1556,150.25008343255527,-171.48146636191214,82.77591973244168
3,-2696,954,2475,15831,-792,1693,150.49843067789834,-172.40841392417875,82.91273943447878
3,-2696,954,2475,16504,474,1217,151.24347241392752,179.1880398554794,83.32319854059006
3,-2696,954,2475,16677,1121,2519,151.24347241392755,178.07096264352137,83.32319854059006
3,-2696,954,2475,15545,386,4706,151.74016690461366,-173.70266182025838,83.59683794466423
3,-2696,954,2475,16641,1095,4645,151.98851414995673,-167.58637829957465,83.73365764670133
3,-2734,1099,1724,16129,20,4727,152.2368613952998,-160.2744080756576,83.87047734873843
3,-2734,1099,1724,15701,-354,3749,152.2368613952998,-160.9805486040396,83.87047734873843
3,-2734,1099,1724,15255,-307,4112,152.48520864064287,-160.89319804929872,84.00729705077553
3,-2734,1099,1724,15680,514,4538,152.73355588598594,-162.67097660632362,84.14411675281264
3,-2734,1099,1724,16531,71,4249,152.981903131329,-164.82553491616338,84.28093645484974
3,-2734,1099,1724,15486,136,5165,152.981903131329,-166.5124472122552,84.28093645484974
3,-2734,1099,1724,15953,222,3873,152.981903131329,-163.41095655540147,84.28093645484974
3,-3012,1016,1597,15871,394,4317,152.981903131329,-166.12463578529054,84.28093645484974
3,-3012,1016,1597,17043,601,792,152.981903131329,-153.96475891146716,84.28093645484974
3,-3012,1016,1597,16698,220,2417,152.48520864064287,-163.6302242218204,84.00729705077553
3,-3012,1016,1597,16818,493,44,152.2368613952998,-150.74073943437136,83.87047734873843
3,-3012,1016,1597,16589,1028,2768,151.4918196592706,-157.7354894988366,83.46001824262716
3,-3012,1016,1597,16964,1420,2601,151.4918196592706,-154.1477723994407,83.46001824262716
3,-3012,1016,1597,17134,1205,5198,150.99512516858448,-161.86859218556128,83.18637883855298
3,-3045,985,1593,16101,769,4834,150.7467779232414,-165.4274367422273,83.04955913651588
3,-3045,985,1593,16398,960,4374,150.49843067789834,-163.32587474011854,82.91273943447878
3,-3045,985,1593,16331,770,3577,150.49843067789834,-163.2098522053948,82.91273943447878
3,-3045,985,1593,16451,612,3780,150.49843067789834,-164.80693829217083,82.91273943447878
3,-3045,985,1593,15458,220,3514,150.49843067789834,-167.6706866655827,82.91273943447878
3,-3045,985,1593,15231,-263,4417,151.74016690461366,-172.70829671569726,83.59683794466426
3,-3045,985,1593,16415,-157,3811,152.2368613952998,-170.8687276840871,83.87047734873843
3,-3134,1027,1456,16184,59,3620,152.981903131329,-166.3085385942364,84.28093645484971
3,-3134,1027,1456,16071,443,3978,153.97529211270125,-163.77852664243397,84.82821526299809
3,-3134,1027,1456,15515,464,4641,154.4719866033874,-165.03332400102937,85.10185466707226
3,-3134,1027,1456,16293,-223,4689,154.72033384873046,-170.22431528862865,85.23867436910936
3,-3134,1027,1456,16436,-295,2888,155.2170283394166,-168.09875098168217,85.51231377318356
3,-3134,1027,1456,15988,366,3005,155.2170283394166,-162.13771502970027,85.51231377318356
3,-3134,1027,1456,15889,205,3478,155.2170283394166,-164.8238180477204,85.51231377318356
3,-3112,1050,1490,15932,146,3680,155.2170283394166,-164.9874225943435,85.51231377318356
3,-3112,1050,1490,16367,566,3980,155.2170283394166,-162.04378975744376,85.51231377318356
3,-3112,1050,1490,16273,559,3633,155.2170283394166,-161.31776143553824,85.51231377318356
3,-3112,1050,1490,16354,371,3553,155.2170283394166,-164.93598354660492,85.51231377318356
3,-3112,1050,1490,16109,333,4024,155.2170283394166,-163.33426280446133,85.51231377318356
3,-3112,1050,1490,16125,165,3772,155.2170283394166,-164.9369173883384,85.51231377318356
3,-3112,1050,1490,16113,1,3652,155.2170283394166,-163.55878656858238,85.51231377318356
3,-3045,1073,1592,16072,212,3223,155.2170283394166,-163.2475819697685,85.51231377318356
3,-3045,1073,1592,16180,181,3427,155.2170283394166,-164.98049941100172,85.51231377318356
3,-3045,1073,1592,15986,39,3626,155.2170283394166,-164.70629127078027,85.51231377318356
3,-3045,1073,1592,16100,139,3696,155.2170283394166,-164.46838195777045,85.51231377318356
3,-3045,1073,1592,16027,218,3673,155.2170283394166,-164.0947240320182,85.51231377318356
3,-3045,1073,1592,16098,232,3657,155.2170283394166,-165.8352169887897,85.51231377318356
3,-3045,1073,1592,16051,269,3935,155.2170283394166,-164.98316587110864,85.51231377318356
3,-3075,1065,1444,16056,357,4308,155.71372283010274,-163.67576262678867,85.78595317725774
3,-3075,1065,1444,16044,254,4190,155.9620700754458,-163.04555225809756,85.92277287929484
3,-3075,1065,1444,15983,313,4227,156.707111811475,-164.84552047358363,86.33323198540612
3,-3075,1065,1444,15906,499,4620,157.20380630216113,-162.71845353064884,86.60687138948032
3,-3075,1065,1444,16198,-555,5788,157.70050079284727,-171.97473291445593,86.88051079355452
3,-3075,1065,1444,15738,428,3871,158.9422370195626,-161.70811527692334,87.56460930374
3,-3075,1065,1444,15833,820,4998,159.43893151024875,-161.1037011904373,87.83824870781417
3,-3012,1100,1491,16163,1212,4224,159.93562600093486,-155.43680441224043,88.11188811188836
3,-3012,1100,1491,16172,1376,3979,160.92901498230714,-153.5774576027105,88.65916692003672
3,-3012,1100,1491,16230,1282,3451,161.1773622276502,-152.57057683250795,88.79598662207383
3,-3012,1100,1491,16231,648,3579,161.67405671833635,-157.83999946288446,89.069626026148
3,-3012,1100,1491,16271,-73,3374,161.92240396367941,-163.25821656646463,89.2064457281851
3,-3012,1100,1491,16011,167,2885,161.92240396367941,-159.9555541401801,89.2064457281851
3,-3012,1100,1491,16600,515,1482,161.67405671833637,-150.67755349862142,89.06962602614803
3,-2871,1196,1915,16542,255,2007,161.92240396367941,-158.37148147407643,89.20644572818513
3,-2871,1196,1915,16880,-891,-692,161.92240396367941,-159.3014310251397,89.20644572818513
3,-2871,1196,1915,16422,-198,688,161.42570947299328,-157.99749004164488,88.93280632411093
3,-2871,1196,1915,16280,-509,-41,161.42570947299328,-158.21678541219725,88.93280632411093
3,-2871,1196,1915,16539,-957,1422,161.42570947299328,-166.12844667905603,88.93280632411093
3,-2871,1196,1915,15984,-323,2303,161.42570947299328,-163.30808766027732,88.93280632411093
3,-2871,1196,1915,16370,644,3037,161.92240396367941,-158.28618755817405,89.2064457281851
3,-2919,1142,1867,16236,760,3401,161.92240396367941,-159.76971642129837,89.2064457281851
3,-2919,1142,1867,16410,-8,3173,162.41909845436555,-164.3060441986203,89.48008513225928
3,-2919,1142,1867,16050,-285,2774,162.41909845436555,-165.70227080753043,89.48008513225928
3,-2919,1142,1867,15670,431,4362,162.9157929450517,-163.56294801136283,89.75372453633348
3,-2919,1142,1867,16111,-68,3646,163.4124874357378,-165.54155540406475,90.02736394040767
3,-2919,1142,1867,15855,-348,3558,163.4124874357378,-167.38257224567374,90.02736394040767
3,-2919,1142,1867,15832,-113,3575,163.66083468108087,-165.8376728881466,90.16418364244477
3,-2872,1200,1943,15815,-89,3294,163.90918192642394,-163.7125243386381,90.30100334448187
3,-2872,1200,1943,15812,-475,2832,163.90918192642394,-165.5305483943078,90.30100334448187
3,-2872,1200,1943,17759,-345,104,163.66083468108087,-155.71705055663082,90.16418364244477
3,-2872,1200,1943,15061,-631,2897,163.66083468108087,-153.3378729648089,90.16418364244477
3,-2872,1200,1943,16049,-1261,1064,163.66083468108087,-154.45926261064875,90.16418364244477
3,-2872,1200,1943,15658,-1484,2732,163.66083468108087,-157.54699696088343,90.16418364244477
3,-2872,1200,1943,15659,-1238,1940,163.66083468108087,-157.03711072112495,90.16418364244477
3,-2673,1322,2290,15658,-623,2203,163.66083468108087,-157.29940435980552,90.16418364244477
3,-2673,1322,2290,16363,357,2390,163.66083468108087,-157.16501239887546,90.16418364244477
3,-2673,1322,2290,16061,96,2834,163.66083468108087,-159.19463262101016,90.16418364244477
3,-2673,1322,2290,16228,-508,2772,163.66083468108087,-160.74496533149602,90.16418364244477
3,-2673,1322,2290,16428,540,2995,163.66083468108087,-155.18415739976177,90.16418364244477
3,-2673,1322,2290,16357,889,2702,163.66083468108087,-157.38772018659176,90.16418364244477
3,-2673,1322,2290,16406,-405,2140,163.66083468108087,-161.96003445332747,90.16418364244477
3,-2817,1163,1970,16316,25,2615,163.66083468108087,-159.89582938287305,90.16418364244477
3,-2817,1163,1970,16348,784,1947,163.66083468108087,-156.47306798682558,90.16418364244477
3,-2817,1163,1970,16369,-65,1910,163.4124874357378,-162.18049289315218,90.02736394040767
3,-2817,1163,1970,16341,47,2223,163.16414019039473,-162.0621377089328,89.89054423837055
3,-2817,1163,1970,16434,271,1178,162.91579294505166,-157.93735028736856,89.75372453633346
3,-2817,1163,1970,16195,158,1672,162.6674456997086,-160.09514537028133,89.61690483429636
3,-2817,1163,1970,17354,-773,-759,162.41909845436555,-160.42306828187532,89.48008513225928
3,-2823,1131,2062,16638,285,264,161.67405671833635,-157.9852338402592,89.069626026148
3,-2823,1131,2062,16929,-217,-606,161.92240396367941,-159.32716483848242,89.2064457281851
3,-2823,1131,2062,16771,-799,-356,162.17075120902248,-165.38487463333334,89.3432654302222
3,-2823,1131,2062,15170,-230,2640,162.17075120902248,-167.04009943654287,89.3432654302222
3,-2823,1131,2062,17526,-39,-394,162.66744569970862,-158.53204541837738,89.6169048342964
3,-2823,1131,2062,15278,-617,2363,163.16414019039473,-169.30231487527038,89.8905442383706
3,-2823,1131,2062,16117,650,1661,164.40587641711008,-159.14192384367715,90.57464274855606
3,-3021,1136,1671,16523,1430,3542,165.1509181531393,-153.6983267674408,90.98510185466733
3,-3021,1136,1671,15701,625,4577,166.14430713451154,-161.42783150486002,91.53238066281571
3,-3021,1136,1671,16204,1107,4139,167.13769611588378,-157.3005581382132,92.07965947096409
3,-3021,1136,1671,15900,1433,3621,167.88273785191302,-153.9161608775683,92.49011857707536
3,-3021,1136,1671,16033,612,4838,168.6277795879422,-161.877105893988,92.90057768318664
3,-3021,1136,1671,15859,70,4874,169.12447407862834,-165.50729840501677,93.17421708726081
3,-3021,1136,1671,16115,-445,6653,168.87612683328527,-170.3613952556349,93.03739738522371
3,-3197,1235,1294,15843,-250,4920,169.62116856931448,-161.44537125496655,93.44785649133499
3,-3197,1235,1294,15199,293,4816,170.1178630600006,-157.32184717091837,93.72149589540918
3,-3197,1235,1294,16164,-113,5074,170.1178630600006,-160.45073540024086,93.72149589540918
3,-3197,1235,1294,16425,-66,3404,170.1178630600006,-154.83487935153607,93.72149589540918
3,-3197,1235,1294,16382,627,3309,169.86951581465752,-148.38861525814985,93.58467619337208
3,-3197,1235,1294,15787,483,2475,169.86951581465752,-145.68348607753424,93.58467619337208
3,-3197,1235,1294,16280,223,3031,169.62116856931445,-150.6978628384778,93.44785649133497
3,-3149,1222,1486,16209,351,3736,169.62116856931445,-156.38892894462182,93.44785649133497
3,-3149,1222,1486,16483,553,3259,169.1244740786283,-154.65699273566486,93.1742170872608
3,-3149,1222,1486,16240,127,3511,168.6277795879422,-157.91582714608077,92.90057768318663
3,-3149,1222,1486,16316,220,1382,168.6277795879422,-130.92402440177915,92.90057768318663
3,-3149,1222,1486,16709,493,2346,168.37943234259913,-153.14470477699246,92.76375798114952
3,-3149,1222,1486,16480,939,3834,168.37943234259913,-150.12845438646755,92.76375798114952
3,-3149,1222,1486,17074,1907,2774,168.87612683328524,-151.5839617046525,93.0373973852237
3,-3099,1243,1479,16510,1368,4881,168.87612683328524,-152.971775981858,93.0373973852237
3,-3099,1243,1479,16201,320,3562,169.37282132397138,-155.0197273041123,93.31103678929787
3,-3099,1243,1479,15940,-532,2673,169.86951581465752,-154.85323839048567,93.58467619337205
3,-3099,1243,1479,15936,-346,2614,170.36621030534366,-155.48236873204314,93.85831559744625
3,-3099,1243,1479,16110,166,3649,170.8629047960298,-159.7865005308388,94.13195500152045
3,-3099,1243,1479,15923,168,4773,170.8629047960298,-162.85155868808874,94.13195500152045
3,-3099,1243,1479,16099,509,3826,170.8629047960298,-157.95104376464073,94.13195500152045
3,-3123,1278,1445,16107,65,3228,170.8629047960298,-153.8534323410654,94.13195500152045
3,-3123,1278,1445,16062,284,2890,170.8629047960298,-150.82373548665413,94.13195500152045
3,-3123,1278,1445,16322,444,2776,170.8629047960298,-148.8954681890456,94.13195500152045
3,-3123,1278,1445,16182,514,4302,170.8629047960298,-153.90911572707142,94.13195500152045
3,-3123,1278,1445,16194,364,4145,170.8629047960298,-154.51777209514077,94.13195500152045
3,-3123,1278,1445,16000,216,4097,170.8629047960298,-155.58636064091698,94.13195500152045
3,-3123,1278,1445,16022,442,3997,170.8629047960298,-153.6009324438825,94.13195500152045
3,-3128,1232,1344,16001,433,4113,171.11125204137284,-154.03428420535738,94.26877470355755
3,-3128,1232,1344,15878,376,5035,170.8629047960298,-157.1956992873399,94.13195500152045
3,-3128,1232,1344,15872,197,5961,171.11125204137284,-160.48458746633875,94.26877470355755
3,-3128,1232,1344,16041,158,4355,171.3595992867159,-156.92841090578378,94.40559440559464
3,-3128,1232,1344,16295,282,4007,171.85629377740204,-154.6943221623493,94.67923380966883
3,-3128,1232,1344,16340,228,4989,171.85629377740204,-157.8773826113256,94.67923380966883
3,-3128,1232,1344,16002,299,3190,172.1046410227451,-151.70020423283358,94.81605351170592
3,-3108,1243,1379,15932,69,4207,172.1046410227451,-157.26903043580302,94.81605351170592
3,-3108,1243,1379,16206,699,4256,172.35298826808815,-152.44950534810388,94.95287321374302
3,-3108,1243,1379,16574,911,3200,172.35298826808815,-146.69334139918658,94.95287321374302
3,-3108,1243,1379,16181,856,4088,172.60133551343125,-150.75914092997377,95.08969291578012
3,-3108,1243,1379,15927,910,2893,172.60133551343125,-145.5608254747412,95.08969291578012
3,-3108,1243,1379,16375,1070,2057,172.60133551343125,-139.53821734964185,95.08969291578012
3,-3108,1243,1379,16586,402,2490,172.8496827587743,-147.41103556387515,95.22651261781724
3,-2996,1286,1831,16356,-188,2017,173.0980300041174,-157.50579445709874,95.36333231985434
3,-2996,1286,1831,17848,1338,-737,173.0980300041174,-134.1423237555947,95.36333231985434
3,-2996,1286,1831,16436,986,1807,173.0980300041174,-148.63384004709957,95.36333231985434
3,-2996,1286,1831,16962,-1000,-2701,173.0980300041174,-136.07524974176036,95.36333231985434
3,-2996,1286,1831,15825,-1372,607,173.0980300041174,-163.99725975561992,95.36333231985434
3,-2996,1286,1831,16779,181,-1104,173.0980300041174,-139.22238244850104,95.36333231985434
3,-2996,1286,1831,16268,67,1691,173.0980300041174,-154.63829577444739,95.36333231985434
3,-2996,1286,1831,16411,-265,876,173.5947244948035,-168.84541347240534,95.63697172392851
3,-2973,1285,1857,16482,519,2888,174.3397662308327,-165.14005350024388,96.04743083003979
3,-2973,1285,1857,16358,1004,4427,175.33315521220496,-151.6672468899659,96.59470963818816
3,-2973,1285,1857,16353,874,4661,176.07819694823417,-161.87141590531618,97.00516874429944
3,-2973,1285,1857,15585,860,7238,176.3265441935772,-163.50523377057698,97.14198844633654
3,-2973,1285,1857,16309,724,4513,176.57489143892028,-154.79677967745067,97.27880814837361
3,-2973,1285,1857,15835,59,4561,177.56828042029252,-154.96761123904858,97.82608695652199
3,-2973,1285,1857,16089,-631,2022,178.06497491097866,-156.05210841986346,98.09972636059616
3,-2740,1467,2087,15818,-642,2501,178.31332215632173,-152.14470422808998,98.23654606263327
3,-2740,1467,2087,15572,60,2754,178.31332215632173,-152.6041397696567,98.23654606263327
3,-2740,1467,2087,17271,1090,1965,178.31332215632173,-152.0493978277116,98.23654606263327
3,-2740,1467,2087,17007,95,-1481,178.81001664700787,-147.38348898221864,98.51018546670747
3,-2740,1467,2087,16526,-37,1141,178.5616694016648,-157.71783673230624,98.37336576467038
3,-2740,1467,2087,17650,1505,1939,178.5616694016648,-147.45934372798885,98.37336576467038
3,-2740,1467,2087,15804,-1222,1084,178.31332215632176,-158.02264754120995,98.2365460626333
3,-2954,1373,1869,16071,-715,3531,178.31332215632176,-161.84458796645833,98.2365460626333
3,-2954,1373,1869,16327,802,3458,178.31332215632176,-152.44097347999895,98.2365460626333
3,-2954,1373,1869,15934,724,3722,178.31332215632176,-153.62294691245458,98.2365460626333
3,-2954,1373,1869,16621,-228,2966,178.31332215632176,-157.25609773744918,98.2365460626333
3,-2954,1373,1869,16361,10,3542,178.31332215632176,-157.21728771437577,98.2365460626333
3,-2954,1373,1869,16461,902,2026,178.31332215632176,-147.6164964786912,98.2365460626333
3,-2954,1373,1869,16002,-317,2285,178.31332215632176,-156.4282765425276,98.2365460626333
3,-2952,1366,1853,16002,-963,1860,178.31332215632176,-160.01392461286838,98.2365460626333
3,-2952,1366,1853,16276,380,1943,178.31332215632176,-150.5284707683422,98.2365460626333
3,-2952,1366,1853,16104,148,2414,178.31332215632176,-153.6024874663755,98.2365460626333
3,-2952,1366,1853,16269,-580,2112,178.31332215632176,-157.6531816013053,98.2365460626333
3,-2952,1366,1853,16192,395,2773,178.31332215632176,-153.03139245437663,98.2365460626333
3,-2952,1366,1853,16388,663,2345,178.31332215632176,-150.04555229231033,98.2365460626333
3,-2952,1366,1853,16266,-201,2734,178.31332215632176,-156.6991356402285,98.2365460626333
3,-2994,1369,1777,16426,273,2448,178.31332215632176,-151.56499661738914,98.2365460626333
3,-2994,1369,1777,16441,671,2281,178.31332215632176,-148.42240954084446,98.2365460626333
3,-2994,1369,1777,16335,-40,1957,178.31332215632176,-152.0829914642272,98.2365460626333
3,-2994,1369,1777,16278,-115,2231,178.5616694016648,-153.5704319870302,98.37336576467038
3,-2994,1369,1777,16506,502,1700,178.5616694016648,-147.3088479469659,98.37336576467038
3,-2994,1369,1777,16101,322,1670,178.8100166470079,-148.51783983587606,98.51018546670748
3,-2994,1369,1777,17064,-228,382,179.05836389235094,-146.4462920376552,98.64700516874458
3,-2862,1325,1945,16420,183,2368,179.05836389235094,-155.53832033006213,98.64700516874458
3,-2862,1325,1945,17152,501,1109,179.05836389235094,-149.55137578644906,98.64700516874458
3,-2862,1325,1945,16992,159,1479,179.30671113769404,-153.0066381022315,98.7838248707817
3,-2862,1325,1945,16969,488,1815,179.80340562838018,-151.9792358800105,99.0574642748559
3,-2862,1325,1945,17259,1407,2017,179.80340562838018,-147.3503689394897,99.0574642748559
3,-2862,1325,1945,16714,1138,1147,180.3001001190663,-150.44220487757298,99.33110367893008
3,-2862,1325,1945,16706,649,1651,180.79679460975242,-158.3683915601128,99.60474308300428
3,-2954,1367,1715,16841,1341,1185,181.29348910043856,-150.33859886288118,99.87838248707847
3,-2954,1367,1715,16777,1833,1328,181.54183634578163,-158.24189955290737,100.01520218911557
3,-2954,1367,1715,17074,971,2009,182.2868780818108,-163.91142993817783,100.42566129522685
3,-2954,1367,1715,16416,419,2943,182.5352253271539,-156.54537188948365,100.56248099726395
3,-2954,1367,1715,15724,1161,2538,183.03191981784005,-152.72384112728582,100.83612040133815
3,-2954,1367,1715,15907,1385,3390,183.5286143085262,-155.54365881672643,101.10975980541237
3,-2954,1367,1715,16238,-112,3736,184.0253087992123,-157.86406711864024,101.38339920948654
3,-3149,1412,1285,16136,-130,3375,184.0253087992123,-148.73716646148478,101.38339920948654
3,-3149,1412,1285,16089,1001,5401,184.27365604455537,-154.64169980747718,101.52021891152364
3,-3149,1412,1285,16284,624,4447,184.27365604455537,-150.7581844649658,101.52021891152364
3,-3149,1412,1285,16308,-457,3373,185.26704502592764,-154.81967040523196,102.06749771967202
3,-3149,1412,1285,16154,-95,3608,185.01869778058457,-149.2503058690367,101.93067801763492
3,-3149,1412,1285,16159,-4,3431,185.76373951661378,-146.2928187124671,102.3411371237462
3,-3149,1412,1285,15590,-479,2968,185.76373951661378,-148.70876467990385,102.3411371237462
3,-3089,1432,1329,15801,-325,3111,186.01208676195682,-147.50643159206595,102.4779568257833
3,-3089,1432,1329,16424,413,623,185.76373951661378,-123.54757821850257,102.34113712374621
3,-3089,1432,1329,16309,-62,3420,185.76373951661378,-146.32073808254376,102.34113712374621
3,-3089,1432,1329,16428,452,2386,185.5153922712707,-136.94235592006493,102.2043174217091
3,-3089,1432,1329,16548,1202,3094,185.5153922712707,-135.90466137848108,102.2043174217091
3,-3089,1432,1329,16388,934,3765,185.5153922712707,-140.86830678976895,102.2043174217091
3,-3089,1432,1329,16859,1216,3775,185.76373951661378,-138.8930075700316,102.34113712374621
3,-3121,1446,1258,16659,1431,3981,185.76373951661378,-136.55501291037623,102.34113712374621
3,-3121,1446,1258,16319,768,3935,186.01208676195682,-140.68907841432645,102.4779568257833
3,-3121,1446,1258,15785,398,4460,185.76373951661378,-145.88946458664591,102.34113712374621
3,-3121,1446,1258,16088,-59,5385,185.76373951661378,-151.91600698541433,102.34113712374621
3,-3121,1446,1258,16240,201,3637,186.01208676195685,-143.31366686205368,102.47795682578331
3,-3121,1446,1258,15779,5,3275,186.01208676195685,-143.47756873564524,102.47795682578331
3,-3121,1446,1258,15831,-286,3264,186.01208676195685,-145.72674420785052,102.47795682578331
3,-3111,1451,1251,15828,180,3518,186.01208676195685,-142.82284376233505,102.47795682578331
3,-3111,1451,1251,16141,327,3710,186.01208676195685,-142.3701970340611,102.47795682578331
3,-3111,1451,1251,15970,72,3917,186.01208676195685,-145.36401920353276,102.47795682578331
3,-3111,1451,1251,16089,579,4479,186.01208676195685,-144.0308443315992,102.47795682578331
3,-3111,1451,1251,15922,580,3991,186.01208676195685,-142.09774976879163,102.47795682578331
3,-3111,1451,1251,15898,-72,4718,185.76373951661378,-149.66878582745792,102.34113712374621
3,-3111,1451,1251,16028,508,5007,186.01208676195685,-146.52982666523584,102.47795682578331
3,-3132,1421,1175,15663,730,4892,186.508781252643,-144.4462920507994,102.75159622985751
3,-3132,1421,1175,16005,-370,7637,186.75712849798606,-158.8857285364937,102.8884159318946
3,-3132,1421,1175,15622,195,7181,187.2538229886722,-154.74813565474096,103.16205533596883
3,-3132,1421,1175,15315,466,7840,187.00547574332913,-154.6019474391443,103.0252356339317
3,-3132,1421,1175,15367,36,6311,186.75712849798606,-134.41402335822806,102.88841593189464
3,-3132,1421,1175,15744,-308,8392,186.50878125264302,-138.43092088714317,102.75159622985754
3,-3132,1421,1175,15212,229,6096,186.26043400729992,-138.38917807295408,102.61477652782042
3,-3058,1392,1389,15201,104,5464,186.26043400729992,-135.42069871098872,102.61477652782042
3,-3058,1392,1389,15063,-102,4459,186.01208676195688,-131.16949617955396,102.47795682578337
3,-3058,1392,1389,15460,-122,2846,186.01208676195688,-139.7646688663088,102.47795682578337
3,-3058,1392,1389,15160,-1201,2894,185.7637395166138,-149.5274165699625,102.34113712374626
3,-3058,1392,1389,16262,-1513,-1326,185.7637395166138,-120.35090413078511,102.34113712374626
3,-3058,1392,1389,17038,504,-305,185.7637395166138,-125.24816814143658,102.34113712374626
3,-3058,1392,1389,16526,461,941,186.01208676195688,-73.75765636678601,102.47795682578337
3,-2710,1582,2186,17115,219,-402,186.50878125264302,-149.01573082652723,102.75159622985757
3,-2710,1582,2186,17821,1547,1817,187.00547574332916,-139.36932245273442,103.02523563393177
3,-2710,1582,2186,17271,2564,2096,187.75051747935834,-149.04956585538437,103.43569474004305
3,-2710,1582,2186,16628,275,3227,188.49555921538754,-151.04501538061857,103.84615384615432
3,-2710,1582,2186,16458,765,3774,189.24060095141675,-150.97123646084475,104.2566129522656
3,-2710,1582,2186,16089,708,4054,189.98564268744593,-151.83807149703827,104.66707205837687
3,-2710,1582,2186,16210,303,3717,190.23398993278897,-152.9934697030554,104.80389176041395
3,-2991,1480,1706,16024,-209,2938,190.48233717813207,-151.37873797097768,104.94071146245105
3,-2991,1480,1706,16179,-95,2419,191.22737891416125,-148.732145497121,105.35117056856232
3,-2991,1480,1706,15823,122,4126,191.47572615950435,-152.80595994962042,105.48799027059943
3,-2991,1480,1706,16085,-161,3518,191.97242065019046,-152.76307792555696,105.7616296746736
3,-2991,1480,1706,16277,181,3844,192.4691151408766,-151.45040951611375,106.0352690787478
3,-2991,1480,1706,16272,662,3746,192.71746238621967,-148.39260146593267,106.17208878078489
3,-2991,1480,1706,16406,573,3370,192.71746238621967,-147.70796085266863,106.17208878078489
3,-2950,1492,1825,16683,742,1838,192.71746238621967,-143.1316157626148,106.17208878078489
3,-2950,1492,1825,16267,31,680,192.71746238621967,-142.4365578350112,106.17208878078489
3,-2950,1492,1825,16559,-123,1720,192.71746238621967,-147.92635049675465,106.17208878078489
3,-2950,1492,1825,17826,838,1222,192.4691151408766,-139.96565376014368,106.0352690787478
3,-2950,1492,1825,16741,2055,3206,192.4691151408766,-141.2347226894334,106.0352690787478
3,-2950,1492,1825,16887,1613,3638,192.4691151408766,-144.5438454461031,106.0352690787478
3,-2950,1492,1825,17547,1068,2104,192.4691151408766,-142.25465446583368,106.0352690787478
3,-2904,1498,1844,16375,950,3156,192.4691151408766,-146.52075927387477,106.0352690787478
3,-2904,1498,1844,16978,243,1253,192.4691151408766,-143.59433883359713,106.0352690787478
3,-2904,1498,1844,15810,-201,2024,192.4691151408766,-149.79781218785092,106.0352690787478
3,-2904,1498,1844,16273,-39,1370,192.4691151408766,-146.03951215147933,106.0352690787478
3,-2904,1498,1844,16076,-36,1658,192.71746238621967,-147.25051449539558,106.17208878078489
3,-2904,1498,1844,15882,-113,1930,192.71746238621967,-148.85420063681332,106.17208878078489
