phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
0,240,-539,-1137,-160,-144,16918,0.0,-43.06927869000246,0.0
0,240,-539,-1137,-151,-157,16917,0.0,-39.01088661556446,0.0
0,240,-539,-1137,-172,-156,16908,0.0,-42.772655399535424,0.0
0,240,-539,-1137,-183,-153,16915,0.0,-45.0043371331684,0.0
0,207,-559,-1211,-185,-153,16940,0.0,-44.55186565333394,0.0
0,207,-559,-1211,-191,-157,16930,0.0,-44.684107005035855,0.0
0,207,-559,-1211,-169,-147,16944,0.0,-43.23353497914269,0.0
0,207,-559,-1211,-182,-150,16991,0.0,-44.67121194407499,0.0
0,207,-559,-1211,-166,-154,16944,0.0,-41.42453217043766,0.0
0,207,-559,-1211,-158,-143,16903,0.0,-42.17541622061148,0.0
0,207,-559,-1211,-183,-169,16910,0.0,-41.444700443992176,0.0
0,237,-556,-1170,-177,-151,16963,0.0,-44.59059059014624,0.0
0,237,-556,-1170,-195,-162,16927,0.0,-45.21942268723476,0.0
0,237,-556,-1170,-150,-159,16930,0.0,-38.579617709230924,0.0
0,237,-556,-1170,-184,-165,16915,0.0,-55.740663430744306,0.0
0,237,-556,-1170,-186,-159,16955,0.0,-44.47541924979604,0.0
0,237,-556,-1170,-173,-154,16965,0.0,-43.41332372984128,0.0
0,237,-556,-1170,-165,-163,16932,0.0,-41.50985879135457,0.0
0,202,-556,-1211,-186,-150,16922,0.0,-56.13900068962469,0.0
0,202,-556,-1211,-172,-138,16921,0.0,-43.71284549244303,0.0
0,202,-556,-1211,-171,-158,16903,0.0,-41.265316896420245,0.0
0,202,-556,-1211,-160,-156,16891,0.0,-40.3878210899983,0.0
0,202,-556,-1211,-173,-166,16957,0.0,-45.761744515214076,0.0
0,202,-556,-1211,-189,-170,16931,0.0,-46.22768427878219,0.0
0,202,-556,-1211,-191,-155,16933,0.0,-38.069557523476746,0.0
0,224,-537,-1196,-173,-181,16905,0.0,-47.148938553807135,0.0
0,224,-537,-1196,-199,-133,16913,0.0,-39.12748813685323,0.0
0,224,-537,-1196,-173,-161,16932,0.0,-43.74617206949916,0.0
0,224,-537,-1196,-181,-147,16901,0.0,-44.89411278747145,0.0
0,224,-537,-1196,-192,-173,16907,0.0,-50.957954060993636,0.0
0,224,-537,-1196,-165,-160,16918,0.0,-43.32641076537968,0.0
0,224,-537,-1196,-170,-150,16933,0.0,-42.927315785214056,0.0
0,194,-546,-1193,-190,-138,16923,0.0,-46.52008167030493,0.0
0,194,-546,-1193,-164,-146,16930,0.0,-34.20184575400813,0.0
0,194,-546,-1193,-183,-152,16895,0.0,-43.99086732713461,0.0
0,194,-546,-1193,-179,-176,16920,0.0,-37.07972095345255,0.0
0,194,-546,-1193,-174,-164,16933,0.0,-40.91784734013499,0.0
0,194,-546,-1193,-171,-162,16907,0.0,-41.57034198353698,0.0
0,194,-546,-1193,-168,-137,16921,0.0,-44.189733964132834,0.0
0,182,-528,-1131,-163,-160,16927,0.0,-38.247493877632806,0.0
0,182,-528,-1131,-175,-152,16918,0.0,-41.75771501230964,0.0
0,182,-528,-1131,-189,-145,16934,0.0,-45.137330846549276,0.0
0,182,-528,-1131,-177,-151,16906,0.0,-42.25116698180152,0.0
0,182,-528,-1131,-168,-152,16942,0.0,-40.64649165056543,0.0
0,182,-528,-1131,-166,-139,16910,0.0,-42.84329663839573,0.0
0,182,-528,-1131,-170,-152,16938,0.0,-40.96960691486407,0.0
0,185,-551,-1143,-188,-150,16905,0.0,-44.32569564173118,0.0
0,185,-551,-1143,-181,-158,16902,0.0,-41.84683191355732,0.0
0,185,-551,-1143,-165,-155,16933,0.0,-39.86362692701098,0.0
0,185,-551,-1143,-178,-162,16921,0.0,-40.6847868716291,0.0
0,185,-551,-1143,-164,-160,16939,0.0,-38.79238548974251,0.0
0,185,-551,-1143,-169,-172,16925,0.0,-37.55630838745387,0.0
0,185,-551,-1143,-165,-150,16918,0.0,-40.794934144163655,0.0
0,185,-551,-1143,-170,-151,16904,0.0,-38.74507536630078,0.0
0,119,-535,-1108,-169,-165,16927,0.0,-36.06785976705128,0.0
0,119,-535,-1108,-173,-143,16923,0.0,-40.75273359359566,0.0
0,119,-535,-1108,-181,-166,16914,0.0,-37.77735927800787,0.0
0,119,-535,-1108,-165,-150,16906,0.0,-39.27348842097614,0.0
0,119,-535,-1108,-179,-174,16938,0.0,-40.85384732858561,0.0
0,119,-535,-1108,-189,-155,16930,0.0,-27.892966753758234,0.0
0,119,-535,-1108,-168,-143,16923,0.0,-43.069140761592486,0.0
0,209,-538,-1173,-170,-152,16916,0.0,-43.59935230444889,0.0
0,209,-538,-1173,-162,-176,16937,0.0,-48.09347881774481,0.0
0,209,-538,-1173,-195,-165,16910,0.0,-44.093496609281694,0.0
0,209,-538,-1173,-169,-171,16923,0.0,-52.16881371580908,0.0
0,209,-538,-1173,-182,-153,16904,0.0,-47.87744919203829,0.0
0,209,-538,-1173,-170,-152,16906,0.0,-51.51991365286899,0.0
0,209,-538,-1173,-165,-151,16910,0.0,-41.18737467270397,0.0
0,409,-404,-772,-170,-162,16907,0.0,-49.2533001662652,0.0
0,409,-404,-772,-175,-171,16922,0.0,-46.34593793291551,0.0
0,409,-404,-772,-160,-153,16924,0.0,-48.167725264853516,0.0
0,409,-404,-772,-194,-139,16886,0.0,-46.59011767831534,0.0
0,409,-404,-772,-179,-150,16907,0.0,-46.916617351110304,0.0
0,409,-404,-772,-171,-150,16924,0.0,-44.8014749434624,0.0
0,409,-404,-772,-180,-150,16929,0.0,-55.46011260874727,0.0
0,232,-525,-1113,-185,-164,16933,0.0,-40.65168478967681,0.0
0,232,-525,-1113,-154,-141,16919,0.0,-45.57836468748197,0.0
0,232,-525,-1113,-185,-161,16915,0.0,-33.45109082120487,0.0
0,232,-525,-1113,-173,-135,16923,0.0,-47.80036285449778,0.0
0,232,-525,-1113,-168,-155,16931,0.0,-45.3402262381647,0.0
0,232,-525,-1113,-187,-169,16924,0.0,-40.098770600371154,0.0
0,232,-525,-1113,-174,-156,16925,0.0,-42.619095825102534,0.0
0,229,-550,-1125,-173,-170,16927,0.0,-40.03610468056574,0.0
0,229,-550,-1125,-183,-146,16922,0.0,-45.86684664340726,0.0
0,229,-550,-1125,-175,-135,16918,0.0,-46.84959872142995,0.0
0,229,-550,-1125,-268,-109,16948,0.0,-61.71191045776378,0.0
0,229,-550,-1125,-8,-267,16813,0.0,2.5718785911949524,0.0
0,229,-550,-1125,-194,-140,17029,0.0,-48.562514770042746,0.0
0,229,-550,-1125,-328,-138,16958,0.0,-60.640949757106476,0.0
0,219,-536,-1131,-43,-200,16888,0.0,-7.211352783947718,0.0
0,219,-536,-1131,-179,-119,16844,0.0,-50.4619666831732,0.0
0,219,-536,-1131,-313,-113,16977,0.0,-63.306262200437196,0.0
0,219,-536,-1131,-82,-75,17086,0.0,-42.2868837035872,0.0
0,219,-536,-1131,-280,-272,16618,0.0,-39.30761920599424,0.0
0,219,-536,-1131,-143,-122,16829,0.0,-43.861457547971376,0.0
0,219,-536,-1131,-167,-153,17098,0.0,-41.707124923920006,0.0
0,250,-488,-1153,-262,-238,16869,0.0,-42.49082421905869,0.0
0,250,-488,-1153,-191,-48,16899,0.0,-71.0304988461155,0.0
0,250,-488,-1153,-170,-51,17262,0.0,-68.62135967007477,0.0
0,250,-488,-1153,-192,-248,16993,0.0,-32.71909778204887,0.0
0,250,-488,-1153,-63,-184,16913,0.0,-30.62154248295155,0.0
0,250,-488,-1153,-217,-324,16852,0.0,-29.64013787861124,0.0
0,250,-488,-1153,-158,-194,16909,0.0,-6.380963793319388,0.0
0,237,-496,-1170,-149,-143,16952,0.0,-44.80753671815195,0.0
0,237,-496,-1170,-200,-137,16857,0.0,-63.139622638935116,0.0
0,237,-496,-1170,-245,-99,16906,0.0,-59.872846223816595,0.0
0,237,-496,-1170,-222,-181,16922,0.0,-40.30695946030455,0.0
0,237,-496,-1170,-69,-121,16909,0.0,-45.22289385885093,0.0
0,237,-496,-1170,-227,-149,16911,0.0,-52.68684891766891,0.0
0,237,-496,-1170,-165,-179,16949,0.0,-37.945217815398756,0.0
0,216,-535,-1209,-128,-182,16974,0.0,-34.33156774899126,0.0
0,216,-535,-1209,-212,-137,16902,0.0,-50.75361865615563,0.0
0,216,-535,-1209,-282,-452,17227,0.0,-4.270160710589924,0.0
0,216,-535,-1209,18,-202,16743,0.0,-133.88693611850408,0.0
0,216,-535,-1209,-534,150,16932,0.0,-67.20387599003163,0.0
0,216,-535,-1209,0,-464,16764,0.0,22.174839578811827,0.0
0,216,-535,-1209,-26,-136,16837,0.0,-90.30974704695672,0.0
0,251,-547,-1220,-472,81,17039,0.0,-69.82487895730704,0.0
0,251,-547,-1220,-26,-322,16802,0.0,-18.728592081806166,0.0
0,251,-547,-1220,-127,-8,16912,0.0,-94.63324566139148,0.0
0,251,-547,-1220,-281,-198,17032,0.0,-36.137052623786715,0.0
0,251,-547,-1220,-133,-248,16936,0.0,-31.1825194789735,0.0
0,251,-547,-1220,-262,-209,16880,0.0,-46.68216487171362,0.0
0,251,-547,-1220,-781,-606,16960,0.0,-44.247639643078344,0.0
0,256,-523,-1207,-811,-667,16987,0.0,-42.50847579543509,0.0
0,256,-523,-1207,-305,-121,16968,0.0,-63.33429238062964,0.0
0,256,-523,-1207,198,390,17419,0.0,154.57939653995203,0.0
0,256,-523,-1207,-284,536,16297,0.0,-146.63394112259505,0.0
0,256,-523,-1207,-191,847,16731,0.0,-162.44673185347062,0.0
0,256,-523,-1207,-217,396,16449,0.0,-146.5060781898688,0.0
0,256,-523,-1207,-805,344,17076,0.0,-103.99739137110963,0.0
0,189,-507,-1192,-736,-118,18219,0.0,-70.48304639908974,0.0
0,189,-507,-1192,111,-2506,18724,0.0,6.329533057593515,0.0
0,189,-507,-1192,-66,-1302,16935,0.0,2.2952211582839674,0.0
0,189,-507,-1192,-43,1242,16650,0.0,-170.9449767095977,0.0
0,189,-507,-1192,289,877,17862,0.0,165.7200849963705,0.0
0,189,-507,-1192,170,-689,17295,0.0,17.87042059876459,0.0
0,189,-507,-1192,104,-728,17549,0.0,12.572657142278496,0.0
0,-57,-506,-1192,129,202,17927,0.0,161.7546606354802,0.0
0,-57,-506,-1192,364,1020,18780,0.0,164.14061496813085,0.0
0,-57,-506,-1192,753,746,19171,0.0,135.38791208718175,0.0
0,-57,-506,-1192,1044,379,18103,0.0,28.311539564148738,0.0
0,-57,-506,-1192,-715,-2123,16421,0.0,3.950222778032868,0.0
0,-57,-506,-1192,393,-2619,18436,0.0,41.955821311741246,0.0
0,-57,-506,-1192,1264,511,19677,0.0,148.65007913520168,0.0
0,-559,-489,-1176,1131,1701,17938,0.0,164.21979766868535,0.0
0,-559,-489,-1176,1859,-209,17982,0.0,91.28788579299408,0.0
0,-559,-489,-1176,2899,-1330,17884,0.0,76.69386437988155,0.0
0,-559,-489,-1176,3905,-637,16302,0.0,92.64445049756927,0.0
0,-559,-489,-1176,4883,519,14696,0.0,88.75120687718386,0.0
0,-559,-489,-1176,5826,-19,15024,0.0,74.72953391396457,0.0
0,-559,-489,-1176,6172,-702,15463,0.0,76.47055568491768,0.0
0,-982,-341,-724,5821,496,16138,0.0,120.64713763706554,0.0
0,-982,-341,-724,5560,727,16656,0.0,117.68709427161708,0.0
0,-982,-341,-724,5926,-262,17026,0.0,103.58080448986077,0.0
0,-982,-341,-724,6294,-967,15920,0.0,94.37230087930813,0.0
0,-982,-341,-724,7902,-531,14508,0.0,89.35105916790118,0.0
0,-982,-341,-724,8896,256,13052,0.0,77.75752784603159,0.0
