-2735,-229,222
-2641,-418,440
-2530,-625,409
-2384,-794,409
-2431,-749,507
-2552,-574,479
-2587,-519,471
-2651,-471,660
-2689,-423,890
-2744,-260,1021
-2817,-119,1169
-2888,314,1289
-2980,539,1131
-2908,848,1326
-2913,1261,1311
-2919,1523,1047
-2800,1842,943
-2611,2210,546
-2540,2296,347
-2493,2349,404
-2556,2261,471
-2507,2368,365
-2507,2368,365
-2473,2356,171
-2586,2011,-116
-2653,1404,-453
-2724,806,-346
-2785,370,-196
-2646,112,-65
-2656,-188,-20
-2585,-307,6
-2535,-404,-47
-2419,-534,-95
-2366,-631,102
-2326,-716,85
-2318,-779,289
-2359,-764,471
-2386,-753,448
-2378,-745,396
-2350,-720,245
-2329,-773,242
-2081,-979,191
-2080,-1106,382
-2230,-1041,585
-2156,-1112,853
-2151,-1134,1015
-2176,-1105,1154
-2156,-999,1254
-2082,-1025,1298
-2201,-940,1299
-2339,-749,1178
-2498,-542,984
-2563,-429,970
-2602,-320,880
-2683,-230,691
-2698,-78,565
-2712,38,298
-2731,83,177
-2681,192,16
-2588,224,-154
-2552,259,-302
-2424,261,-491
-2311,269,-605
-2305,154,-574
-2083,125,-674
-1848,4,-840
-1587,-48,-975
-1366,-197,-1000
-1217,-302,-1000
-936,-436,-1057
-890,-308,-1123
-521,-539,-1038
-494,-815,-922
-242,-1212,-637
-44,-1406,-412
-93,-1541,-249
-59,-1710,-47
-267,-1839,256
-414,-1878,436
-525,-1922,639
-568,-1960,611
-693,-1919,771
-675,-1987,918
-823,-1886,1013
-1098,-1851,1007
-1168,-1813,1054
-1435,-1627,944
-1484,-1612,1059
-1501,-1618,1159
-1540,-1565,1093
-1716,-1465,1338
-2030,-1128,1212
-2249,-903,885
-2415,-744,790
-2571,-427,636
-2766,-87,533
-2786,91,397
-2871,123,242
-2795,-1,172
-2778,-45,29
-2617,-436,64
-2221,-874,30
-2043,-1141,255
-1870,-1328,461
-1710,-1546,868
-1505,-1712,1275
-1157,-1851,1671
-876,-1917,2123
-759,-1871,2369
-554,-1805,2723
-426,-1734,3031
-290,-1526,3405
-367,-1167,3627
-430,-760,3873
-303,-304,4119
-471,-36,4040
-564,131,3997
-712,291,4006
-851,589,3921
-1174,1334,3538
-1521,1719,3234
-1744,1890,2874
-1868,2380,2449
-1834,2717,2008
-1614,2897,1941
-1328,3213,1755
-823,3370,1591
-634,3514,1302
-574,3543,864
-810,3374,376
-999,3244,148
-945,3115,-196
-1038,2941,-407
