phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
0,-1359,965,-1851,-339,-79,16946,0.0,28.08206214756155,0.0
0,-1359,965,-1851,-285,-118,16926,0.0,30.93736831720358,0.0
0,-1359,965,-1851,-311,-46,16940,0.0,26.45134497796692,0.0
0,-1359,965,-1851,-337,-125,16978,0.0,33.11111548925479,0.0
0,-1359,965,-1851,-317,-79,16963,0.0,12.665776380149055,0.0
0,-1356,985,-1847,-302,-67,16963,0.0,26.704655535357446,0.0
0,-1356,985,-1847,-319,-128,16934,0.0,35.27007779909073,0.0
0,-1356,985,-1847,-330,-89,16973,0.0,10.290495646682304,0.0
0,-1356,985,-1847,-300,-92,16965,0.0,33.58292692761632,0.0
0,-1356,985,-1847,-319,-92,16916,0.0,24.04896206816957,0.0
0,-1356,985,-1847,-339,-78,16974,0.0,23.294004256665072,0.0
0,-1356,985,-1847,-293,-113,16976,0.0,29.32426460866098,0.0
0,-1332,956,-1828,-298,-86,16954,0.0,23.305589656953003,0.0
0,-1332,956,-1828,-332,-67,16937,0.0,24.716029357039048,0.0
0,-1332,956,-1828,-313,-106,16945,0.0,26.68822015864547,0.0
0,-1332,956,-1828,-313,-82,16971,0.0,28.436349619266178,0.0
0,-1332,956,-1828,-293,-100,16927,0.0,27.281063341236766,0.0
0,-1332,956,-1828,-330,-74,16963,0.0,21.238661199645676,0.0
0,-1332,956,-1828,-330,-91,16935,0.0,23.88161313840334,0.0
0,-1345,948,-1791,-296,-95,16950,0.0,25.83964890837876,0.0
0,-1345,948,-1791,-329,-75,16966,0.0,21.00627551034686,0.0
0,-1345,948,-1791,-329,-98,16935,0.0,24.574049909455233,0.0
0,-1345,948,-1791,-329,-80,16951,0.0,21.792215247699243,0.0
0,-1345,948,-1791,-320,-71,16972,0.0,20.714870474043476,0.0
0,-1345,948,-1791,-337,-109,16941,0.0,25.817943196724382,0.0
0,-1345,948,-1791,-307,-79,16941,0.0,22.587029777077937,0.0
0,-1344,974,-1800,-334,-96,16967,0.0,27.675308374590166,0.0
0,-1344,974,-1800,-336,-114,16959,0.0,27.744879079732414,0.0
0,-1344,974,-1800,-315,-68,16962,0.0,21.562424041910212,0.0
0,-1344,974,-1800,-331,-105,16939,0.0,24.86988245454012,0.0
0,-1344,974,-1800,-321,-83,16959,0.0,19.03004860735654,0.0
0,-1344,974,-1800,-330,-100,16961,0.0,25.871228692000923,0.0
0,-1344,974,-1800,-312,-95,16936,0.0,28.280474003841864,0.0
0,-1375,975,-1805,-296,-83,16948,0.0,25.880636726739972,0.0
0,-1375,975,-1805,-327,-83,16978,0.0,29.864677489909955,0.0
0,-1375,975,-1805,-349,-96,16972,0.0,26.52471699574345,0.0
0,-1375,975,-1805,-315,-79,16955,0.0,20.481885033556612,0.0
0,-1375,975,-1805,-323,-90,16936,0.0,28.325620849989146,0.0
0,-1375,975,-1805,-317,-86,16945,0.0,25.115975160323956,0.0
0,-1375,975,-1805,-305,-89,16957,0.0,37.306991668107244,0.0
0,-1323,948,-1838,-604,-397,16760,0.0,41.858374180644894,0.0
0,-1323,948,-1838,-526,-516,16133,0.0,45.58455628318414,0.0
0,-1323,948,-1838,-711,-185,17872,0.0,30.37617695797286,0.0
0,-1323,948,-1838,-551,-589,16870,0.0,22.03812952520237,0.0
0,-1323,948,-1838,-192,231,16847,0.0,28.756092953720177,0.0
0,-1323,948,-1838,112,303,16845,0.0,-99.16646690015172,0.0
0,-1323,948,-1838,394,456,16960,0.0,-112.50620523492785,0.0
0,-1357,965,-1790,271,618,17370,0.0,-104.00641150329453,0.0
0,-1357,965,-1790,570,806,16891,0.0,-109.40038131922607,0.0
0,-1357,965,-1790,403,374,16893,0.0,-123.64954009004123,0.0
0,-1357,965,-1790,-392,18,17083,0.0,32.97584973930551,0.0
0,-1357,965,-1790,-1861,-1488,16386,0.0,32.4835913256924,0.0
0,-1357,965,-1790,-2297,-1699,17473,0.0,38.00591436041109,0.0
0,-1357,965,-1790,-128,-475,16404,0.0,59.88296664773552,0.0
0,-1345,944,-1800,-120,784,17315,0.0,-70.38630053319038,0.0
0,-1345,944,-1800,343,52,16802,0.0,-165.57573396408176,0.0
0,-1345,944,-1800,356,592,16733,0.0,-74.9386845400182,0.0
0,-1345,944,-1800,-129,-210,16692,0.0,65.5433978799404,0.0
0,-1345,944,-1800,-543,-134,16582,0.0,21.151875705407186,0.0
0,-1345,944,-1800,-143,-142,17270,0.0,52.48036168236874,0.0
0,-1345,944,-1800,-282,-12,16995,0.0,10.957788118434538,0.0
0,-1345,944,-1800,-377,-219,16956,0.0,36.98508992513278,0.0
0,-1093,1134,-1448,-436,-147,16404,0.0,37.08948915349107,0.0
0,-1093,1134,-1448,-281,-29,17329,0.0,25.66791103938473,0.0
0,-1093,1134,-1448,-110,78,16747,0.0,-14.349369536019083,0.0
0,-1093,1134,-1448,-46,249,17166,0.0,-57.14598757291567,0.0
0,-1093,1134,-1448,82,275,16997,0.0,-83.62374081316973,0.0
0,-1093,1134,-1448,15,-20,16673,0.0,147.48412200057032,0.0
0,-1093,1134,-1448,-275,-21,17182,0.0,24.20681863002287,0.0
0,-1356,981,-1781,-360,-150,16908,0.0,46.823051493866636,0.0
0,-1356,981,-1781,-1134,-925,16809,0.0,39.67041891121177,0.0
0,-1356,981,-1781,-835,-623,17571,0.0,41.97033798027658,0.0
0,-1356,981,-1781,82,175,16538,0.0,-53.07007528731995,0.0
0,-1356,981,-1781,-625,690,17050,0.0,-16.645852631947655,0.0
0,-1356,981,-1781,-643,-920,18591,0.0,51.85854139759015,0.0
0,-1356,981,-1781,-1690,-1108,17853,0.0,23.694498558017393,0.0
0,-1452,1055,-1784,-1696,-257,18190,0.0,2.2007438001610016,0.0
0,-1452,1055,-1784,-1214,-168,18332,0.0,27.181848297191955,0.0
0,-1452,1055,-1784,-1028,-982,17531,0.0,53.96288672801959,0.0
0,-1452,1055,-1784,-545,-941,17154,0.0,75.871883215687,0.0
0,-1452,1055,-1784,14,-524,16728,0.0,148.6648359609717,0.0
0,-1452,1055,-1784,2515,2001,18986,0.0,-105.22798681985981,0.0
0,-1452,1055,-1784,2115,2701,16941,0.0,-89.99173739462913,0.0
0,-1673,1024,-1687,1680,166,16152,0.0,173.62616912232394,0.0
0,-1673,1024,-1687,1900,-1084,17459,0.0,153.2766134176069,0.0
0,-1673,1024,-1687,1562,-182,16817,0.0,-141.3620372462459,0.0
0,-1673,1024,-1687,1487,449,16689,0.0,-163.31785832894687,0.0
0,-1673,1024,-1687,2103,-40,17778,0.0,-179.34023112538435,0.0
0,-1673,1024,-1687,2150,-651,17301,0.0,-172.11360682734497,0.0
0,-1673,1024,-1687,2392,127,17333,0.0,-168.127679590751,0.0
0,-2064,977,-1475,2588,125,17455,0.0,-171.83760901424603,0.0
0,-2064,977,-1475,2688,-556,17035,0.0,172.17007811211428,0.0
0,-2064,977,-1475,3131,-653,16754,0.0,166.27751307330166,0.0
0,-2064,977,-1475,3388,-995,16156,0.0,170.06781765392896,0.0
0,-2064,977,-1475,3861,-764,16197,0.0,173.40604229671865,0.0
0,-2064,977,-1475,4543,-40,16679,0.0,-168.11372262869378,0.0
0,-2064,977,-1475,6430,1806,17969,0.0,-129.61549123658398,0.0
0,-2446,988,-1267,5446,2042,15489,0.0,-143.25906942823153,0.0
0,-2446,988,-1267,5899,-1099,16196,0.0,170.95008478836468,0.0
0,-2446,988,-1267,6106,-653,16349,0.0,178.6646201460013,0.0
0,-2446,988,-1267,5750,277,15263,0.0,-165.7861144677324,0.0
0,-2446,988,-1267,6116,-972,15441,0.0,173.16609410382603,0.0
0,-2446,988,-1267,6790,-1562,15466,0.0,164.37172679370826,0.0
0,-2446,988,-1267,6842,-1089,14060,0.0,171.5098222794067,0.0
0,-2835,1014,-850,9499,1410,15856,0.0,-153.26287834435044,0.0
0,-2835,1014,-850,8861,1952,14122,0.0,-144.27466720797327,0.0
0,-2835,1014,-850,8878,-128,13893,0.0,-170.90243330225505,0.0
0,-2835,1014,-850,9073,-320,13346,0.0,-172.9835959363768,0.0
0,-2835,1014,-850,9766,303,13183,0.0,-162.39342325225448,0.0
0,-2835,1014,-850,10090,107,12909,0.0,-162.13348851733005,0.0
0,-2835,1014,-850,10513,-45,12982,0.0,-165.65718651766335,0.0
0,-3117,1046,-429,10511,-347,12546,0.0,-172.96670785959694,0.0
0,-3117,1046,-429,10645,72,12173,0.0,-167.24101166393734,0.0
0,-3117,1046,-429,11286,289,12049,0.0,-164.38434062650677,0.0
0,-3117,1046,-429,11470,-258,11468,0.0,-169.13163452433116,0.0
0,-3117,1046,-429,11804,-254,11426,0.0,-167.4239368725362,0.0
0,-3117,1046,-429,11994,34,11213,0.0,-161.1955525267693,0.0
0,-3117,1046,-429,12138,92,11001,0.0,-163.2450197035158,0.0
0,-3231,1028,35,12418,-93,11060,0.0,-170.68569709183748,0.0
0,-3231,1028,35,12555,-254,10556,0.0,-170.5287127400183,0.0
0,-3231,1028,35,12829,-17,10488,0.0,-169.7034396934109,0.0
0,-3231,1028,35,12941,-1,10133,0.0,-168.3683354947343,0.0
0,-3231,1028,35,13189,-264,9721,0.0,-168.56091282579067,0.0
0,-3231,1028,35,13525,-68,9361,0.0,-165.66298757630008,0.0
0,-3231,1028,35,13750,41,9007,0.0,-163.91316287965114,0.0
0,-3268,1035,494,13847,-3,8665,0.0,-168.54624009020299,0.0
0,-3268,1035,494,14025,-119,8437,0.0,-167.39953943065174,0.0
1,-3268,1035,494,14309,-47,8095,0,-167.44796760669504,0.0
1,-3268,1035,494,14418,-49,7782,0.0,-167.42549162020381,0.0
1,-3268,1035,494,14578,-141,7439,0.0,-166.19871841454267,0.0
1,-3268,1035,494,14631,-11,7099,0.0,-164.31941297569244,0.0
1,-3268,1035,494,14843,20,6864,0.0,-163.44234138524422,0.0
1,-3150,980,964,14974,-53,6369,0.0,-169.6885165515056,0.0
1,-3150,980,964,15190,-44,6105,0.0,-170.0937076866337,0.0
1,-3150,980,964,15346,-65,5520,0.0,-168.82406165148282,0.0
1,-3150,980,964,15415,-6,5485,0.0,-168.29370625182295,0.0
1,-3150,980,964,15549,33,5173,0.0,-168.09622930623942,0.0
1,-3150,980,964,15617,-37,5035,0.0,-166.89647141392214,0.0
1,-3150,980,964,15686,-6,4770,0.0,-166.76234251810234,0.0
1,-3067,982,1292,15748,-2,4617,0.0,-169.4306399111284,0.0
1,-3067,982,1292,15802,-28,4477,0.0,-168.98515833340443,0.0
1,-3067,982,1292,15846,-39,4385,0.0,-168.9234195720974,0.0
1,-3067,982,1292,15914,-81,4131,0.0,-168.87791534943753,0.0
1,-3067,982,1292,15932,4,4040,0.0,-167.88273505299748,0.0
1,-3067,982,1292,16014,-33,3988,0.24834724534306665,-168.11089834957644,0.13681970203709334
1,-3067,982,1292,15999,-40,4210,0.0,-168.57604173498595,0.0
1,-2805,1149,1791,15934,43,4115,0.0,-166.27424737594234,0.0
1,-2805,1149,1791,16146,18,3884,0.24834724534306665,-163.8797151901951,0.13681970203709334
1,-2805,1149,1791,15803,-163,5792,0.24834724534306662,-167.7846649404576,0.13681970203709332
1,-2805,1149,1791,15969,109,3603,0.24834724534306662,-163.89395521296868,0.13681970203709332
1,-2805,1149,1791,15803,-115,4964,0.0,-165.1265361089888,-2.4848083448933725e-17
