phase,raw_mag_x,raw_mag_y,raw_mag_z,raw_acc_x,raw_acc_y,raw_acc_z,delta_encoder,mag_orient,theta
0,2312,455,-740,193,-20,16951,0.0,4.779910333102326,0.0
0,2312,455,-740,202,22,16945,0.0,4.979680084128048,0.0
0,2312,455,-740,200,32,16958,0.0,20.928120660893565,0.0
0,2312,455,-740,198,7,16950,0.0,-7.702848369615617,0.0
0,2312,455,-740,179,-25,16947,0.0,-6.798175528094276,0.0
0,2312,455,-740,163,29,16982,0.0,-4.355374597415441,0.0
0,2312,455,-740,205,-13,16917,0.0,-7.453853008139657,0.0
0,2026,349,-1103,167,8,16969,0.0,9.184367103985668,0.0
0,2026,349,-1103,-575,352,18814,0.0,-158.8541394702225,0.0
0,2026,349,-1103,-389,256,16235,0.0,-166.4350400185358,0.0
0,2026,349,-1103,-70,-761,16217,0.0,-51.91662888920708,0.0
0,2026,349,-1103,462,-1398,17443,0.0,-50.07085312272581,0.0
0,2026,349,-1103,431,-554,17608,0.0,6.757242576427563,0.0
0,2026,349,-1103,298,1335,17490,0.0,81.96819098221886,0.0
0,1995,391,-1064,226,1130,17163,0.0,74.14142282767287,0.0
0,1995,391,-1064,138,-567,17161,0.0,-72.40958035792683,0.0
0,1995,391,-1064,63,-798,17115,0.0,-65.67343173360847,0.0
0,1995,391,-1064,231,364,17309,0.0,70.59877242261918,0.0
0,1995,391,-1064,215,690,17771,0.0,78.9645117169703,0.0
0,1995,391,-1064,-63,-225,17968,0.0,-94.73104419198125,0.0
0,1995,391,-1064,-236,-698,17938,0.0,-94.44680673888372,0.0
0,1852,390,-1191,150,-26,17828,0.0,42.15349794112393,0.0
0,1852,390,-1191,736,612,17729,0.0,42.19967511490804,0.0
0,1852,390,-1191,1230,50,17002,0.0,10.555601834677784,0.0
0,1852,390,-1191,1602,-324,16785,0.0,-1.3149348742124798,0.0
0,1852,390,-1191,1935,132,16867,0.0,11.0853954394738,0.0
0,1852,390,-1191,1966,434,16902,0.0,17.88460378077655,0.0
0,1852,390,-1191,1871,199,17174,0.0,12.95253641321486,0.0
0,1538,371,-1314,1752,-190,17619,0.0,6.075842225174564,0.0
0,1538,371,-1314,1764,-217,18030,0.0,5.4403470167958465,0.0
0,1538,371,-1314,1837,159,17852,0.0,14.80630446947619,0.0
0,1538,371,-1314,2345,123,17898,0.0,12.569575160081982,0.0
0,1538,371,-1314,2729,-121,17707,0.0,8.088594248831365,0.0
0,1538,371,-1314,3045,-108,17279,0.0,8.136897352422341,0.0
0,1538,371,-1314,3593,102,17051,0.0,10.081987568713261,0.0
0,915,380,-1499,4098,160,16980,0.0,13.57002815733343,0.0
0,915,380,-1499,4418,4,16540,0.0,11.924735678709872,0.0
0,915,380,-1499,4965,-110,16308,0.0,10.593254445860964,0.0
0,915,380,-1499,5386,-16,16091,0.0,10.510653989373322,0.0
0,915,380,-1499,5893,149,15995,0.0,10.58618831538602,0.0
0,915,380,-1499,6316,120,16229,0.0,9.251021729025819,0.0
0,915,380,-1499,6637,-13,16057,0.0,8.842471717883967,0.0
0,59,408,-1614,7095,56,15647,0.0,14.785746406491477,0.0
0,59,408,-1614,7667,237,15098,0.0,13.136863196165885,0.0
0,59,408,-1614,8329,239,14668,0.0,12.02707034699182,0.0
0,59,408,-1614,8848,163,14047,0.0,10.940438565799845,0.0
0,59,408,-1614,9386,70,13526,0.0,10.224270800708544,0.0
0,59,408,-1614,9813,16,13087,0.0,9.311718578852703,0.0
0,59,408,-1614,10075,16,12594,0.0,8.69779888724392,0.0
0,-830,376,-1652,10519,196,12186,0.0,14.123444448084841,0.0
0,-830,376,-1652,10968,113,11787,0.0,13.451593221624659,0.0
0,-830,376,-1652,11420,-14,11264,0.0,12.870789922140837,0.0
0,-830,376,-1652,11726,-110,10732,0.0,11.453350970472163,0.0
0,-830,376,-1652,12093,3,10263,0.0,10.960301422472215,0.0
0,-830,376,-1652,12565,-140,9789,0.0,10.800039286371788,0.0
0,-830,376,-1652,12931,-141,9186,0.0,9.96865077430779,0.0
0,-1662,413,-1420,13368,140,8894,0.0,12.858387488799004,0.0
0,-1662,413,-1420,13679,264,8506,0.0,13.349354038683627,0.0
0,-1662,413,-1420,13898,253,8168,0.0,13.020634438726667,0.0
1,-1662,413,-1420,14230,513,7782,0,12.131484250236284,0.0
1,-1662,413,-1420,14619,432,7184,0.0,11.64543495080293,0.0
1,-1662,413,-1420,14889,370,6493,0.0,11.031820704335749,0.0
1,-1662,413,-1420,15240,364,5794,0.0,10.185724356320423,0.0
1,-2254,429,-1162,15340,263,5321,0.0,13.077108812975311,0.0
1,-2254,429,-1162,15298,41,4294,0.24834724534306665,12.015632389707179,0.13681970203709334
1,-2254,429,-1162,15590,-83,3794,0.0,11.917682628518559,0.0
1,-2254,429,-1162,15722,-208,3634,0.0,12.23780625932751,0.0
1,-2254,429,-1162,15799,-6,3343,0.24834724534306662,11.099822945595486,0.13681970203709334
1,-2254,429,-1162,15707,332,980,0.49669449068613325,8.136044348491675,0.2736394040741867
1,-2254,429,-1162,15811,-65,4736,0.7450417360291999,12.83554256878987,0.41045910611128
1,-2534,414,-885,15320,-577,3478,1.241736226715334,18.36367774332716,0.6840985101854672
1,-2534,414,-885,16014,-428,4164,1.9867779627445348,18.488815962751243,1.0945576162967479
1,-2534,414,-885,15339,-813,4746,2.483472453430668,22.892658466870348,1.3681970203709344
1,-2534,414,-885,15571,24,4652,2.980166944116803,17.091434482570236,1.641836424445122
1,-2534,414,-885,15255,-871,4352,3.228514189459869,22.22193821465287,1.7786561264822147
1,-2534,414,-885,15693,-1394,7146,3.4768614348029345,35.31715744784693,1.9154758285193074
1,-2534,414,-885,16577,654,5434,3.7252086801460003,13.941973514326016,2.0522955305564
1,-2446,360,-997,15172,1237,4955,3.7252086801460003,26.536131520665574,2.0522955305564
1,-2446,360,-997,16163,-241,5902,3.2285141894598652,23.62981004618507,1.7786561264822125
1,-2446,360,-997,16036,-145,4635,2.9801669441167995,17.577868950352677,1.6418364244451198
1,-2446,360,-997,16432,917,4642,2.7318196987737338,12.99413282760224,1.5050167224080266
1,-2446,360,-997,15673,-191,4468,1.986777962744533,17.656849968643137,1.0945576162967463
1,-2446,360,-997,16076,81,3012,1.986777962744533,15.058079543851733,1.0945576162967463
1,-2446,360,-997,15876,755,3326,1.7384307174014673,11.404283191730542,0.9577379142596534
1,-2359,577,-596,16132,378,2219,1.4900834720584015,8.767918829038022,0.8209182122225606
1,-2359,577,-596,16243,-158,3981,0.99338898137227,5.8712317167618995,0.5472788081483748
1,-2359,577,-596,15770,168,2721,0.7450417360292008,3.484612765991913,0.41045910611128
1,-2359,577,-596,16209,-29,3165,0.7450417360292008,6.40357458999786,0.41045910611128
1,-2359,577,-596,15737,-195,3379,0.99338898137227,8.793217177001038,0.5472788081483748
1,-2359,577,-596,16266,-188,4064,1.2417362267153393,7.541953264397811,0.6840985101854696
1,-2359,577,-596,15606,-120,4368,1.2417362267153393,6.275296314385039,0.6840985101854696
1,-2529,417,-945,15889,300,3611,1.2417362267153393,13.061683190339835,0.6840985101854696
1,-2529,417,-945,15626,200,3733,0.99338898137227,14.229998268580323,0.5472788081483748
1,-2529,417,-945,15585,-562,6777,0.99338898137227,22.019504059298995,0.5472788081483748
1,-2529,417,-945,16192,225,4810,1.2417362267153322,11.29882296410516,0.6840985101854657
1,-2529,417,-945,15573,1003,6188,0.7450417360292008,13.159903794615738,0.4104591061112801
1,-2529,417,-945,15961,-181,5494,0.2483472453430693,15.942459918770322,0.1368197020370944
1,-2529,417,-945,15601,-802,4018,0.2483472453430693,17.903128932528894,0.1368197020370944
1,-2532,436,-943,16027,1056,3893,0.0,8.66574008280078,-3.975693351829396e-16
1,-2532,436,-943,15967,448,4268,-0.4966944906861315,16.50559643823313,-0.2736394040741861
1,-2532,436,-943,15819,-490,4466,-1.2417362267153322,17.157426220993795,-0.6840985101854665
1,-2532,436,-943,15755,227,3928,-1.4900834720583944,9.260367675907123,-0.8209182122225576
1,-2532,436,-943,16085,482,2293,-1.2417362267153322,7.98016395368845,-0.6840985101854665
1,-2532,436,-943,16405,-136,2948,-1.4900834720584015,11.976009100308868,-0.8209182122225613
1,-2532,436,-943,16255,209,4832,-1.7384307174014637,10.216741233940452,-0.9577379142596522
1,-2699,392,-962,16672,917,3311,-1.4900834720583944,10.081630603643655,-0.8209182122225573
1,-2699,392,-962,15988,1041,4671,-1.4900834720583944,10.994060657440647,-0.8209182122225573
1,-2699,392,-962,16146,813,4860,-0.993388981372263,12.896199042397317,-0.5472788081483717
1,-2699,392,-962,15770,633,4853,-0.7450417360292008,14.256624534237755,-0.4104591061112808
1,-2699,392,-962,15497,-48,4341,0.0,17.948653887279068,-2.981770013872047e-16
1,-2699,392,-962,15806,-959,8895,0.2483472453430693,45.44133267938088,0.1368197020370945
1,-2699,392,-962,15979,-270,5117,0.7450417360292079,20.99872569548396,0.41045910611128406
