2525,1355,4141
2703,193,4287
2622,-855,4035
2324,-1558,3546
2021,-2018,2930
1933,-2278,2320
2176,-2144,2395
1956,-2252,1745
1912,-2289,1543
1572,-2304,1169
1286,-2267,757
1071,-2136,526
1011,-2016,311
1278,-1933,44
1094,-1969,133
961,-2216,696
613,-2340,1524
659,-2226,2430
1635,-1520,3913
1860,-888,4106
2162,-234,4345
2399,384,4398
2603,1089,4249
2618,1826,3883
2616,2348,3416
2515,2862,2753
2232,3198,2082
2005,3274,1493
1897,3283,1087
1663,3294,768
1824,3356,805
1546,3069,3
1362,3011,-107
1453,2896,-218
1718,2584,-390
1568,2249,-844
1636,1737,-1033
1637,1184,-1251
1598,871,-1245
1475,884,-1333
1226,1447,-1315
481,2341,-1050
42,3288,211
-704,3413,938
-1163,3178,1763
-1143,2708,2465
-1075,2269,2974
-1098,1849,3252
-741,1390,3620
141,1007,4092
-146,1116,4007
489,1664,4043
768,2271,3830
1577,2668,3489
2378,2912,3547
2381,2802,2994
2472,2770,2991
2644,2713,2925
2834,2657,2880
2751,2612,2979
2866,2464,3137
2469,2248,3681
1765,1582,4185
1428,712,4410
1090,51,4409
1022,-729,4128
1154,-1071,4210
508,-1578,3385
-42,-1761,2956
-253,-1784,2819
-197,-2087,2245
-399,-2195,1719
-127,-2281,1478
19,-2243,938
27,-2127,443
133,-2031,117
366,-1908,-125
371,-1782,-306
547,-1498,-188
455,-1504,-632
626,-1471,-724
540,-1393,-784
281,-1313,-865
96,-1058,-1064
-107,-737,-1224
-292,-228,-1487
-524,575,-1707
-763,1192,-1671
-884,1775,-1498
-668,2479,-848
-666,2879,-795
-1177,3184,-224
-1362,3326,498
-1350,3315,1294
-1116,3115,2092
-1007,2987,2386
-927,2902,2625
-1009,3041,2260
-1387,3263,1349
-2069,2876,229
-2570,1804,-696
-1958,751,-675
-1804,-560,-920
-1030,-1472,-401
-432,-1971,260
-432,-1971,260
-148,-2198,726
-106,-2320,1462
119,-2281,2183
201,-1839,3005
344,-1273,3704
238,-413,4120
1147,216,4440
1867,914,4504
2302,1623,4684
2019,2152,3957
2028,2772,3372
2035,3117,2704
1985,3297,2001
2065,3342,1536
1921,3285,992
1722,3238,586
1448,3122,229
762,3127,-221
-88,2911,-717
-946,2398,-1177
-1331,1824,-974
-2124,921,-1250
-2109,93,-1062
-1799,-661,-723
-1573,-1293,-391
-1309,-1563,79
-1301,-1682,362
-1289,-1760,593
-1240,-1796,981
-972,-1953,1288
-433,-2171,1822
165,-2227,2143
821,-2172,2572
1019,-2271,2362
1565,-2295,2524
2167,-2175,2545
2797,-1998,2185
3099,-1833,1835
3477,-1447,1448
3803,-1121,1442
4015,-762,1634
4132,-554,1586
4207,-509,1707
3974,-850,1407
3964,-981,1679
3804,-1027,1353
4020,-749,1545
4180,-690,1869
4038,-900,1775
3992,-974,1648
4032,-767,1473
4179,-655,1617
4278,-519,1718
4311,-490,1932
