angle,s0,s1,s2,s3,s4
0.4474174101220372,1348,1700,1944,1700,1412
0.45206988653339597,1340,1692,1932,1692,1372
0.45661092615654747,1316,1692,1904,1664,1380
0.4607607587157403,1284,1664,1912,1664,1348
0.4647701546578263,1272,1664,1904,1664,1344
0.4688456125870887,1280,1660,1900,1660,1316
0.47338121680152584,1256,1640,1884,1640,1320
0.4780870711853117,1212,1632,1872,1632,1280
0.4828423763631147,1216,1632,1872,1632,1288
0.4878423686802268,1192,1604,1852,1604,1256
0.4932132481695092,1156,1604,1844,1604,1228
0.4986450178682949,1160,1576,1844,1576,1232
0.5042644004135364,1128,1572,1820,1572,1192
0.5099257438891176,1100,1544,1816,1544,1168
0.5156515992224459,1068,1544,1816,1544,1164
0.521221581040166,1036,1516,1792,1516,1132
0.5265753443674618,1000,1516,1784,1516,1104
0.5316976307645611,1008,1484,1756,1484,1072
0.5366952203310094,976,1488,1760,1488,1072
0.5414795628004553,976,1456,1756,1456,1044
0.5462285945253609,952,1460,1728,1460,1048
0.550954407435889,920,1428,1732,1428,1016
0.5556887991122117,892,1428,1728,1428,988
0.5603387765544294,860,1400,1700,1400,956
0.5651183262452798,860,1400,1676,1400,924
0.5700442832806811,820,1368,1668,1368,928
0.5752063452175311,788,1368,1668,1368,884
0.580961595070332,768,1336,1644,1336,864
0.5871480318045914,732,1340,1640,1340,828
0.5935989273225963,704,1308,1616,1308,800
0.6001963482593622,680,1276,1580,1276,776
0.6068667259936311,640,1244,1580,1244,736
0.6136953983034487,584,1224,1552,1224,684
0.6207076118565055,552,1184,1520,1184,652
0.6278255189042632,524,1188,1524,1188,620
0.6350231150769786,460,1132,1492,1132,556
0.6421432582941099,432,1100,1464,1100,528
0.64922972905267,404,1096,1436,1096,500
0.6559911042932264,344,1040,1408,1072,440
0.6626032399849257,308,1012,1372,1012,408
0.6689013023407997,280,1004,1376,1004,380
0.6748352585431033,224,952,1348,980,320
0.6803135613207997,188,920,1312,952,284
0.6854026019531939,156,916,1316,948,288
0.6901340277878165,96,884,1280,884,224
0.6945551005242945,64,860,1256,860,196
0.6987284299504357,36,860,1260,860,168
0.7026372247072331,4,828,1224,828,132
0.7063314868242722,4,800,1224,800,100
0.7096886612646385,0,800,1196,800,104
0.7126358824932821,0,772,1196,772,76
0.7149626920015226,0,740,1164,768,40
0.7165276173638684,0,740,1164,768,40
0.7172398584035333,0,744,1168,744,48
0.7171940670751055,0,740,1168,772,40
0.7162147632757156,0,740,1168,768,44
0.7142631130867856,0,776,1168,776,76
0.7113453811336108,0,772,1200,772,80
0.7074665066729234,4,800,1200,800,104
0.7026145387369392,36,836,1224,836,164
0.696791630937763,68,860,1260,860,200
0.689980709896975,120,884,1280,916,252
0.682202885920657,188,952,1316,952,284
0.6738005199252751,220,980,1344,980,348
0.6648686620099707,308,1036,1372,1036,408
0.6556390851704075,372,1072,1436,1072,468
0.646047878805046,400,1092,1464,1092,528
0.6362136461428443,492,1152,1496,1152,588
0.6262353224155521,552,1188,1524,1188,652
0.6162182489418326,584,1216,1552,1216,680
0.606116806901851,640,1272,1584,1272,768
0.5959559598593481,704,1304,1612,1304,804
0.585720545590916,760,1332,1636,1332,856
0.5754415604589207,828,1364,1672,1364,924
0.5651545978820122,860,1400,1700,1400,956
0.5550046851575451,912,1428,1728,1428,1008
0.5448623443308499,948,1456,1732,1456,1044
0.5346998697146731,1008,1488,1756,1488,1108
0.524421667695578,1064,1516,1784,1516,1128
0.5141578613911706,1096,1548,1820,1548,1160
0.5039138215363972,1160,1572,1848,1572,1228
0.49387500271125134,1192,1604,1844,1604,1256
0.48374212768559,1220,1632,1872,1632,1284
0.47375508727555027,1284,1668,1908,1636,1348
0.46399449104888113,1320,1664,1904,1664,1352
0.45459346589186606,1348,1692,1932,1692,1412
0.4454561297600508,1368,1720,1932,1720,1440
0.43639845479967604,1404,1720,1960,1720,1468
0.42746168652314215,1436,1752,1960,1752,1500
0.41861715427038915,1464,1780,1988,1780,1528
0.4100449628759345,1500,1780,1992,1780,1532
0.4015930830924215,1528,1808,2020,1808,1560
0.39333052559136517,1556,1816,2024,1816,1588
0.3850258353710354,1588,1840,2020,1840,1620
0.3767372343628073,1616,1836,2048,1836,1648
0.36852000681963537,1616,1836,2052,1836,1648
0.3605442115189579,1648,1868,2048,1868,1680
0.35276045929032745,1676,1896,2076,1868,1708
0.34502847529014924,1680,1900,2084,1900,1712
0.33722134794156383,1712,1904,2084,1904,1744
0.3292149738687533,1736,1928,2076,1928,1768
0.32084887360462616,1744,1932,2084,1932,1776
0.31202896416616693,1780,1940,2120,1940,1812
0.30304856663166085,1800,1956,2108,1956,1800
0.2938439767613678,1808,1964,2116,1964,1840
0.2844958309993434,1840,1968,2116,1968,1840
0.27495809782261105,1860,1984,2136,1984,1860
0.2653479029236704,1868,1996,2144,1996,1900
0.2556879232399777,1904,1996,2148,1996,1904
0.24592288639195822,1896,2020,2172,2020,1928
0.2359511303219776,1924,2020,2176,2020,1924
0.2258391416288761,1932,2024,2176,2024,1964
0.2157934616352414,1952,2044,2164,2044,1984
0.2060086032293862,1956,2060,2176,2060,1988
0.19661249428964428,1992,2056,2176,2056,1992
0.18749554406356364,2012,2076,2200,2044,2012
0.17848568447984683,2016,2080,2200,2048,2016
0.16930513249310303,2024,2084,2204,2084,2024
0.1599433403471956,2044,2076,2204,2076,2044
0.15056815497642773,2052,2084,2204,2084,2052
0.14121078770709558,2052,2116,2208,2084,2052
0.1315335665922922,2048,2108,2204,2080,2048
0.12184471192375776,2056,2116,2208,2088,2056
0.11208867289794547,2052,2116,2208,2116,2052
0.10253826368298659,2080,2112,2236,2112,2080
0.09319903635822664,2084,2116,2232,2116,2084
0.0838525903133117,2084,2148,2236,2116,2084
0.07447222356825109,2076,2140,2228,2108,2076
0.06479829942984343,2084,2144,2236,2112,2084
0.05486570532448361,2116,2144,2236,2116,2084
0.04459044308183414,2104,2140,2228,2104,2104
0.03409775228399631,2108,2144,2236,2108,2108
0.023654062958984826,2112,2144,2236,2112,2112
0.01359586056122069,2104,2136,2232,2136,2104
0.0037973504796970457,2116,2148,2236,2116,2116
-0.005509945931110171,2116,2148,2236,2116,2116
-0.01443139444258663,2104,2140,2232,2140,2104
-0.022825058378300008,2112,2144,2232,2112,2112
-0.03110894099188889,2112,2144,2232,2112,2112
-0.03926302948893631,2100,2132,2228,2132,2100
-0.04721884899555777,2112,2144,2236,2112,2112
-0.05483846449718996,2116,2144,2236,2116,2116
-0.06196689442259561,2100,2132,2228,2132,2100
-0.06885874862051745,2116,2148,2236,2116,2116
-0.07563588223151232,2116,2144,2236,2116,2116
-0.08238887569663088,2112,2140,2232,2112,2112
-0.08931553910595143,2116,2144,2236,2116,2076
-0.09626726703760873,2100,2132,2224,2100,2100
-0.1031836212554092,2100,2132,2228,2100,2100
-0.11006658065018698,2084,2148,2236,2116,2084
-0.11694815048493253,2100,2132,2224,2100,2068
-0.12398785058947631,2076,2104,2232,2104,2076
-0.131832783374962,2084,2116,2204,2084,2084
-0.14054665984536097,2072,2104,2196,2104,2072
-0.14985955694228723,2080,2112,2200,2080,2048
-0.15940960393604173,2048,2112,2200,2080,2048
-0.16824507807640268,2044,2072,2204,2072,2044
-0.17659549589551754,2052,2084,2204,2084,2052
-0.1847602502067007,2052,2080,2200,2052,2020
-0.19260638949360065,2044,2080,2204,2044,2012
-0.2005675520827158,2016,2080,2176,2048,2016
-0.2093792973473793,2020,2048,2168,2048,1988
-0.21895827084599476,1996,2060,2180,2028,1996
-0.22853168548567165,1980,2052,2172,2020,1980
-0.2378760208707635,1992,2024,2172,2024,1960
-0.24645299101632806,1952,2020,2144,1984,1952
-0.2550257124636102,1956,2016,2144,1988,1924
-0.2631261188538454,1932,1992,2144,1992,1900
-0.27127863944340863,1924,1988,2140,1988,1892
-0.27936351015681415,1900,1992,2144,1964,1868
-0.2874357671976149,1868,1968,2120,1936,1868
-0.2956265812875565,1864,1956,2108,1928,1864
-0.3042448883747467,1836,1964,2112,1932,1836
-0.31264604554335385,1840,1940,2088,1908,1808
-0.32052716541399806,1808,1936,2084,1904,1776
-0.3278228430108382,1780,1904,2084,1872,1780
-0.3351008257471141,1780,1912,2060,1876,1748
-0.34209264944732476,1756,1880,2060,1852,1724
-0.34885450712448907,1712,1876,2052,1844,1712
-0.35559477280667506,1720,1852,2060,1820,1688
-0.3624052051633023,1692,1848,2028,1820,1660
-0.3692419593639516,1652,1844,2024,1784,1652
-0.37587935755198315,1656,1816,2028,1788,1624
-0.3821120929002099,1632,1788,2000,1760,1600
-0.3880281356384229,1596,1788,1996,1756,1564
-0.39372942766078534,1592,1788,1996,1756,1560
-0.39927448710200447,1560,1748,1988,1720,1528
-0.405144019352252,1532,1756,1968,1724,1532
-0.4120445529991879,1504,1728,1968,1696,1504
-0.4204965820860178,1500,1720,1960,1692,1460
-0.4293290027152195,1444,1696,1936,1668,1412
-0.4377105572576703,1444,1668,1940,1640,1412
-0.44509424326753805,1384,1644,1916,1616,1352
-0.4521151110342935,1352,1632,1880,1604,1320
-0.45910274819883684,1320,1608,1876,1576,1288
-0.4662826718807329,1292,1580,1852,1544,1260
-0.4732785362261832,1232,1544,1848,1512,1192
-0.47980829501542205,1228,1548,1820,1516,1164
-0.48601657415834837,1172,1516,1824,1484,1140
-0.49192176922269343,1136,1488,1792,1456,1104
-0.4971656602857394,1104,1484,1792,1420,1072
-0.5019334605784248,1084,1456,1764,1428,1052
-0.506231610259616,1044,1428,1760,1396,1012
-0.5102423681099708,1048,1424,1756,1392,984
-0.5142707596713145,1024,1400,1728,1368,960
-0.5183745517728453,984,1396,1732,1368,952
-0.5224185736060396,956,1392,1728,1332,924
-0.5264970469721342,924,1360,1692,1332,892
-0.5307934940956341,896,1340,1704,1308,864
-0.5356697328092199,900,1336,1672,1276,836
-0.5405885037680155,836,1308,1668,1276,804
-0.545347420909015,804,1276,1644,1248,772
-0.5496531110586051,776,1276,1640,1216,736
-0.5539136906069457,748,1248,1608,1188,712
-0.5584073984236858,708,1220,1616,1188,676
-0.5636704783975793,684,1188,1584,1160,652
-0.5695751325875316,620,1164,1584,1132,620
-0.5751800593827749,588,1160,1552,1096,556
-0.5821740438165165,568,1104,1528,1072,536
-0.586912295487572,492,1104,1492,1044,460
-0.5923772294373951,472,1040,1496,1008,440
-0.5959620286559828,440,1044,1464,980,404
-0.602795981793913,376,1012,1432,952,344
-0.6108751644489976,308,948,1404,920,308
-0.6207410329554952,220,896,1376,860,188
-0.6295145273665346,132,828,1308,800,96
-0.6365436908032319,64,788,1276,760,32
-0.6414647234109525,0,732,1260,692,0
-0.6443670310541952,0,716,1232,688,0
-0.6442215535069948,0,712,1228,684,0
-0.6406063688768198,0,740,1260,680,0
-0.63662234803756,12,740,1260,708,12
-0.6327825611870024,44,768,1284,740,44
-0.630542179328993,84,792,1304,760,84
-0.6285855362512835,100,820,1312,788,68
-0.6295120030086616,112,804,1320,772,76
-0.6291080773797811,88,796,1308,764,88
-0.6287326133374516,100,824,1316,764,100
-0.6272662406553637,108,800,1316,772,108
-0.6258740932365978,128,828,1340,796,96
-0.6217720949364801,160,828,1348,828,128
-0.6197216722474822,168,864,1348,832,168
-0.6155641070927846,212,884,1372,852,212
-0.6126212160164155,244,908,1400,872,244
-0.6077211281765459,280,912,1400,884,248
-0.6051144162867652,312,944,1400,912,312
-0.6027361235715086,348,956,1436,924,316
-0.6026455934901696,364,968,1436,936,332
-0.6011523815678935,376,948,1432,948,344
-0.6020397687270341,380,944,1432,944,344
-0.6025501593312822,372,944,1428,944,340
-0.6006272239220593,376,952,1432,952,344
-0.6002166743981495,380,944,1436,944,348
-0.5992773082755664,400,940,1424,940,368
-0.5984120133301498,404,948,1436,948,372
-0.6003529756770384,412,944,1404,944,344
-0.6002870667795088,412,948,1404,920,348
-0.6000947787497386,416,956,1408,928,384
-0.601844563747279,408,948,1400,920,340
-0.6016249126758223,380,948,1404,920,344
-0.6017763517572654,404,924,1404,924,340
-0.6026197198738024,400,944,1400,912,336
-0.6008598617776935,404,944,1396,912,340
-0.6015855310045453,408,948,1400,920,344
-0.6002512217372886,436,948,1396,916,372
-0.5989361128366142,444,952,1404,920,380
-0.5995626455820185,436,956,1404,924,372
-0.5982973813628865,436,948,1396,948,372
-0.5999346784192725,440,948,1404,948,376
-0.6001740000108533,436,944,1400,944,368
-0.6022339903829327,408,928,1404,928,344
-0.6023557801068905,400,940,1400,940,336
-0.6024583714405753,412,924,1376,924,348
-0.6015439964649623,428,936,1396,936,364
-0.6020126003766277,408,916,1400,916,344
-0.6030568523124665,408,912,1376,912,340
-0.6024574185383575,404,940,1400,940,340
-0.6038114889294759,408,916,1372,916,344
-0.6032295209434207,404,908,1368,908,340
-0.6031993624999087,380,916,1368,916,344
-0.6037859054615989,400,936,1392,908,336
-0.6028462543201326,404,940,1400,940,340
-0.6026182232526526,400,936,1392,936,336
-0.6032562185023742,372,944,1404,944,340
-0.6029969238857715,400,940,1400,940,336
-0.6029653294776961,404,948,1404,948,340
-0.6008738347491066,404,944,1396,944,340
-0.5993009656299372,408,944,1428,944,376
-0.5978853688148492,436,976,1428,976,404
-0.5972097297079864,444,980,1436,980,412
-0.5968873075379753,464,972,1432,972,396
-0.5963388812230966,488,992,1456,992,456
-0.5969869059412661,468,1008,1464,976,436
-0.5968223194288007,488,1000,1452,1000,456
-0.5965640657870674,488,1000,1464,1000,456
-0.597540661895683,472,1008,1464,1008,440
-0.5964758459284902,472,1016,1464,1016,440
-0.5952928682821655,468,1008,1464,1008,436
-0.5969976780604794,472,1008,1464,1008,440
-0.5954389032475023,500,1012,1464,1012,468
-0.5974019802486101,472,1016,1464,984,440
-0.595558743422282,468,1008,1464,1008,436
-0.5953875665532691,472,1004,1464,1004,440
-0.593080027585819,492,1036,1464,1004,460
-0.5933987725684855,472,1040,1464,1008,472
-0.5912542407146937,488,1028,1456,1028,456
-0.5919061226437148,492,1036,1456,1004,452
-0.5909740269528132,500,1036,1464,1008,468
-0.5873695754560674,532,1076,1496,1036,500
-0.5865140852920667,560,1068,1492,1036,496
-0.5802666020851035,592,1096,1524,1068,528
-0.5767238977833495,620,1132,1524,1104,588
-0.5744441114333436,616,1156,1548,1092,584
-0.5718952350364608,652,1164,1552,1096,620
-0.5684089285714008,680,1192,1580,1128,648
-0.5683459287026662,700,1180,1584,1148,668
-0.5653302424474766,708,1192,1580,1160,676
-0.5642027926652335,736,1224,1612,1160,672
-0.5589152364196307,772,1216,1608,1176,708
-0.5539135734175251,800,1248,1612,1180,736
-0.5499089597362427,840,1280,1640,1216,776
-0.5422035208883542,860,1276,1668,1244,796
-0.5374154265473128,896,1340,1700,1276,832
-0.5318016950795,952,1360,1720,1296,888
-0.5299430562235897,952,1364,1728,1332,888
-0.5256496000041609,984,1368,1728,1336,916
-0.5232604804802286,988,1396,1724,1336,924
-0.5193053509625675,1016,1400,1732,1364,952
-0.5126903399362984,1044,1428,1756,1388,1008
-0.5063441371210764,1080,1456,1788,1396,1048
-0.5010722651562238,1136,1488,1800,1424,1072
-0.4937236668183286,1164,1484,1812,1448,1100
-0.4858869867735053,1200,1512,1844,1484,1168
-0.4787608404069955,1232,1544,1856,1512,1200
-0.47077666764278836,1296,1580,1852,1516,1232
-0.463562462571291,1324,1604,1872,1540,1260
-0.456270876964217,1352,1604,1880,1572,1288
-0.45061733993836733,1376,1632,1900,1600,1340
-0.44475885134026216,1412,1632,1928,1600,1348
-0.4380023921821884,1444,1668,1940,1636,1380
-0.4292099889532872,1472,1696,1936,1636,1408
-0.4213164475035646,1504,1724,1972,1692,1472
-0.4132687713946848,1540,1728,1972,1696,1472
-0.40547465339104843,1560,1748,1988,1720,1528
-0.39744063502086996,1624,1792,2004,1720,1560
-0.3895912315104593,1628,1784,2028,1756,1560
-0.3817472048056641,1652,1812,2024,1780,1588
-0.3741691649915486,1684,1820,2028,1788,1620
-0.36642919212563047,1720,1848,2060,1820,1656
-0.35864646165905256,1744,1872,2056,1840,1680
-0.3509482200740492,1756,1880,2060,1852,1692
-0.3434674900526415,1780,1876,2084,1844,1716
-0.33613424715313345,1804,1904,2084,1872,1740
-0.3289623120464651,1816,1908,2088,1880,1752
-0.32174524909190827,1840,1932,2112,1904,1776
-0.3146055294613029,1872,1932,2120,1900,1808
-0.3077415691884091,1864,1956,2108,1928,1800
-0.30079144262546825,1868,1960,2112,1932,1836
-0.2938584538070064,1900,1960,2140,1932,1832
-0.28679531799647984,1900,1960,2140,1932,1868
-0.2798787208109996,1936,2000,2148,1968,1868
-0.2725222607607506,1928,1992,2140,1960,1892
-0.2653665628813229,1964,1996,2148,1964,1900
-0.2578619493410712,1960,2020,2148,1992,1928
-0.25003830848133607,1992,2024,2172,1992,1920
-0.2418508981060657,1996,2028,2180,1996,1932
-0.2335129707689847,2020,2052,2176,2020,1956
-0.22500572326031398,2012,2048,2168,2012,1980
-0.2162406363130309,2028,2056,2176,2028,1996
-0.20728661902201082,2052,2080,2200,2052,1988
-0.19802190679383097,2044,2072,2200,2044,2012
-0.18845340759106935,2052,2088,2208,2052,2012
-0.1787707126425757,2084,2084,2204,2084,2020
-0.16916578977705993,2080,2108,2200,2080,2048
-0.1596065558176443,2088,2116,2208,2088,2052
-0.15002978599249026,2108,2108,2204,2076,2044
-0.1402916319652269,2108,2108,2236,2108,2044
-0.1305180468738244,2116,2116,2236,2116,2052
-0.12084973728994694,2112,2144,2232,2112,2076
-0.11155191617580372,2116,2148,2236,2116,2076
-0.1023942540210624,2116,2144,2236,2116,2080
-0.09370827458792466,2116,2148,2236,2116,2084
-0.08559206399796299,2144,2144,2236,2112,2080
-0.0785412939394882,2144,2144,2236,2112,2080
-0.07251245968524116,2144,2144,2236,2112,2112
-0.06776618485356997,2144,2144,2232,2112,2112
-0.06370074751207935,2148,2148,2236,2116,2116
-0.06006818764897999,2140,2140,2260,2140,2104
-0.05693429485334637,2144,2144,2236,2144,2112
-0.054863692706986954,2148,2148,2236,2148,2116
-0.05411741421298091,2140,2140,2260,2140,2108
-0.05352369325237319,2140,2140,2260,2140,2108
-0.05399766243676171,2132,2164,2252,2132,2100
-0.05511796900782128,2140,2140,2236,2140,2108
-0.05681979802832706,2140,2140,2232,2140,2108
-0.05973287391173147,2132,2164,2252,2132,2100
-0.06487896112390075,2140,2140,2236,2140,2108
-0.07044829872282889,2140,2140,2260,2140,2108
-0.07804471265617312,2140,2140,2232,2140,2108
-0.08611758243586672,2140,2140,2236,2140,2108
-0.0924259597190048,2140,2140,2236,2108,2108
-0.09862137726824499,2148,2148,2236,2116,2116
-0.10355250065972092,2140,2140,2236,2108,2108
-0.1088587869446038,2140,2140,2232,2108,2076
-0.11392109442404613,2112,2144,2236,2112,2080
-0.11876775646648928,2108,2140,2236,2108,2076
-0.1231300471069283,2112,2140,2232,2112,2080
-0.12695278021569123,2116,2116,2236,2116,2084
-0.13037155038820317,2108,2140,2236,2108,2076
-0.13346634772554794,2112,2112,2232,2112,2080
-0.13630640852041942,2116,2116,2236,2116,2084
-0.13918012553697853,2116,2116,2236,2080,2080
-0.14211711625996615,2112,2112,2232,2112,2080
-0.14540272924855155,2116,2116,2236,2084,2084
-0.1484660938514815,2112,2112,2232,2076,2076
-0.15188445158889669,2108,2108,2228,2076,2076
-0.15607379053209533,2088,2116,2208,2088,2052
-0.1612410838710273,2080,2116,2204,2080,2048
-0.16690567627487538,2080,2112,2200,2080,2048
-0.1731333170454662,2088,2088,2208,2088,2056
-0.18022435689246669,2080,2080,2200,2080,2048
-0.1888040450091885,2048,2080,2200,2048,2016
-0.19958653629886877,2056,2088,2208,2056,2024
-0.21210603284872562,2020,2052,2204,2052,1988
-0.22243328344860772,2020,2052,2172,2020,1988
-0.23332517251092003,2020,2048,2168,2020,1956
-0.24518322942194803,1992,2020,2172,1992,1960
-0.2578995526230007,1960,2024,2144,1992,1928
-0.27013650002924766,1928,1992,2140,1960,1896
-0.28056340422734777,1932,1992,2148,1960,1900
-0.29165697320254513,1908,1968,2120,1940,1876
-0.3030177852238366,1876,1940,2120,1908,1844
-0.3152093207716557,1864,1932,2112,1900,1800
-0.3269212243375767,1808,1904,2088,1872,1776
-0.3417772786351953,1780,1880,2060,1840,1748
-0.35825065168798903,1744,1844,2056,1816,1712
-0.3755475764515679,1672,1812,2024,1780,1640
-0.39272265846358156,1592,1756,2000,1756,1592
-0.4082725541687122,1556,1720,1988,1720,1524
-0.42522718474304094,1476,1692,1932,1664,1476
-0.4408085465673872,1408,1632,1908,1600,1408
-0.4540385443375951,1352,1608,1880,1580,1320
-0.46693699016427126,1288,1544,1840,1512,1248
-0.47528852082496487,1216,1500,1828,1468,1184
-0.48243188101778917,1164,1480,1816,1448,1164
-0.4882990438014717,1136,1452,1788,1424,1104
-0.49172336387680754,1100,1424,1756,1388,1068
-0.4964766159314051,1108,1428,1756,1396,1076
-0.49599930988839236,1108,1420,1764,1392,1076
-0.4997630059468424,1076,1420,1756,1360,1044
-0.49913246124410204,1080,1392,1756,1364,1048
-0.5014459531458987,1108,1420,1736,1356,1044
-0.5019079417816487,1100,1396,1756,1364,1032
-0.5036283673039947,1076,1396,1760,1364,1044
-0.5047717084141435,1076,1388,1724,1360,1012
-0.5079840642869624,1064,1388,1728,1352,1000
-0.5094487607013464,1048,1400,1728,1336,1016
-0.5121087269149118,1044,1364,1732,1336,980
-0.5136908387480118,1052,1364,1704,1332,988
-0.5162843813522593,1040,1352,1720,1324,976
-0.5188634223527158,1024,1340,1700,1308,960
-0.5185202780135669,1024,1340,1708,1308,960
-0.5199571710621529,1040,1352,1720,1324,976
-0.5204106444440515,1016,1360,1696,1328,952
-0.5201135905672124,1008,1352,1720,1320,976
-0.5214785417428511,1004,1348,1692,1316,964
-0.5225469741838811,988,1332,1692,1332,956
-0.5228683771261651,1008,1352,1692,1324,944
-0.5240967055105741,1012,1332,1696,1332,940
-0.5230058269064183,984,1328,1696,1328,952
-0.5224880880880756,1004,1360,1696,1328,972
-0.5248407706344358,988,1340,1704,1308,956
-0.5256397904651754,980,1332,1692,1332,948
-0.5260164823963305,984,1336,1696,1308,952
-0.527983978122818,972,1332,1672,1300,908
-0.5292568161168748,968,1320,1696,1292,904
-0.5301545327935122,976,1324,1688,1296,912
-0.5305124538909202,984,1296,1668,1296,888
-0.5322928305119646,948,1296,1660,1296,884
-0.5344230245424698,920,1292,1664,1264,856
-0.5381867115881939,920,1268,1660,1268,824
-0.5400702154149776,916,1268,1640,1268,820
-0.5419536054978131,888,1264,1664,1264,792
-0.5443730059864885,868,1244,1640,1244,764
-0.5438848577317656,852,1228,1660,1228,756
-0.5446884536642222,864,1240,1636,1240,768
-0.5456163749134679,872,1248,1640,1248,768
-0.5450131238186386,888,1236,1636,1264,760
-0.5444919781900507,888,1264,1660,1264,760
-0.5443585683272747,860,1268,1664,1268,760
-0.5439689766211406,860,1236,1636,1236,760
-0.5451946321924239,860,1244,1640,1244,732
-0.5451972970960098,868,1248,1640,1248,740
-0.5470009250878467,844,1252,1640,1252,740
-0.5473917207868282,820,1236,1636,1236,724
-0.5477732326254405,828,1240,1636,1240,700
-0.5494771193084932,820,1244,1632,1212,660
-0.5487986796697967,800,1244,1632,1212,600
-0.5481097448114172,788,1236,1632,1236,592
-0.5480685869922421,784,1256,1652,1224,524
-0.5478799317655557,800,1272,1640,1244,496
-0.5490470464775321,788,1272,1668,1240,432
-0.5499762301402189,792,1264,1660,1228,408
-0.5522763299326994,760,1240,1660,1240,472
-0.5542470188590687,768,1240,1664,1240,504
-0.556844050780286,760,1232,1640,1200,536
-0.5608170769932311,756,1208,1632,1208,564
-0.5626682326244823,732,1184,1608,1184,572
-0.5647929792831106,700,1176,1604,1176,600
-0.566612654548651,696,1172,1612,1172,600
-0.5674315013822547,672,1148,1580,1148,568
-0.5700909100415373,636,1124,1576,1156,572
-0.5704123875209964,616,1116,1576,1148,584
-0.5708936853128366,620,1124,1580,1124,588
-0.5715460248377557,612,1092,1572,1124,580
-0.57193282463588,580,1096,1576,1124,580
-0.5715846882371225,620,1096,1548,1096,580
-0.5735353785953563,620,1060,1548,1100,548
-0.5736145692285838,608,1064,1544,1096,544
-0.5760558174793158,592,1068,1524,1068,528
-0.5768857439691855,592,1060,1524,1032,528
-0.5776258853075108,576,1060,1516,1028,512
-0.5796715592191909,556,1040,1496,1040,524
-0.57804816755705,576,1048,1492,1016,512
-0.5791493510318194,564,1040,1496,1040,532
-0.5783197153228452,556,1032,1484,1032,524
-0.5771968155363351,524,1032,1516,1032,556
-0.575887491376891,552,1024,1520,1052,552
-0.5736430898681343,552,1028,1516,1060,584
-0.5713001412324109,592,1060,1520,1060,592
-0.5685086489333118,584,1068,1524,1068,620
-0.5661705630337579,612,1088,1544,1088,644
-0.5642096034374614,636,1108,1544,1108,636
-0.5643167853590185,612,1088,1544,1120,644
-0.5614462886538966,644,1100,1552,1100,676
-0.5605052635277653,652,1124,1552,1124,684
-0.5583732267728913,672,1148,1564,1116,672
-0.5570640237286926,680,1160,1580,1124,680
-0.5568906586614762,684,1164,1580,1100,684
-0.5560077915280881,648,1160,1580,1096,648
-0.5549388789580696,644,1156,1580,1092,676
-0.5543816411135724,668,1148,1568,1084,668
-0.552774657635748,644,1156,1580,1088,644
-0.5522810892977219,632,1140,1564,1108,632
-0.5515480581716379,644,1156,1580,1088,644
-0.5494855516461573,644,1148,1576,1120,644
-0.5495842343828512,636,1148,1576,1116,668
-0.5479079612912541,644,1120,1580,1120,676
-0.546894548955323,632,1144,1596,1144,668
-0.5460978328692156,648,1156,1580,1156,680
-0.5468332460089702,628,1132,1584,1160,660
-0.5469413291502957,624,1156,1588,1156,656
-0.5470135082346359,608,1152,1608,1152,640
-0.544090774320344,648,1160,1612,1192,680
-0.5426055911523138,644,1176,1636,1176,708
-0.5417044827629409,652,1192,1644,1192,716
-0.5405576729750827,676,1220,1640,1220,740
-0.5385675808892489,696,1244,1668,1244,760
-0.5391046405070365,704,1244,1668,1244,768
-0.5364924418182512,704,1248,1668,1248,812
-0.5367924880161249,736,1244,1672,1244,832
-0.5366481900440574,732,1244,1668,1244,836
-0.5351783677952061,744,1276,1680,1276,840
-0.5354275248986311,764,1276,1672,1276,864
-0.5333994979805509,760,1272,1696,1272,896
-0.5333485321495709,760,1272,1696,1272,888
-0.5350252365721219,756,1268,1692,1296,884
-0.5337689332230464,760,1264,1688,1296,888
-0.5360824469069665,744,1248,1680,1280,904
-0.5361496689395231,732,1248,1668,1280,900
-0.5357583721216709,728,1240,1664,1272,888
-0.5336809063435455,768,1240,1668,1272,896
-0.5329677582026486,764,1244,1700,1276,924
-0.532582699436773,784,1264,1684,1292,912
-0.5324379416705854,792,1248,1696,1308,928
-0.5297385353598248,816,1264,1696,1292,944
-0.5278531232711142,824,1276,1696,1308,952
-0.5250554364226248,864,1308,1700,1340,996
-0.5205352859980459,884,1292,1724,1352,1012
-0.5184825881376793,912,1328,1724,1360,1040
-0.5130651194396072,948,1332,1728,1360,1080
-0.5076985102915713,980,1356,1760,1388,1076
-0.5027577861084466,1036,1388,1784,1420,1132
-0.4959074687345006,1080,1396,1788,1428,1176
-0.49115655473458414,1096,1420,1792,1452,1200
-0.4816623750317335,1164,1452,1820,1484,1228
-0.47484824267990344,1232,1484,1844,1512,1296
-0.4638033614692357,1252,1536,1880,1536,1316
-0.45705910087884866,1312,1540,1880,1572,1376
-0.4453665049196667,1380,1604,1900,1604,1412
-0.4358046334797258,1404,1600,1940,1632,1436
-0.4279739694923422,1444,1640,1940,1668,1476
-0.41762485214136363,1472,1660,1972,1660,1504
-0.4087578566425593,1532,1692,1968,1720,1564
-0.3996078926181075,1564,1728,1996,1728,1596
-0.3906683559353941,1584,1740,2012,1740,1616
-0.383423717763655,1620,1744,2024,1776,1652
