phase,x,y,alpha,ref_alpha,dE_I
0,0.0,0.0,89.09763053424705,11.2,0
0,0.0,0.0,89.09838748560901,11.2,0
0,0.0,0.0,89.09810705954055,11.2,0
0,0.0,0.0,89.09777629461786,11.2,0
0,0.0,0.0,89.09781538997973,11.2,0
0,0.0,0.0,89.09837123842958,11.2,0
0,0.0,0.0,89.0969100085065,11.2,0
0,0.0,0.0,89.0979375556377,11.2,0
0,0.0,0.0,89.09804950329308,11.2,0
0,0.0,0.0,89.09560128927023,11.2,0
0,0.0,0.0,89.09532979445001,11.2,0
0,0.0,0.0,89.09441184157254,11.2,0
0,0.0,0.0,89.09233977518885,11.2,0
0,0.0,0.0,89.09440849369192,11.2,0
0,0.0,0.0,89.09402015677276,11.2,0
0,0.0,0.0,89.09206747569195,11.2,0
0,0.0,0.0,89.09375292653199,11.2,0
0,0.0,0.0,89.09339258942788,11.2,0
0,0.0,0.0,89.09552941060251,11.2,0
0,0.0,0.0,89.09555647061963,11.2,0
0,0.0,0.0,89.09554869061037,11.2,0
0,0.0,0.0,89.09557441478967,11.2,0
0,0.0,0.0,89.09518150949836,11.2,0
0,0.0,0.0,89.09539763807996,11.2,0
0,0.0,0.0,89.09290377350528,11.2,0
0,0.0,0.0,89.09190418695093,11.2,0
0,0.0,0.0,89.09197719615135,11.2,0
0,0.0,0.0,89.09155985378432,11.2,0
0,0.0,0.0,89.09071613834726,11.2,0
0,0.0,0.0,89.09151284741782,11.2,0
0,0.0,0.0,89.09176690979417,11.2,0
0,0.0,0.0,89.09254244662829,11.2,0
0,0.0,0.0,89.0928035416711,11.2,0
0,0.0,0.0,89.09043186853899,11.2,0
0,0.0,0.0,89.0907558348307,11.2,0
0,0.0,0.0,89.09323011623574,11.2,0
0,0.0,0.0,89.09197968269,11.2,0
0,0.0,0.0,89.09122232625923,11.2,0
0,0.0,0.0,89.0882660501692,11.2,0
0,0.0,0.0,89.08893315628396,11.2,0
0,0.0,0.0,89.09007044132295,11.2,0
0,0.0,0.0,89.09180452871207,11.2,0
0,0.0,0.0,89.09142330919029,11.2,0
0,0.0,0.0,89.09204492429907,11.2,0
0,0.0,0.0,89.09153868701375,11.2,0
0,0.0,0.0,89.09307561147382,11.2,0
0,0.0,0.0,89.09048842883499,11.2,0
0,0.0,0.0,89.09106685409033,11.2,0
0,0.0,0.0,89.09226488737863,11.2,0
0,0.0,0.0,89.09190854852443,11.2,0
0,0.0,0.0,89.09364897578948,11.2,0
0,0.0,0.0,89.09478821358589,11.2,0
0,0.0,0.0,89.09484511567892,11.2,0
0,0.0,0.0,89.09654321487054,11.2,0
0,0.0,0.0,89.09417219735123,11.2,0
0,0.0,0.0,89.09395023774081,11.2,0
0,0.0,0.0,89.09319702632182,11.2,0
0,0.0,0.0,89.09340731736164,11.2,0
0,0.0,0.0,89.09199122497952,11.2,0
0,0.0,0.0,89.0937208415493,11.2,0
0,0.0,0.0,89.09338006210318,11.2,0
0,0.0,0.0,89.09356908674285,11.2,0
0,0.0,0.0,89.09217686453576,11.2,0
0,0.0,0.0,89.0907311336058,11.2,0
0,0.0,0.0,89.09066590296344,11.2,0
0,0.0,0.0,89.09013811545705,11.2,0
0,0.0,0.0,89.08959799602675,11.2,0
0,0.0,0.0,89.08922823952564,11.2,0
0,0.0,0.0,89.08943249229263,11.2,0
0,0.0,0.0,89.08805488221118,11.2,0
0,0.0,0.0,89.08872842668985,11.2,0
0,0.0,0.0,89.08940294376765,11.2,0
0,0.0,0.0,89.08805402525529,11.2,0
0,0.0,0.0,89.08993431274747,11.2,0
0,0.0,0.0,89.08886354198144,11.2,0
0,0.0,0.0,89.0887583427271,11.2,0
0,0.0,0.0,89.08761040043497,11.2,0
0,0.0,0.0,89.08849387665855,11.2,0
0,0.0,0.0,89.09091080816819,11.2,0
0,0.0,0.0,89.0887061491047,11.2,0
0,0.0,0.0,89.0896535259588,11.2,0
0,0.0,0.0,89.09057922788003,11.2,0
0,0.0,0.0,89.09150025028741,11.2,0
0,0.0,0.0,89.09383972749897,11.2,0
0,0.0,0.0,89.0930305572823,11.2,0
0,0.0,0.0,89.09352115286725,11.2,0
0,0.0,0.0,89.06600566816134,11.2,0
0,0.0,0.0,89.05464361726482,11.2,0
0,0.0,0.0,89.07074787020468,11.2,0
0,0.0,0.0,89.08650192036788,11.2,0
0,0.0,0.0,89.08588256857809,11.2,0
0,0.0,0.0,89.08732336637232,11.2,0
0,0.0,0.0,89.08673196887754,11.2,0
0,0.0,0.0,89.06367188695964,11.2,0
0,0.0,0.0,89.02759311594903,11.2,0
0,0.0,0.0,88.99082174583454,11.2,0
0,0.0,0.0,88.9597365739547,11.2,0
0,0.0,0.0,88.9153814525672,11.2,0
0,0.0,0.0,88.8744145354142,11.2,0
0,0.0,0.0,88.81834555815006,11.2,0
0,0.0,0.0,88.75594647259491,11.2,0
0,0.0,0.0,88.72795246431139,11.2,0
0,0.0,0.0,88.71603789687076,11.2,0
0,0.0,0.0,88.67067677041014,11.2,0
0,0.0,0.0,88.53332669181906,11.2,0
0,0.0,0.0,88.28534204446893,11.2,0
0,0.0,0.0,87.92902641354385,11.2,0
0,0.0,0.0,87.44483156717548,11.2,0
0,0.0,0.0,86.85283230965676,11.2,0
0,0.0,0.0,86.186812169923,11.2,0
0,0.0,0.0,85.46279944271652,11.2,0
0,0.0,0.0,84.69420882879307,11.2,0
0,0.0,0.0,83.88771632148062,11.2,0
0,0.0,0.0,83.02302550555571,11.2,0
0,0.0,0.0,82.09245979351397,11.2,0
0,0.0,0.0,81.06602725216543,11.2,0
0,0.0,0.0,79.93607338386026,11.2,0
0,0.0,0.0,78.7091530043168,11.2,0
0,0.0,0.0,77.3903904148086,11.2,0
0,0.0,0.0,75.99744132625791,11.2,0
0,0.0,0.0,74.53028379111807,11.2,0
0,0.0,0.0,72.97354125924538,11.2,0
0,0.0,0.0,71.32856877748608,11.2,0
0,0.0,0.0,69.58315922340523,11.2,0
0,0.0,0.0,67.71051757982123,11.2,0
0,0.0,0.0,65.7090513971675,11.2,0
0,0.0,0.0,63.585262321236236,11.2,0
0,0.0,0.0,61.35561995347044,11.2,0
0,0.0,0.0,59.05132338216378,11.2,0
0,0.0,0.0,56.699309548843225,11.2,0
0,0.0,0.0,54.32527926393524,11.2,0
0,0.0,0.0,51.959464562053405,11.2,0
0,0.0,0.0,49.62151040676873,11.2,0
0,0.0,0.0,47.31934148858476,11.2,0
0,0.0,0.0,45.0518577349513,11.2,0
0,0.0,0.0,42.81792308342088,11.2,0
0,0.0,0.0,40.595302873677205,11.2,0
0,0.0,0.0,38.40009796021081,11.2,0
0,0.0,0.0,36.23162080839306,11.2,0
0,0.0,0.0,34.116249940668986,11.2,0
0,0.0,0.0,32.078235428894295,11.2,0
0,0.0,0.0,30.160588762969944,11.2,0
1,0.0,0.0,28.393773601536196,11.2,0
2,0.0,0.0,26.77367373084611,11.2,0
3,0.0,0.0,25.28912093688149,11.2,0.0
3,0.0,0.0,23.960178493874654,11.2,0.0
3,0.0,0.0,22.729701244365753,11.2,0.0
3,0.0,0.0,21.578883754277676,11.2,0.0
