phase,x,y,alpha,ref_alpha,dE_I
0,0.0,0.0,91.6127773315089,10.879999999999999,0
0,0.0,0.0,91.6109869215714,10.879999999999999,0
0,0.0,0.0,91.60982537697299,10.879999999999999,0
0,0.0,0.0,91.60871367115939,10.879999999999999,0
0,0.0,0.0,91.60549346429443,10.879999999999999,0
0,0.0,0.0,91.60289970922548,10.879999999999999,0
0,0.0,0.0,91.60359268347814,10.879999999999999,0
0,0.0,0.0,91.60426307803287,10.879999999999999,0
0,0.0,0.0,91.60509941833305,10.879999999999999,0
0,0.0,0.0,91.60518958214519,10.879999999999999,0
0,0.0,0.0,91.60591611912359,10.879999999999999,0
0,0.0,0.0,91.60340944616013,10.879999999999999,0
0,0.0,0.0,91.60253648179985,10.879999999999999,0
0,0.0,0.0,91.6039364118571,10.879999999999999,0
0,0.0,0.0,91.60353400591578,10.879999999999999,0
0,0.0,0.0,91.60261151715265,10.879999999999999,0
0,0.0,0.0,91.60059655224441,10.879999999999999,0
0,0.0,0.0,91.59903846985613,10.879999999999999,0
0,0.0,0.0,91.59843580056847,10.879999999999999,0
0,0.0,0.0,91.59648710802182,10.879999999999999,0
0,0.0,0.0,91.59605073316683,10.879999999999999,0
0,0.0,0.0,91.59515428576408,10.879999999999999,0
0,0.0,0.0,91.59238003871276,10.879999999999999,0
0,0.0,0.0,91.59146477873567,10.879999999999999,0
0,0.0,0.0,91.59079672578301,10.879999999999999,0
0,0.0,0.0,91.59014835515734,10.879999999999999,0
0,0.0,0.0,91.58891833088107,10.879999999999999,0
0,0.0,0.0,91.58999615150834,10.879999999999999,0
0,0.0,0.0,91.58995793086949,10.879999999999999,0
0,0.0,0.0,91.58988100282876,10.879999999999999,0
0,0.0,0.0,91.58820756169038,10.879999999999999,0
0,0.0,0.0,91.58592566150912,10.879999999999999,0
0,0.0,0.0,91.58463625504713,10.879999999999999,0
0,0.0,0.0,91.58404639662011,10.879999999999999,0
0,0.0,0.0,91.5860367992232,10.879999999999999,0
0,0.0,0.0,91.5853546757704,10.879999999999999,0
0,0.0,0.0,91.5851796589177,10.879999999999999,0
0,0.0,0.0,91.58433022093328,10.879999999999999,0
0,0.0,0.0,91.58459361492115,10.879999999999999,0
0,0.0,0.0,91.58331594484856,10.879999999999999,0
0,0.0,0.0,91.58150872807121,10.879999999999999,0
0,0.0,0.0,91.58091633256366,10.879999999999999,0
0,0.0,0.0,91.58080313696782,10.879999999999999,0
0,0.0,0.0,91.57949820208538,10.879999999999999,0
0,0.0,0.0,91.58080528728698,10.879999999999999,0
0,0.0,0.0,91.5821015718867,10.879999999999999,0
0,0.0,0.0,91.5813371598034,10.879999999999999,0
0,0.0,0.0,91.58117143731297,10.879999999999999,0
0,0.0,0.0,91.58037705715857,10.879999999999999,0
0,0.0,0.0,91.58117196821576,10.879999999999999,0
0,0.0,0.0,91.5803328892344,10.879999999999999,0
0,0.0,0.0,91.57950830444985,10.879999999999999,0
0,0.0,0.0,91.57982820594069,10.879999999999999,0
0,0.0,0.0,91.57969478208952,10.879999999999999,0
0,0.0,0.0,91.57911957728827,10.879999999999999,0
0,0.0,0.0,91.57953527667995,10.879999999999999,0
0,0.0,0.0,91.57942910351652,10.879999999999999,0
0,0.0,0.0,91.58087118618924,10.879999999999999,0
0,0.0,0.0,91.58234994027447,10.879999999999999,0
0,0.0,0.0,91.58276434409798,10.879999999999999,0
0,0.0,0.0,91.58167408353542,10.879999999999999,0
0,0.0,0.0,91.58155149010233,10.879999999999999,0
0,0.0,0.0,91.58295613364271,10.879999999999999,0
0,0.0,0.0,91.58479966014909,10.879999999999999,0
0,0.0,0.0,91.58657469979622,10.879999999999999,0
0,0.0,0.0,91.58478906906042,10.879999999999999,0
0,0.0,0.0,91.58404735530338,10.879999999999999,0
0,0.0,0.0,91.58324542434985,10.879999999999999,0
0,0.0,0.0,91.58248060656058,10.879999999999999,0
0,0.0,0.0,91.58226021719366,10.879999999999999,0
0,0.0,0.0,91.58201099639955,10.879999999999999,0
0,0.0,0.0,91.58292151239657,10.879999999999999,0
0,0.0,0.0,91.58493250036427,10.879999999999999,0
0,0.0,0.0,91.58515315360741,10.879999999999999,0
0,0.0,0.0,91.58166566375215,10.879999999999999,0
0,0.0,0.0,91.57988996711553,10.879999999999999,0
0,0.0,0.0,91.58022484916933,10.879999999999999,0
0,0.0,0.0,91.57960880837507,10.879999999999999,0
0,0.0,0.0,91.57836162282717,10.879999999999999,0
0,0.0,0.0,91.57288414845776,10.879999999999999,0
0,0.0,0.0,91.57213364823724,10.879999999999999,0
0,0.0,0.0,91.5711483907396,10.879999999999999,0
0,0.0,0.0,91.55286675250439,10.879999999999999,0
0,0.0,0.0,91.536936458371,10.879999999999999,0
0,0.0,0.0,91.52131608155574,10.879999999999999,0
0,0.0,0.0,91.5153134098277,10.879999999999999,0
0,0.0,0.0,91.50846940917499,10.879999999999999,0
0,0.0,0.0,91.49419016952858,10.879999999999999,0
0,0.0,0.0,91.46808609967007,10.879999999999999,0
0,0.0,0.0,91.4333366528345,10.879999999999999,0
0,0.0,0.0,91.4050738969898,10.879999999999999,0
0,0.0,0.0,91.3747325051844,10.879999999999999,0
0,0.0,0.0,91.35206998461337,10.879999999999999,0
0,0.0,0.0,91.32547316629689,10.879999999999999,0
0,0.0,0.0,91.3024561096622,10.879999999999999,0
0,0.0,0.0,91.2849292771359,10.879999999999999,0
0,0.0,0.0,91.2330795843658,10.879999999999999,0
0,0.0,0.0,91.14269769308974,10.879999999999999,0
0,0.0,0.0,90.89117315789395,10.879999999999999,0
0,0.0,0.0,90.46986238832159,10.879999999999999,0
0,0.0,0.0,89.9122953806408,10.879999999999999,0
0,0.0,0.0,89.23061472732526,10.879999999999999,0
0,0.0,0.0,88.46619518045976,10.879999999999999,0
0,0.0,0.0,87.62131166675736,10.879999999999999,0
0,0.0,0.0,86.75094223030617,10.879999999999999,0
0,0.0,0.0,85.91652763457209,10.879999999999999,0
0,0.0,0.0,85.09777402477934,10.879999999999999,0
0,0.0,0.0,84.25252551412916,10.879999999999999,0
0,0.0,0.0,83.37201500163464,10.879999999999999,0
0,0.0,0.0,82.41874022990038,10.879999999999999,0
0,0.0,0.0,81.35501466439558,10.879999999999999,0
0,0.0,0.0,80.17414012963583,10.879999999999999,0
0,0.0,0.0,78.90786051596105,10.879999999999999,0
0,0.0,0.0,77.5769183176921,10.879999999999999,0
0,0.0,0.0,76.18508689542296,10.879999999999999,0
0,0.0,0.0,74.7404408976117,10.879999999999999,0
0,0.0,0.0,73.2343249380177,10.879999999999999,0
0,0.0,0.0,71.66266177302721,10.879999999999999,0
0,0.0,0.0,70.04929963300387,10.879999999999999,0
0,0.0,0.0,68.42257505548295,10.879999999999999,0
0,0.0,0.0,66.81591949863544,10.879999999999999,0
0,0.0,0.0,65.12593735971664,10.879999999999999,0
0,0.0,0.0,63.31188223017688,10.879999999999999,0
0,0.0,0.0,61.45180407171383,10.879999999999999,0
0,0.0,0.0,59.53946065807438,10.879999999999999,0
0,0.0,0.0,57.560796353481656,10.879999999999999,0
0,0.0,0.0,55.590507566409876,10.879999999999999,0
0,0.0,0.0,53.63779854780654,10.879999999999999,0
0,0.0,0.0,51.70855559548722,10.879999999999999,0
0,0.0,0.0,49.81923548313989,10.879999999999999,0
0,0.0,0.0,47.930584936963065,10.879999999999999,0
0,0.0,0.0,46.05264305771993,10.879999999999999,0
0,0.0,0.0,44.13420831892872,10.879999999999999,0
0,0.0,0.0,42.21672396017839,10.879999999999999,0
0,0.0,0.0,40.39633842220126,10.879999999999999,0
0,0.0,0.0,38.659890667468844,10.879999999999999,0
0,0.0,0.0,37.0430414281386,10.879999999999999,0
0,0.0,0.0,35.525604389058685,10.879999999999999,0
0,0.0,0.0,34.15029101413778,10.879999999999999,0
0,0.0,0.0,32.9351661235998,10.879999999999999,0
0,0.0,0.0,31.91431591491392,10.879999999999999,0
0,0.0,0.0,31.0915648940781,10.879999999999999,0
0,0.0,0.0,30.419923555861377,10.879999999999999,0
1,0.0,0.0,29.78074438314624,10.879999999999999,0
2,0.0,0.0,29.018673632457187,10.879999999999999,0
3,0.0,0.0,27.969487588453436,10.879999999999999,0.0
3,0.0,0.0,26.766190358769048,10.879999999999999,0.0
3,0.0,0.0,25.80883427078838,10.879999999999999,0.0
3,0.0,0.0,25.357239424503327,10.879999999999999,0.0
3,0.0,0.0,25.391757371807852,10.879999999999999,0.0
3,0.0,0.0,24.756942106706997,10.879999999999999,0.0
3,0.12417350465849462,-0.00014826039653970113,24.28456410519138,10.879999999999999,0.001773907209407066
3,0.24834630123956464,-0.000593040740737294,24.16104241292371,10.879999999999999,0.005321711512829418
3,0.24834630123956464,-0.000593040740737294,24.1742405117153,10.879999999999999,0.008869515816251769
3,0.24834630123956464,-0.000593040740737294,24.195816682076405,10.879999999999999,0.01241732011967412
3,0.7450351273089926,-0.0029651991947367284,24.34040620662406,10.879999999999999,0.023060679081231154
3,1.552163674673959,-0.0029651991947367284,24.251118723845234,10.879999999999999,0.04523444586228771
3,2.6697060985462846,-0.009636878994847468,23.93460934371238,10.879999999999999,0.08337310441294893
3,4.283906429330043,-0.023128421212569875,23.236167383711376,10.879999999999999,0.14457176768909238
3,7.3880670279503775,-0.056486376366137805,22.33216593839882,10.879999999999999,0.25011558237409776
3,10.414799080569002,-0.056486376366137805,21.042888692346917,10.879999999999999,0.3988984263822264
3,14.01552270608386,-0.10378009441499293,19.400281577368492,10.879999999999999,0.5991201793262815
3,15.50545323581691,-0.1251288712185641,17.430336074424172,10.879999999999999,0.8206266541236659
3,24.320347689613833,-0.283017489992539,15.235413986391048,10.879999999999999,1.1680601925467207
3,28.789319377913834,-0.3897547799220073,13.031938173929856,10.879999999999999,1.5793361836597755
3,33.63026358089229,-0.5227276725489309,10.798604386268824,10.879999999999999,2.059768520529665
3,38.346583302809016,-0.6691853487062478,8.496238193231477,10.879999999999999,2.607576853426937
3,44.05490060645136,-0.8737408505825456,6.185814134967906,10.879999999999999,3.236932576376242
3,48.025903948115605,-1.0160403301486638,4.375217993443864,10.879999999999999,3.9230169184921793
3,51.50082259665278,-1.1322548854696728,3.1343242683183568,10.879999999999999,4.658742955587219
3,52.493656496234834,-1.1654590441328183,2.4025220603410835,10.879999999999999,5.408652334104859
3,56.837474125578666,-1.3055408858958497,1.9230962301369892,10.879999999999999,6.2206162501845546
3,58.82329484315826,-1.3672073344638103,2.0649291968651022,10.879999999999999,7.060949033658244
3,59.81620520194806,-1.3980405587477907,2.40909284755775,10.879999999999999,7.91546625082893
3,60.436796595252964,-1.4165703607929678,2.983601271914518,10.879999999999999,8.778849059332543
3,61.181580605755265,-1.4361384733832754,3.5331042564616535,10.879999999999999,9.652871639414762
3,61.429870262981176,-1.441475434253642,4.089934737754785,10.879999999999999,10.530441214600208
3,61.802345460934184,-1.4472573479292352,4.648811322553103,10.879999999999999,11.413331864042124
3,62.423198822762956,-1.4509638155715079,5.057858811153358,10.879999999999999,12.305091847224453
3,62.91988576064691,-1.448591666135378,5.4124568425265895,10.879999999999999,13.203947358090838
3,63.66487368339668,-1.439696257925689,5.68716386445387,10.879999999999999,14.113445553567933
