phase,x,y,alpha,ref_alpha,dE_I
0,0.0,0.0,88.86998148481665,10.879999999999999,0
0,0.0,0.0,88.8700747741185,10.879999999999999,0
0,0.0,0.0,88.87236946294608,10.879999999999999,0
0,0.0,0.0,88.87236713935235,10.879999999999999,0
0,0.0,0.0,88.8728874095641,10.879999999999999,0
0,0.0,0.0,88.87283840906895,10.879999999999999,0
0,0.0,0.0,88.87131671978578,10.879999999999999,0
0,0.0,0.0,88.8713854301857,10.879999999999999,0
0,0.0,0.0,88.86937766927718,10.879999999999999,0
0,0.0,0.0,88.8694300216518,10.879999999999999,0
0,0.0,0.0,88.86959331727036,10.879999999999999,0
0,0.0,0.0,88.86865792846095,10.879999999999999,0
0,0.0,0.0,88.8682530093587,10.879999999999999,0
0,0.0,0.0,88.86793215857462,10.879999999999999,0
0,0.0,0.0,88.86554777137243,10.879999999999999,0
0,0.0,0.0,88.86641306706858,10.879999999999999,0
0,0.0,0.0,88.86775931435463,10.879999999999999,0
0,0.0,0.0,88.86604472565953,10.879999999999999,0
0,0.0,0.0,88.8685798322902,10.879999999999999,0
0,0.0,0.0,88.86851065004554,10.879999999999999,0
0,0.0,0.0,88.8684303259206,10.879999999999999,0
0,0.0,0.0,88.87097507503931,10.879999999999999,0
0,0.0,0.0,88.87246072048686,10.879999999999999,0
0,0.0,0.0,88.87187806299517,10.879999999999999,0
0,0.0,0.0,88.87081155890834,10.879999999999999,0
0,0.0,0.0,88.87071962680646,10.879999999999999,0
0,0.0,0.0,88.87268697356906,10.879999999999999,0
0,0.0,0.0,88.87399770536034,10.879999999999999,0
0,0.0,0.0,88.87368734341314,10.879999999999999,0
0,0.0,0.0,88.87492276748664,10.879999999999999,0
0,0.0,0.0,88.87556768882217,10.879999999999999,0
0,0.0,0.0,88.87409473139613,10.879999999999999,0
0,0.0,0.0,88.87209811044241,10.879999999999999,0
0,0.0,0.0,88.87425493218792,10.879999999999999,0
0,0.0,0.0,88.87433496758241,10.879999999999999,0
0,0.0,0.0,88.87440425514885,10.879999999999999,0
0,0.0,0.0,88.87345496117811,10.879999999999999,0
0,0.0,0.0,88.87465639486436,10.879999999999999,0
0,0.0,0.0,88.87323253700555,10.879999999999999,0
0,0.0,0.0,88.87400738557182,10.879999999999999,0
0,0.0,0.0,88.87371497762753,10.879999999999999,0
0,0.0,0.0,88.87401226695076,10.879999999999999,0
0,0.0,0.0,88.87584008635379,10.879999999999999,0
0,0.0,0.0,88.87350944274941,10.879999999999999,0
0,0.0,0.0,88.87110664409852,10.879999999999999,0
0,0.0,0.0,88.87291429004588,10.879999999999999,0
0,0.0,0.0,88.87417603071397,10.879999999999999,0
0,0.0,0.0,88.87440972357474,10.879999999999999,0
0,0.0,0.0,88.87615267668893,10.879999999999999,0
0,0.0,0.0,88.87572907090053,10.879999999999999,0
0,0.0,0.0,88.87632622459977,10.879999999999999,0
0,0.0,0.0,88.87580830534853,10.879999999999999,0
0,0.0,0.0,88.87624422582817,10.879999999999999,0
0,0.0,0.0,88.87719944340117,10.879999999999999,0
0,0.0,0.0,88.87714758360926,10.879999999999999,0
0,0.0,0.0,88.87598331994744,10.879999999999999,0
0,0.0,0.0,88.87538075228841,10.879999999999999,0
0,0.0,0.0,88.87681034353739,10.879999999999999,0
0,0.0,0.0,88.87666298108094,10.879999999999999,0
0,0.0,0.0,88.87657568042432,10.879999999999999,0
0,0.0,0.0,88.87965879476494,10.879999999999999,0
0,0.0,0.0,88.88074800020819,10.879999999999999,0
0,0.0,0.0,88.88088194209337,10.879999999999999,0
0,0.0,0.0,88.88049411415776,10.879999999999999,0
0,0.0,0.0,88.88117648042089,10.879999999999999,0
0,0.0,0.0,88.88091651652671,10.879999999999999,0
0,0.0,0.0,88.88004241872991,10.879999999999999,0
0,0.0,0.0,88.88023844201744,10.879999999999999,0
0,0.0,0.0,88.88045063115258,10.879999999999999,0
0,0.0,0.0,88.8784363936156,10.879999999999999,0
0,0.0,0.0,88.87749601243566,10.879999999999999,0
0,0.0,0.0,88.87803224544692,10.879999999999999,0
0,0.0,0.0,88.87748871595046,10.879999999999999,0
0,0.0,0.0,88.87592335753837,10.879999999999999,0
0,0.0,0.0,88.87648094753634,10.879999999999999,0
0,0.0,0.0,88.87490549925438,10.879999999999999,0
0,0.0,0.0,88.87444200097549,10.879999999999999,0
0,0.0,0.0,88.82661687867984,10.879999999999999,0
0,0.0,0.0,88.62628843948494,10.879999999999999,0
0,0.0,0.0,88.59042137607459,10.879999999999999,0
0,0.0,0.0,88.54048239376587,10.879999999999999,0
0,0.0,0.0,88.53417071110817,10.879999999999999,0
0,0.0,0.0,88.53265087961951,10.879999999999999,0
0,0.0,0.0,88.44279611355452,10.879999999999999,0
0,0.0,0.0,88.32928246531498,10.879999999999999,0
0,0.0,0.0,88.10262385806723,10.879999999999999,0
0,0.0,0.0,87.73330523244469,10.879999999999999,0
0,0.0,0.0,87.2342995875148,10.879999999999999,0
0,0.0,0.0,86.52245339159198,10.879999999999999,0
0,0.0,0.0,85.59825182514022,10.879999999999999,0
0,0.0,0.0,84.5180324930843,10.879999999999999,0
0,0.0,0.0,83.24165122235415,10.879999999999999,0
0,0.0,0.0,81.7386541943515,10.879999999999999,0
0,0.0,0.0,80.09721111454056,10.879999999999999,0
0,0.0,0.0,78.38557265784358,10.879999999999999,0
0,0.0,0.0,76.62979912612236,10.879999999999999,0
0,0.0,0.0,74.82387266724804,10.879999999999999,0
0,0.0,0.0,72.94696761351032,10.879999999999999,0
0,0.0,0.0,70.9819552889475,10.879999999999999,0
0,0.0,0.0,68.94120668181633,10.879999999999999,0
0,0.0,0.0,66.80197565130672,10.879999999999999,0
0,0.0,0.0,64.56331483210086,10.879999999999999,0
0,0.0,0.0,62.25380112176934,10.879999999999999,0
0,0.0,0.0,59.85752873781505,10.879999999999999,0
0,0.0,0.0,57.38280335576032,10.879999999999999,0
0,0.0,0.0,54.85433050273824,10.879999999999999,0
0,0.0,0.0,52.28295829001822,10.879999999999999,0
0,0.0,0.0,49.69421582203297,10.879999999999999,0
0,0.0,0.0,47.12500793698446,10.879999999999999,0
0,0.0,0.0,44.66841888372947,10.879999999999999,0
0,0.0,0.0,42.38992330183357,10.879999999999999,0
0,0.0,0.0,40.19316977966674,10.879999999999999,0
0,0.0,0.0,37.92028425000672,10.879999999999999,0
0,0.0,0.0,35.778143031359974,10.879999999999999,0
0,0.0,0.0,33.684422364331716,10.879999999999999,0
0,0.0,0.0,31.671973505037986,10.879999999999999,0
1,0.0,0.0,29.703463502407875,10.879999999999999,0
2,0.0,0.0,27.754701057470253,10.879999999999999,0
3,0.0,0.0,25.836786722900154,10.879999999999999,0.0
3,0.0,0.0,23.982347264914175,10.879999999999999,0.0
3,0.0,0.0,22.23711427151514,10.879999999999999,0.0
3,-0.12417350465849462,-0.00014826039653970113,20.580239825170448,10.879999999999999,-0.001773907209407066
3,-0.5277377783409779,-0.00014826039653970113,19.169156370387096,10.879999999999999,-0.009313018328563892
3,-1.6452780780173688,-0.006819927515310464,18.048703423905316,10.879999999999999,-0.03281699087166916
3,-3.13525392351691,-0.024610743934688536,17.335720590516914,10.879999999999999,-0.07760633263619644
3,-5.153075291929327,-0.024610743934688536,17.20267588903696,10.879999999999999,-0.15122169394947255
3,-7.6361984350749434,-0.06612170205308436,17.74080608929184,10.879999999999999,-0.26031024302197175
3,-9.62251569288224,-0.10881738901601729,18.68424438360988,10.879999999999999,-0.39777475292028946
3,-13.718956252041142,-0.211551102978929,19.926172675942155,10.879999999999999,-0.5937598422351629
3,-16.822125612924765,-0.29679013671413645,21.414126701276405,10.879999999999999,-0.8340759224198023
3,-20.54553591970113,-0.4124146178909668,22.302662074620283,10.879999999999999,-1.1275835784155328
3,-22.77958210376695,-0.48178930659706476,23.0696408280344,10.879999999999999,-1.4530061798979177
3,-24.765672798439745,-0.533970940171219,23.258217400962206,10.879999999999999,-1.806801505589914
3,-25.883002807115528,-0.556653185552117,23.19401359251406,10.879999999999999,-2.1765586885487074
3,-26.752141340545293,-0.5680688888996579,22.784054059900757,10.879999999999999,-2.558732136270783
3,-26.752141340545293,-0.5680688888996579,22.23893184878864,10.879999999999999,-2.940905583992859
3,-26.876310596759428,-0.5691066998394827,21.6345331253978,10.879999999999999,-3.3248528782322793
3,-26.876310596759428,-0.5691066998394827,21.218333084352597,10.879999999999999,-3.7088001724716997
3,-26.876310596759428,-0.5691066998394827,20.81220154739765,10.879999999999999,-4.09274746671112
3,-26.876310596759428,-0.5691066998394827,20.566857401566846,10.879999999999999,-4.47669476095054
3,-26.876310596759428,-0.5691066998394827,20.326967603668603,10.879999999999999,-4.8606420551899605
3,-26.876310596759428,-0.5691066998394827,20.205471197247117,10.879999999999999,-5.244589349429381
3,-26.876310596759428,-0.5691066998394827,20.134189389883705,10.879999999999999,-5.628536643668801
3,-26.876310596759428,-0.5691066998394827,20.13795762120454,10.879999999999999,-6.012483937908222
3,-26.876310596759428,-0.5691066998394827,20.208466810944298,10.879999999999999,-6.396431232147642
3,-26.876310596759428,-0.5691066998394827,20.357557926851253,10.879999999999999,-6.780378526387063
3,-26.876310596759428,-0.5691066998394827,20.504040179237727,10.879999999999999,-7.164325820626483
3,-26.6279664197481,-0.5679206217397172,20.64448409409804,10.879999999999999,-7.544725340908599
3,-25.88292539179713,-0.5679206217397172,20.585798931595644,10.879999999999999,-7.914481417934272
3,-25.013745554664922,-0.5751852568929985,20.432505168763313,10.879999999999999,-8.27182064014377
3,-23.896364567563904,-0.595199307160122,20.101216288134815,10.879999999999999,-8.613197276823255
3,-23.39981215775279,-0.607059006041174,19.539820946123243,10.879999999999999,-8.947480307648295
3,-19.677049596503487,-0.7404628663341006,18.76162980487008,10.879999999999999,-9.228581016169773
3,-17.32058215490405,-0.8559114000669976,17.82663975569427,10.879999999999999,-9.476017904096974
3,-14.46909066865949,-1.0160965178647638,16.53550680686201,10.879999999999999,-9.682719199363538
3,-11.494668638763425,-1.2010065537003227,15.155303946205665,10.879999999999999,-9.846928751345873
3,-7.28290083154592,-1.4931414560398837,13.556181396068231,10.879999999999999,-9.950970191796529
3,-7.28290083154592,-1.4931414560398837,11.97157566283114,10.879999999999999,-10.055011632247185
