1.0,0.997,0.99,0.9,0.5,0.0
89.07,89.07,89.07,89.07,89.07,89.069
89.069,89.07,89.07,89.075,89.099,89.129
89.07,89.07,89.07,89.07,89.057,89.014
89.069,89.069,89.069,89.068,89.059,89.062
89.067,89.067,89.066,89.056,89.009,88.962
89.069,89.069,89.069,89.061,89.051,89.091
89.069,89.069,89.068,89.065,89.076,89.102
89.068,89.068,89.068,89.065,89.072,89.069
89.07,89.07,89.069,89.061,89.042,89.011
89.07,89.07,89.069,89.064,89.064,89.085
89.068,89.067,89.066,89.051,89.013,88.964
89.068,89.067,89.065,89.046,89.003,88.994
89.066,89.066,89.064,89.045,89.028,89.055
89.067,89.066,89.064,89.041,89.01,88.992
89.067,89.066,89.063,89.042,89.035,89.06
89.066,89.065,89.062,89.041,89.037,89.041
89.066,89.065,89.062,89.039,89.031,89.024
89.065,89.064,89.061,89.042,89.054,89.078
89.065,89.064,89.061,89.045,89.063,89.073
89.066,89.065,89.062,89.045,89.046,89.027
89.068,89.067,89.064,89.052,89.077,89.106
89.066,89.065,89.062,89.046,89.04,89.005
89.065,89.064,89.06,89.041,89.019,88.999
89.066,89.065,89.062,89.045,89.05,89.081
89.065,89.064,89.06,89.044,89.044,89.039
89.064,89.063,89.059,89.043,89.046,89.048
89.064,89.063,89.059,89.043,89.04,89.035
89.063,89.062,89.058,89.045,89.056,89.073
89.064,89.062,89.058,89.045,89.048,89.04
89.062,89.061,89.057,89.045,89.052,89.057
89.063,89.061,89.057,89.044,89.043,89.034
89.061,89.059,89.055,89.037,89.016,88.991
89.061,89.059,89.054,89.038,89.033,89.051
89.06,89.058,89.054,89.042,89.054,89.076
89.061,89.059,89.054,89.036,89.014,88.973
89.06,89.058,89.053,89.035,89.027,89.041
89.06,89.058,89.054,89.041,89.059,89.09
89.06,89.058,89.053,89.04,89.045,89.031
89.06,89.058,89.053,89.039,89.037,89.028
89.058,89.056,89.051,89.039,89.046,89.058
89.058,89.055,89.05,89.037,89.036,89.027
89.058,89.056,89.051,89.036,89.027,89.018
89.058,89.055,89.05,89.032,89.014,89.001
89.058,89.056,89.051,89.041,89.065,89.116
89.057,89.055,89.049,89.035,89.029,88.994
89.056,89.054,89.049,89.042,89.073,89.117
89.055,89.053,89.048,89.039,89.043,89.015
89.054,89.051,89.046,89.042,89.064,89.086
89.052,89.05,89.045,89.04,89.051,89.041
89.052,89.049,89.045,89.048,89.088,89.124
89.054,89.051,89.047,89.048,89.057,89.025
89.051,89.049,89.045,89.046,89.055,89.055
89.051,89.048,89.044,89.048,89.062,89.069
89.051,89.049,89.044,89.044,89.033,89.005
89.05,89.048,89.044,89.046,89.052,89.072
89.05,89.048,89.044,89.045,89.045,89.038
89.052,89.05,89.046,89.049,89.055,89.064
89.052,89.05,89.046,89.049,89.051,89.047
89.052,89.049,89.045,89.048,89.049,89.048
89.049,89.047,89.043,89.046,89.046,89.045
89.05,89.048,89.044,89.044,89.035,89.024
89.049,89.047,89.042,89.04,89.022,89.01
89.049,89.046,89.041,89.035,89.006,88.991
89.048,89.045,89.041,89.036,89.03,89.055
89.048,89.045,89.041,89.04,89.054,89.078
89.049,89.046,89.041,89.036,89.021,88.987
89.051,89.048,89.042,89.027,88.98,88.937
89.052,89.049,89.043,89.032,89.022,89.063
89.049,89.046,89.041,89.03,89.027,89.035
89.048,89.045,89.04,89.033,89.047,89.068
89.045,89.042,89.037,89.035,89.061,89.078
89.043,89.04,89.036,89.037,89.067,89.075
89.044,89.041,89.036,89.034,89.033,88.999
89.044,89.041,89.036,89.03,89.014,88.994
89.045,89.042,89.038,89.036,89.048,89.082
89.047,89.044,89.039,89.036,89.036,89.023
89.047,89.044,89.039,89.04,89.057,89.077
89.047,89.044,89.04,89.052,89.107,89.158
89.048,89.045,89.041,89.047,89.052,88.995
89.047,89.044,89.041,89.05,89.066,89.082
89.046,89.043,89.04,89.05,89.066,89.067
