acc,lpf_acc,gyro,control_angle
25825.312098147326,28989.72330563786,-838.6494600000001,27556.211160933817
23106.586945694868,28013.072526768596,-799.6874600000001,26769.089189192164
25075.943491086728,27358.12589106807,-753.1354600000001,26029.375450810923
25205.816216774445,26885.158052299746,-767.8094600000001,25277.801911425813
28374.050110127213,26718.758772178047,-1240.9194599999998,24063.701214633333
20003.128306027764,25768.081390557094,-1676.58546,22420.92541099257
19540.150201971614,24870.65568435827,-2069.74746,20396.37272832623
18147.59714008789,23858.013091503388,-2279.73746,18174.049046558
14687.658402722795,22589.080991349765,-2438.11546,15804.465060605919
10567.265141796905,21053.35080544373,-2646.08146,13237.333272654298
13412.240373953919,19812.04363302439,-2551.96546,10776.634570858
12309.202016519117,18732.305140106815,-2598.01146,8284.159931150487
11079.518855670767,17332.662676565214,-2679.98346,5721.461333204636
-4850.085570434667,14327.072497844307,-2190.68146,3638.7427994510326
560.9786528791573,11545.7653521195,-1402.3334599999998,2329.5028995777175
-2018.1700470092092,9343.635516815804,-846.23946,1561.8671603500984
8371.553640938237,8226.775860712467,-336.69746,1295.1857619537222
9719.550911276216,7383.971237831298,-759.71346,603.957291312498
4598.76584835104,6375.081982394123,-765.7854600000001,-96.45906717668576
5506.8266876864245,5869.038136983075,-974.76346,-1001.8199205350883
3270.909507346645,4854.905050322348,-1080.51746,-2012.964956226514
1589.5910596365463,3782.94395463409,-1219.16146,-3161.975712517908
-3098.6938520027265,2365.122683866741,-1039.53146,-4135.840873954061
-3254.7223343277487,2524.659007477433,-817.39746,-4878.459360539746
-3135.285288791951,2155.032613310322,-328.09546,-5132.938946201246
-6526.474052911467,1704.2022127200967,111.61854,-4954.065180012032
-4163.540540314693,450.6927945948035,486.56454,-4418.3187056659635
-7682.994874587033,-1289.5617839915215,1173.2065400000001,-3225.556661849219
-9680.77670014788,-2717.516038841414,1657.9545400000002,-1579.1012610191408
1559.5174455172642,-3112.24696305833,1954.97654,340.9940565604674
-445.28743087366206,-3483.86665688036,2181.66454,2462.5933440260596
13804.753333318075,-2262.350429512207,2086.53654,4481.015080890677
8575.56670892635,-1094.9243734192994,1902.35254,6308.584700947577
8409.44464774914,71.49232478838944,1737.3965400000002,7966.236351785987
12123.809967125755,1597.40185038016,1475.28854,9363.083661371928
15120.12483199312,3762.0617388706187,1283.00854,10577.251896746915
15825.252650625513,5760.941057964639,756.7685399999999,11278.289642959091
15201.234948974494,8049.364040320792,414.20654,11656.064861532708
25096.45985277676,11527.087695613254,72.65654,11726.705064473514
14272.92632746911,12798.428583808438,-323.54146,11417.116254266863
12033.353105534194,14046.292637449224,-424.74145999999996,11022.913972698687
12313.959351229782,13897.213239240393,-509.24345999999997,10547.505939964105
-3215.948036867954,12718.061764660964,-9.315459999999998,10559.989192811074
8870.002608033912,12764.117560689441,436.97654,11014.637251089856
5086.641357717548,12060.400699748621,970.8065399999999,11986.193360176443
5189.530701045439,11067.341286653853,1173.2065400000001,13138.479314041217
11590.279459708992,10643.843967562203,1525.8885400000001,14624.162615176425
9145.455331393012,10038.266005804053,1598.24654,16160.567723682701
16190.67458200579,9147.687478726957,1815.3205400000002,17887.606255833143
14689.892153947372,9189.384061374783,1583.5725400000001,19368.360848488563
28628.90504737574,10848.939255558938,1045.18854,20317.903287159264
22351.667227640777,11852.710043200037,530.0805399999999,20758.031089319673
-35737.789309887696,8600.525915898063,248.74454000000003,20882.713132185458
-23506.480549672226,5362.877600127448,1299.7065400000001,22014.224251464875
13740.503280550394,6228.263792410734,1779.39454,23617.965241474336
-687.633228774849,5640.547399428704,1272.8885400000001,24698.35071765388
34031.73331824873,7884.6927852826775,197.13254,24725.37535293017
35378.99865552957,10508.047117696335,-6.785459999999999,24576.48446517783
11873.945254861987,10076.374184981954,-140.36945999999998,24292.517596975867
