phase,x,y,theta,angle,dE.I
0,0.0,0.0,0.0,91.10755619850693,0
0,0.0,0.0,0.0,91.10813453789206,0
0,0.0,0.0,0.0,91.10716539833834,0
0,0.0,0.0,0.0,91.10768619773395,0
0,0.0,0.0,0.0,91.10725460059051,0
0,0.0,0.0,0.0,91.10514442327954,0
0,0.0,0.0,0.0,91.10464466608519,0
0,0.0,0.0,0.0,91.10462803348987,0
0,0.0,0.0,0.0,91.10407282855361,0
0,0.0,0.0,0.0,91.10252858907106,0
0,0.0,0.0,0.0,91.10202188717649,0
0,0.0,0.0,0.0,91.10198413811398,0
0,0.0,0.0,0.0,91.10086807572006,0
0,0.0,0.0,0.0,91.10183743850003,0
0,0.0,0.0,0.0,91.1006206240279,0
0,0.0,0.0,0.0,91.09831544277841,0
0,0.0,0.0,0.0,91.09916949595834,0
0,0.0,0.0,0.0,91.09898052645688,0
0,0.0,0.0,0.0,91.09874281496965,0
0,0.0,0.0,0.0,91.09591854336671,0
0,0.0,0.0,0.0,91.09776758904435,0
0,0.0,0.0,0.0,91.09752952684173,0
0,0.0,0.0,0.0,91.09575886128457,0
0,0.0,0.0,0.0,91.09603121624353,0
0,0.0,0.0,0.0,91.09636550734578,0
0,0.0,0.0,0.0,91.09728931027709,0
0,0.0,0.0,0.0,91.09764791658365,0
0,0.0,0.0,0.0,91.09848222016032,0
0,0.0,0.0,0.0,91.1008510341974,0
0,0.0,0.0,0.0,91.09954800500178,0
0,0.0,0.0,0.0,91.10038058107577,0
0,0.0,0.0,0.0,91.10016074302096,0
0,0.0,0.0,0.0,91.10048839510966,0
0,0.0,0.0,0.0,91.09927649488753,0
0,0.0,0.0,0.0,91.0970280883324,0
0,0.0,0.0,0.0,91.09531209599808,0
0,0.0,0.0,0.0,91.09678361318326,0
0,0.0,0.0,0.0,91.09459238535283,0
0,0.0,0.0,0.0,91.0939893915133,0
0,0.0,0.0,0.0,91.09335190644197,0
0,0.0,0.0,0.0,91.09219231576532,0
0,0.0,0.0,0.0,91.09159352236003,0
0,0.0,0.0,0.0,91.09047184985936,0
0,0.0,0.0,0.0,91.09051097428447,0
0,0.0,0.0,0.0,91.08852948527462,0
0,0.0,0.0,0.0,91.0891828160451,0
0,0.0,0.0,0.0,91.09029506863637,0
0,0.0,0.0,0.0,91.09091317232267,0
0,0.0,0.0,0.0,91.09150689473753,0
0,0.0,0.0,0.0,91.09057303382893,0
0,0.0,0.0,0.0,91.08956734933876,0
0,0.0,0.0,0.0,91.08855472292363,0
0,0.0,0.0,0.0,91.08857310992317,0
0,0.0,0.0,0.0,91.08751182873212,0
0,0.0,0.0,0.0,91.0961791281289,0
0,0.0,0.0,0.0,91.09983611794603,0
0,0.0,0.0,0.0,91.09713157822972,0
0,0.0,0.0,0.0,91.09335791206414,0
0,0.0,0.0,0.0,91.09140995872637,0
0,0.0,0.0,0.0,91.08907805165046,0
0,0.0,0.0,0.0,91.08916214243978,0
0,0.0,0.0,0.0,91.09058669041505,0
0,0.0,0.0,0.0,91.07956076228139,0
0,0.0,0.0,0.0,91.08832393616488,0
0,0.0,0.0,0.0,91.09485921587279,0
0,0.0,0.0,0.0,91.09570477732913,0
0,0.0,0.0,0.0,91.08829731326122,0
0,0.0,0.0,0.0,91.08495056145702,0
0,0.0,0.0,0.0,91.08285745952064,0
0,0.0,0.0,0.0,91.08583590609162,0
0,0.0,0.0,0.0,91.09306729346646,0
0,0.0,0.0,0.0,91.0934716910392,0
0,0.0,0.0,0.0,91.09357160668043,0
0,0.0,0.0,0.0,91.09599596199719,0
0,0.0,0.0,0.0,91.08582405406888,0
0,0.0,0.0,0.0,91.07739360899764,0
0,0.0,0.0,0.0,91.07453935934409,0
0,0.0,0.0,0.0,91.07549207402455,0
0,0.0,0.0,0.0,91.07181997771399,0
0,0.0,0.0,0.0,91.07190917283877,0
0,0.0,0.0,0.0,91.07241775063308,0
0,0.0,0.0,0.0,91.06654568923045,0
0,0.0,0.0,0.0,91.05720548417466,0
0,0.0,0.0,0.0,91.04913659898392,0
0,0.0,0.0,0.0,91.03947488213188,0
0,0.0,0.0,0.0,91.02243925442608,0
0,0.0,0.0,0.0,91.01004055107484,0
0,0.0,0.0,0.0,90.98230467261214,0
0,0.0,0.0,0.0,90.93505632284501,0
0,0.0,0.0,0.0,90.7229956625009,0
0,0.0,0.0,0.0,90.37489059951494,0
0,0.0,0.0,0.0,89.9564860241308,0
0,0.0,0.0,0.0,89.37049072759226,0
0,0.0,0.0,0.0,88.65505695549386,0
0,0.0,0.0,0.0,87.87289477897738,0
0,0.0,0.0,0.0,87.01350699950585,0
0,0.0,0.0,0.0,86.14143059005774,0
0,0.0,0.0,0.0,85.2531126054612,0
0,0.0,0.0,0.0,84.36334864845908,0
0,0.0,0.0,0.0,83.4813100147025,0
0,0.0,0.0,0.0,82.57606598445797,0
0,0.0,0.0,0.0,81.62715533366688,0
0,0.0,0.0,0.0,80.64078369060145,0
